Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1465635600.0 5.1 209 0 NA NA NA 257 0 NA NA NA 1063 542 NA NA NA 1589 741 NA NA NA
1465635600.0 5.2 201 0 NA NA NA 238 0 NA NA NA 692 442 NA NA NA 1139 461 NA NA NA
1465635600.0 5.3 199 0 NA NA NA 238 0 NA NA NA 676 425 NA NA NA 1326 574 NA NA NA
1465635600.0 5.4 209 0 NA NA NA 255 0 NA NA NA 851 519 NA NA NA 1444 545 NA NA NA
1465635600.0 5.5 209 0 NA NA NA 253 0 NA NA NA 860 494 NA NA NA 1463 613 NA NA NA
1465635600.0 5.6 208 0 NA NA NA 257 0 NA NA NA 1028 521 NA NA NA 1472 577 NA NA NA
1465635600.0 5.7 207 0 NA NA NA 252 0 NA NA NA 825 453 NA NA NA 1302 624 NA NA NA
1465635600.0 500199.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1465635600.0 500200.0 NA 153 281 0 NA NA 226 351 0 NA NA 7031 4456 1019 NA NA 9155 4860 1053 NA
1465635600.0 500200.1 67 114 197 NA NA 118 172 251 NA NA 8511 1001 2278 NA NA 8724 1387 2535 NA NA
1465635600.0 500202.0 NA 121 279 0 NA NA 183 333 0 NA NA 7776 4644 1038 NA NA 8958 4907 1075 NA
1465635600.0 500203.0 NA 129 279 0 NA NA 181 334 0 NA NA 7258 4367 1014 NA NA 10977 4571 1155 NA
1465635600.0 500204.0 NA 125 277 0 NA NA 184 329 0 NA NA 7208 3526 983 NA NA 7980 3889 1114 NA
1465635600.0 500205.0 NA 117 289 0 NA NA 178 331 0 NA NA 6846 3976 1004 NA NA 8771 4327 1029 NA
1465635600.0 500206.0 NA 119 273 0 NA NA 187 327 0 NA NA 7133 4333 1030 NA NA 8946 4644 1167 NA
1465635600.0 500207.0 NA 112 270 0 NA NA 176 325 0 NA NA 6128 3326 947 NA NA 7955 3604 977 NA
1465635600.0 50200.0 NA 113 301 0 NA NA 169 368 0 NA NA 2398 4322 1037 NA NA 3985 5646 1174 NA
1465635600.0 50202.0 NA 112 293 0 NA NA 168 365 0 NA NA 2471 5165 1029 NA NA 5150 7456 1169 NA
1465635600.0 50203.0 NA 112 295 0 NA NA 172 364 0 NA NA 2445 4627 1081 NA NA 5314 7135 1229 NA
1465635600.0 50204.0 NA 113 298 0 NA NA 170 369 0 NA NA 2542 5007 1060 NA NA 4206 7510 1086 NA
1465635600.0 50205.0 NA 114 289 0 NA NA 167 361 0 NA NA 2313 4292 1033 NA NA 5054 6791 1172 NA
1465635600.0 50206.0 NA 118 295 0 NA NA 169 365 0 NA NA 2358 4769 1084 NA NA 5027 7125 1220 NA
1465635600.0 50207.0 NA 113 291 0 NA NA 166 364 0 NA NA 2320 4134 958 NA NA 5188 6607 1095 NA
1465635600.0 50208.0 NA 112 302 0 NA NA 171 372 0 NA NA 2429 6042 1109 NA NA 5226 8489 1155 NA
1465635600.0 503.0 37 0 NA NA NA 66 0 NA NA NA 171 18 NA NA NA 175 27 NA NA NA
1465635600.0 504.0 47 0 NA NA NA 66 0 NA NA NA 83 15 NA NA NA 89 27 NA NA NA
1465635600.0 505.0 39 0 NA NA NA 65 0 NA NA NA 87 17 NA NA NA 91 21 NA NA NA
1465635600.0 506.0 47 0 NA NA NA 65 0 NA NA NA 77 17 NA NA NA 84 22 NA NA NA
1465635600.0 507.0 37 0 NA NA NA 65 0 NA NA NA 178 15 NA NA NA 285 21 NA NA NA
1465635600.0 508.0 37 0 NA NA NA 65 0 NA NA NA 73 19 NA NA NA 180 145 NA NA NA
1465635600.0 509.0 40 0 NA NA NA 65 0 NA NA NA 59 16 NA NA NA 61 20 NA NA NA
1465635600.0 510.0 37 0 NA NA NA 65 0 NA NA NA 322 16 NA NA NA 615 60 NA NA NA
1465635600.0 512.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 10674 NA NA NA NA
1465635600.0 513.0 0 NA NA NA NA 0 NA NA NA NA 12 NA NA NA NA 6548 NA NA NA NA
1465635600.0 514.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 154 NA NA NA NA
1465635600.0 515.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 3653 NA NA NA NA
1465635600.0 516.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 6354 NA NA NA NA
1465635600.0 517.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 155 NA NA NA NA
1465635600.0 518.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 9545 NA NA NA NA
1465635600.0 519.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 8376 NA NA NA NA
1465635600.0 520.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 165 NA NA NA NA
1465635600.0 521.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 8416 NA NA NA NA
1465635600.0 522.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 5507 NA NA NA NA
1465635600.0 523.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 434 NA NA NA NA
1465635600.0 524.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 97 NA NA NA NA
1465635600.0 525.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 8425 NA NA NA NA
1465635600.0 526.0 0 NA NA NA NA 0 NA NA NA NA 12 NA NA NA NA 5770 NA NA NA NA
1465635600.0 527.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 63 NA NA NA NA
1465635600.0 528.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 3766 NA NA NA NA
1465635600.0 529.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 4863 NA NA NA NA
1465635600.0 530.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 54 NA NA NA NA
1465635600.0 531.0 49 0 NA NA NA 177 0 NA NA NA 73 18 NA NA NA 179 129 NA NA NA
1465635600.0 541.0 47 0 NA NA NA 78 0 NA NA NA 130 16 NA NA NA 241 127 NA NA NA
1465635600.0 545.0 46 0 NA NA NA 78 0 NA NA NA 132 17 NA NA NA 137 21 NA NA NA
1465635600.0 551.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 1059 NA NA NA NA
1465635600.0 552.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 162 NA NA NA NA
1465635600.0 554.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 156 NA NA NA NA
1465635600.0 555.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 446 NA NA NA NA
1465635600.0 556.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 13 NA NA NA NA
1465635600.0 560.0 44 0 NA NA NA 66 0 NA NA NA 82 20 NA NA NA 193 134 NA NA NA
1465635600.0 561.0 38 0 NA NA NA 66 0 NA NA NA 81 19 NA NA NA 86 136 NA NA NA
1465635600.0 562.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 123 NA NA NA NA
1465635600.0 7.0 43 0 0 0 0 76 0 0 0 0 733 94 202 35 234 804 469 602 95 262
1465635600.0 7.1 43 0 0 0 0 76 0 0 0 0 731 93 190 32 205 839 444 717 347 294
1465635600.0 9.0 NA 89 226 0 NA NA 159 273 0 NA NA 4401 5248 1204 NA NA 4684 5486 1333 NA
