Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1465506000.0 1.0 58 83 152 NA NA NA NA NA 105 151 194 NA NA NA NA NA 3516 636 515 NA NA NA NA NA 3564 803 743 NA NA NA NA NA
1465506000.0 10.0 NA 93 226 0 NA NA NA NA NA 159 273 0 NA NA NA NA NA 4308 4044 1072 NA NA NA NA NA 4513 4283 1098 NA NA NA NA
1465506000.0 1000.0 NA 241 136 0 58 NA NA NA NA 298 185 0 83 NA NA NA NA 3976 690 831 148 NA NA NA NA 4234 762 962 163 NA NA NA
1465506000.0 1001.0 NA 209 190 0 0 0 0 0 NA 261 223 0 0 0 0 0 NA 3678 554 9 92 939 53 953 NA 3976 589 142 207 961 170 1070
1465506000.0 1002.0 NA 234 69 NA NA NA NA NA NA 295 103 NA NA NA NA NA NA 4069 247 NA NA NA NA NA NA 4283 347 NA NA NA NA NA
1465506000.0 10021.0 NA 113 NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA 720 NA NA NA NA NA NA NA 1224 NA NA NA NA NA NA
1465506000.0 10023.0 NA 106 NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA 656 NA NA NA NA NA NA NA 841 NA NA NA NA NA NA
1465506000.0 10024.0 NA 114 NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA 799 NA NA NA NA NA NA NA 1005 NA NA NA NA NA NA
1465506000.0 10024.1 NA 114 163 0 NA NA NA NA NA 190 220 0 NA NA NA NA NA 779 797 754 NA NA NA NA NA 1057 928 770 NA NA NA NA
1465506000.0 10024.2 NA 112 NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA 788 NA NA NA NA NA NA NA 936 NA NA NA NA NA NA
1465506000.0 10024.3 NA 112 157 0 NA NA NA NA NA 190 216 0 NA NA NA NA NA 767 792 678 NA NA NA NA NA 932 931 795 NA NA NA NA
1465506000.0 10024.4 NA 112 NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA 774 NA NA NA NA NA NA NA 933 NA NA NA NA NA NA
1465506000.0 10024.5 NA 112 155 0 NA NA NA NA NA 190 216 0 NA NA NA NA NA 790 767 682 NA NA NA NA NA 1014 1034 799 NA NA NA NA
1465506000.0 10025.0 NA 109 NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA 715 NA NA NA NA NA NA NA 878 NA NA NA NA NA NA
1465506000.0 10026.0 NA 112 NA NA NA NA NA NA NA 190 NA NA NA NA NA NA NA 813 NA NA NA NA NA NA NA 1316 NA NA NA NA NA NA
1465506000.0 1003.0 NA 198 0 NA NA NA NA NA NA 265 0 NA NA NA NA NA NA 5906 600 NA NA NA NA NA NA 6309 632 NA NA NA NA NA
1465506000.0 1004.0 NA 198 137 0 0 0 0 NA NA 253 182 0 0 0 0 NA NA 943 271 9 86 944 926 NA NA 1077 411 108 204 963 1046 NA
1465506000.0 101.0 93 NA NA NA NA NA NA NA 144 NA NA NA NA NA NA NA 2327 NA NA NA NA NA NA NA 2577 NA NA NA NA NA NA NA
1465506000.0 102.0 96 NA NA NA NA NA NA NA 145 NA NA NA NA NA NA NA 1683 NA NA NA NA NA NA NA 1906 NA NA NA NA NA NA NA
1465506000.0 10224.0 NA 148 NA NA NA NA NA NA NA 209 NA NA NA NA NA NA NA 4214 NA NA NA NA NA NA NA 12017 NA NA NA NA NA NA
1465506000.0 10225.0 NA 142 NA NA NA NA NA NA NA 203 NA NA NA NA NA NA NA 3969 NA NA NA NA NA NA NA 11375 NA NA NA NA NA NA
1465506000.0 103.0 44 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 783 144 284 NA NA NA NA NA 1006 338 496 NA NA NA NA NA
1465506000.0 105.0 57 88 35 NA NA NA NA NA 106 155 55 NA NA NA NA NA 3626 660 5 NA NA NA NA NA 3771 1101 105 NA NA NA NA NA
1465506000.0 106.0 44 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 774 142 269 NA NA NA NA NA 975 376 911 NA NA NA NA NA
1465506000.0 107.0 57 89 222 NA NA NA NA NA 106 154 265 NA NA NA NA NA 6569 676 865 NA NA NA NA NA 6731 795 1065 NA NA NA NA NA
1465506000.0 108.0 62 103 223 NA NA NA NA NA 106 154 267 NA NA NA NA NA 10343 727 1111 NA NA NA NA NA 10520 887 1364 NA NA NA NA NA
1465506000.0 10821.0 99 NA NA NA NA NA NA NA 136 NA NA NA NA NA NA NA 6383 NA NA NA NA NA NA NA 6472 NA NA NA NA NA NA NA
1465506000.0 10824.0 109 NA NA NA NA NA NA NA 157 NA NA NA NA NA NA NA 25041 NA NA NA NA NA NA NA 25189 NA NA NA NA NA NA NA
1465506000.0 10825.0 109 NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA 17935 NA NA NA NA NA NA NA 18042 NA NA NA NA NA NA NA
1465506000.0 10826.0 118 NA NA NA NA NA NA NA 163 NA NA NA NA NA NA NA 42681 NA NA NA NA NA NA NA 42998 NA NA NA NA NA NA NA
1465506000.0 109.0 62 103 225 NA NA NA NA NA 107 154 267 NA NA NA NA NA 9654 721 1072 NA NA NA NA NA 9828 837 1212 NA NA NA NA NA
1465506000.0 11.0 NA 88 237 0 71 NA NA NA NA 159 280 0 96 NA NA NA NA 3556 1631 1031 62 NA NA NA NA 3756 1955 1066 175 NA NA NA
1465506000.0 110.0 51 87 221 NA NA NA NA NA 87 155 265 NA NA NA NA NA 1277 630 712 NA NA NA NA NA 1302 697 951 NA NA NA NA NA
1465506000.0 1102.0 NA 89 240 133 89 NA NA NA NA 159 274 179 117 NA NA NA NA 4458 5507 3295 216 NA NA NA NA 4765 5832 3587 229 NA NA NA
1465506000.0 11021.0 100 218 102 NA NA NA NA NA 136 262 140 NA NA NA NA NA 6427 5090 2344 NA NA NA NA NA 6484 5210 2546 NA NA NA NA NA
1465506000.0 11024.0 110 218 105 NA NA NA NA NA 159 265 144 NA NA NA NA NA 24623 5121 2485 NA NA NA NA NA 24762 5216 2689 NA NA NA NA NA
1465506000.0 11025.0 110 217 104 NA NA NA NA NA 157 266 142 NA NA NA NA NA 18374 5015 2362 NA NA NA NA NA 18608 5120 2600 NA NA NA NA NA
1465506000.0 11026.0 122 223 120 NA NA NA NA NA 164 267 144 NA NA NA NA NA 42777 5107 2402 NA NA NA NA NA 43002 5218 2634 NA NA NA NA NA
1465506000.0 111.0 58 89 223 NA NA NA NA NA 103 155 265 NA NA NA NA NA 3876 509 748 NA NA NA NA NA 3920 715 874 NA NA NA NA NA
1465506000.0 112.0 60 89 228 NA NA NA NA NA 105 155 265 NA NA NA NA NA 6335 675 794 NA NA NA NA NA 6414 735 920 NA NA NA NA NA
1465506000.0 113.0 60 89 221 NA NA NA NA NA 108 155 267 NA NA NA NA NA 8019 698 858 NA NA NA NA NA 8174 860 1059 NA NA NA NA NA
1465506000.0 114.0 59 88 224 NA NA NA NA NA 107 155 266 NA NA NA NA NA 7572 711 870 NA NA NA NA NA 7745 780 1168 NA NA NA NA NA
1465506000.0 115.0 61 96 221 NA NA NA NA NA 110 155 268 NA NA NA NA NA 8665 731 956 NA NA NA NA NA 8850 939 1267 NA NA NA NA NA
1465506000.0 116.0 61 103 222 NA NA NA NA NA 106 155 267 NA NA NA NA NA 8641 706 961 NA NA NA NA NA 8800 803 1212 NA NA NA NA NA
1465506000.0 117.0 61 89 225 NA NA NA NA NA 108 154 268 NA NA NA NA NA 10847 728 1079 NA NA NA NA NA 10930 910 1224 NA NA NA NA NA
1465506000.0 118.0 61 90 223 NA NA NA NA NA 108 155 268 NA NA NA NA NA 10503 757 1107 NA NA NA NA NA 10857 935 1409 NA NA NA NA NA
1465506000.0 119.0 58 90 222 NA NA NA NA NA 105 154 265 NA NA NA NA NA 5911 697 839 NA NA NA NA NA 6079 943 1145 NA NA NA NA NA
1465506000.0 12.0 NA 88 224 0 NA NA NA NA NA 159 272 0 NA NA NA NA NA 3998 4431 1159 NA NA NA NA NA 4138 4715 1198 NA NA NA NA
1465506000.0 120.0 51 97 220 NA NA NA NA NA 86 155 265 NA NA NA NA NA 968 624 645 NA NA NA NA NA 1082 779 797 NA NA NA NA NA
1465506000.0 121.0 62 90 222 NA NA NA NA NA 109 154 268 NA NA NA NA NA 10757 772 1135 NA NA NA NA NA 10890 858 1287 NA NA NA NA NA
1465506000.0 122.0 55 88 223 NA NA NA NA NA 97 154 265 NA NA NA NA NA 1357 367 626 NA NA NA NA NA 1379 888 873 NA NA NA NA NA
1465506000.0 123.1 203 NA NA NA NA NA NA NA 255 NA NA NA NA NA NA NA 937 NA NA NA NA NA NA NA 1248 NA NA NA NA NA NA NA
1465506000.0 123.2 210 NA NA NA NA NA NA NA 258 NA NA NA NA NA NA NA 1187 NA NA NA NA NA NA NA 1706 NA NA NA NA NA NA NA
1465506000.0 123.3 198 NA NA NA NA NA NA NA 240 NA NA NA NA NA NA NA 653 NA NA NA NA NA NA NA 1069 NA NA NA NA NA NA NA
1465506000.0 124.1 203 NA NA NA NA NA NA NA 245 NA NA NA NA NA NA NA 649 NA NA NA NA NA NA NA 1387 NA NA NA NA NA NA NA
1465506000.0 124.2 210 NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA 875 NA NA NA NA NA NA NA 1168 NA NA NA NA NA NA NA
1465506000.0 124.4 203 NA NA NA NA NA NA NA 245 NA NA NA NA NA NA NA 681 NA NA NA NA NA NA NA 1363 NA NA NA NA NA NA NA
1465506000.0 124.5 205 NA NA NA NA NA NA NA 245 NA NA NA NA NA NA NA 680 NA NA NA NA NA NA NA 1020 NA NA NA NA NA NA NA
1465506000.0 124.6 199 NA NA NA NA NA NA NA 240 NA NA NA NA NA NA NA 670 NA NA NA NA NA NA NA 987 NA NA NA NA NA NA NA
1465506000.0 125.0 58 88 224 NA NA NA NA NA 107 155 265 NA NA NA NA NA 6501 695 841 NA NA NA NA NA 6558 808 991 NA NA NA NA NA
1465506000.0 126.0 54 85 220 NA NA NA NA NA 93 154 265 NA NA NA NA NA 2723 616 708 NA NA NA NA NA 2860 727 928 NA NA NA NA NA
1465506000.0 127.0 52 86 221 NA NA NA NA NA 93 155 265 NA NA NA NA NA 2428 614 715 NA NA NA NA NA 2449 724 954 NA NA NA NA NA
1465506000.0 128.0 52 87 219 NA NA NA NA NA 92 155 265 NA NA NA NA NA 899 644 678 NA NA NA NA NA 1012 753 958 NA NA NA NA NA
1465506000.0 129.0 52 86 220 NA NA NA NA NA 86 154 265 NA NA NA NA NA 1007 615 683 NA NA NA NA NA 1123 790 821 NA NA NA NA NA
1465506000.0 13.0 NA 83 222 0 NA NA NA NA NA 158 267 0 NA NA NA NA NA 474 1665 876 NA NA NA NA NA 548 1870 1003 NA NA NA NA
1465506000.0 130.0 52 93 221 NA NA NA NA NA 93 155 265 NA NA NA NA NA 1265 621 705 NA NA NA NA NA 1304 691 845 NA NA NA NA NA
1465506000.0 1301.0 64 154 196 NA NA NA NA NA 114 211 245 NA NA NA NA NA 2074 815 678 NA NA NA NA NA 2259 994 910 NA NA NA NA NA
1465506000.0 1302.0 68 169 198 NA NA NA NA NA 117 212 249 NA NA NA NA NA 11395 1062 1038 NA NA NA NA NA 11482 1328 1381 NA NA NA NA NA
1465506000.0 1303.0 71 168 198 NA NA NA NA NA 114 211 254 NA NA NA NA NA 19086 908 1517 NA NA NA NA NA 19163 1063 1882 NA NA NA NA NA
1465506000.0 1306.0 NA 182 273 0 NA NA NA NA NA 226 329 0 NA NA NA NA NA 824 1282 2653 NA NA NA NA NA 1084 1524 2803 NA NA NA NA
1465506000.0 1307.0 NA 153 161 61 0 NA NA NA NA 220 213 86 0 NA NA NA NA 805 953 72 1066 NA NA NA NA 1024 1242 185 1095 NA NA NA
1465506000.0 1308.0 NA 152 155 50 0 NA NA NA NA 220 213 81 0 NA NA NA NA 799 828 50 1071 NA NA NA NA 975 1044 166 1339 NA NA NA
1465506000.0 1309.0 NA 182 275 0 NA NA NA NA NA 235 329 0 NA NA NA NA NA 1074 1741 2810 NA NA NA NA NA 1227 2103 2965 NA NA NA NA
1465506000.0 131.0 54 98 221 NA NA NA NA NA 96 155 265 NA NA NA NA NA 3378 639 719 NA NA NA NA NA 3494 845 963 NA NA NA NA NA
1465506000.0 1310.0 NA 178 273 0 NA NA NA NA NA 235 330 0 NA NA NA NA NA 1043 1652 2629 NA NA NA NA NA 1290 1907 2775 NA NA NA NA
1465506000.0 1311.0 NA 176 255 0 80 NA NA NA NA 227 300 0 107 NA NA NA NA 839 1244 2654 125 NA NA NA NA 1096 1597 2697 170 NA NA NA
1465506000.0 1312.0 NA 179 274 0 NA NA NA NA NA 232 329 0 NA NA NA NA NA 989 1661 2656 NA NA NA NA NA 1311 2013 2806 NA NA NA NA
1465506000.0 1313.0 NA 182 275 0 NA NA NA NA NA 233 329 0 NA NA NA NA NA 830 2295 2642 NA NA NA NA NA 981 2666 2681 NA NA NA NA
1465506000.0 1314.0 NA 184 273 0 NA NA NA NA NA 236 329 0 NA NA NA NA NA 1026 1597 2631 NA NA NA NA NA 1162 1853 2785 NA NA NA NA
1465506000.0 1315.0 NA 176 269 0 NA NA NA NA NA 227 329 0 NA NA NA NA NA 860 1328 2518 NA NA NA NA NA 1110 1531 2560 NA NA NA NA
1465506000.0 1316.0 NA 178 272 0 NA NA NA NA NA 227 329 0 NA NA NA NA NA 893 1390 2540 NA NA NA NA NA 1094 1568 2693 NA NA NA NA
1465506000.0 1317.0 NA 176 271 0 NA NA NA NA NA 227 329 0 NA NA NA NA NA 892 1403 2602 NA NA NA NA NA 1173 1669 2755 NA NA NA NA
1465506000.0 1318.0 NA 181 272 0 NA NA NA NA NA 226 329 0 NA NA NA NA NA 820 1298 2542 NA NA NA NA NA 978 1640 2682 NA NA NA NA
1465506000.0 1319.0 NA 176 268 0 NA NA NA NA NA 226 329 0 NA NA NA NA NA 831 1338 2479 NA NA NA NA NA 1057 1639 2521 NA NA NA NA
1465506000.0 132.0 56 89 223 NA NA NA NA NA 101 154 265 NA NA NA NA NA 5602 683 857 NA NA NA NA NA 5660 794 992 NA NA NA NA NA
1465506000.0 1320.0 NA 177 271 0 NA NA NA NA NA 227 329 0 NA NA NA NA NA 903 1458 2495 NA NA NA NA NA 1180 1699 2641 NA NA NA NA
1465506000.0 1321.0 NA 185 269 0 NA NA NA NA NA 227 329 0 NA NA NA NA NA 900 1455 2540 NA NA NA NA NA 1074 1700 2578 NA NA NA NA
1465506000.0 1322.0 NA 179 270 0 NA NA NA NA NA 227 329 0 NA NA NA NA NA 913 1499 2598 NA NA NA NA NA 1086 1848 2737 NA NA NA NA
1465506000.0 1323.0 NA 172 268 0 NA NA NA NA NA 225 328 0 NA NA NA NA NA 823 1300 2532 NA NA NA NA NA 1057 1660 2573 NA NA NA NA
1465506000.0 1324.0 NA 189 274 0 NA NA NA NA NA 234 330 0 NA NA NA NA NA 1075 1780 2630 NA NA NA NA NA 1323 2132 2669 NA NA NA NA
1465506000.0 1325.0 NA 179 273 0 81 NA NA NA NA 235 330 0 113 NA NA NA NA 1139 1891 2656 175 NA NA NA NA 1281 2147 2803 232 NA NA NA
1465506000.0 1325.1 NA 180 157 0 NA NA NA NA NA 234 193 0 NA NA NA NA NA 1121 733 603 NA NA NA NA NA 1373 960 615 NA NA NA NA
1465506000.0 1325.2 NA 183 283 0 NA NA NA NA NA 234 329 0 NA NA NA NA NA 1107 1782 2680 NA NA NA NA NA 1369 1955 2718 NA NA NA NA
1465506000.0 1325.3 NA 179 155 0 NA NA NA NA NA 234 190 0 NA NA NA NA NA 1114 620 586 NA NA NA NA NA 1378 891 602 NA NA NA NA
1465506000.0 1326.0 NA 177 273 0 NA NA NA NA NA 232 329 0 NA NA NA NA NA 941 1459 2669 NA NA NA NA NA 1110 1654 2831 NA NA NA NA
1465506000.0 1327.0 NA 180 275 0 NA NA NA NA NA 236 330 0 NA NA NA NA NA 1014 1603 2680 NA NA NA NA NA 1290 1956 2730 NA NA NA NA
1465506000.0 1328.0 NA 187 274 0 NA NA NA NA NA 235 330 0 NA NA NA NA NA 1041 1645 2654 NA NA NA NA NA 1316 1931 2702 NA NA NA NA
1465506000.0 1329.0 NA 179 272 0 NA NA NA NA NA 235 330 0 NA NA NA NA NA 986 1553 2590 NA NA NA NA NA 1238 1848 2629 NA NA NA NA
1465506000.0 133.0 64 101 238 NA NA NA NA NA 107 154 271 NA NA NA NA NA 13462 738 1312 NA NA NA NA NA 13579 852 1540 NA NA NA NA NA
1465506000.0 1330.0 NA 180 275 0 NA NA NA NA NA 232 330 0 NA NA NA NA NA 972 1607 2699 NA NA NA NA NA 1229 1898 2846 NA NA NA NA
1465506000.0 1331.0 NA 179 272 0 NA NA NA NA NA 232 329 0 NA NA NA NA NA 943 1495 2658 NA NA NA NA NA 1122 1689 2806 NA NA NA NA
1465506000.0 1332.0 NA 180 273 0 NA NA NA NA NA 237 330 0 NA NA NA NA NA 1031 1584 2678 NA NA NA NA NA 1287 1773 2721 NA NA NA NA
1465506000.0 1333.0 NA 180 272 0 NA NA NA NA NA 233 330 0 NA NA NA NA NA 952 1463 2580 NA NA NA NA NA 1201 1707 2622 NA NA NA NA
1465506000.0 1334.0 NA 181 271 0 NA NA NA NA NA 234 330 0 NA NA NA NA NA 957 1570 2592 NA NA NA NA NA 1242 1825 2630 NA NA NA NA
1465506000.0 1335.0 NA 179 272 0 NA NA NA NA NA 230 329 0 NA NA NA NA NA 919 1403 2517 NA NA NA NA NA 1158 1684 2551 NA NA NA NA
1465506000.0 1336.0 NA 189 276 0 NA NA NA NA NA 240 331 0 NA NA NA NA NA 1636 3653 2547 NA NA NA NA NA 1784 3945 2693 NA NA NA NA
1465506000.0 1337.0 NA 186 282 0 NA NA NA NA NA 240 333 0 NA NA NA NA NA 1654 2569 2701 NA NA NA NA NA 1921 2764 2743 NA NA NA NA
1465506000.0 1338.0 NA 182 273 0 NA NA NA NA NA 238 329 0 NA NA NA NA NA 1102 1738 2697 NA NA NA NA NA 1349 1982 2744 NA NA NA NA
1465506000.0 1339.0 NA 180 280 0 NA NA NA NA NA 242 330 0 NA NA NA NA NA 1578 2761 2687 NA NA NA NA NA 1770 3015 2730 NA NA NA NA
