Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1465894800.0 1.0 58 94 152 NA NA NA NA NA 105 151 194 NA NA NA NA NA 3478 616 522 NA NA NA NA NA 3611 719 819 NA NA NA NA NA
1465894800.0 10.0 NA 90 228 0 NA NA NA NA NA 159 274 0 NA NA NA NA NA 4311 4034 1077 NA NA NA NA NA 4554 4265 1118 NA NA NA NA
1465894800.0 1000.0 NA 240 143 0 57 NA NA NA NA 298 185 0 83 NA NA NA NA 4003 687 841 189 NA NA NA NA 4421 764 870 296 NA NA NA
1465894800.0 1001.0 NA 214 191 0 0 0 0 0 NA 262 223 0 0 0 0 0 NA 3673 553 8 89 915 47 956 NA 4021 596 10 203 929 160 1094
1465894800.0 1002.0 NA 235 81 NA NA NA NA NA NA 295 103 NA NA NA NA NA NA 3901 236 NA NA NA NA NA NA 4324 342 NA NA NA NA NA
1465894800.0 10021.0 NA 107 254 0 NA NA NA NA NA 190 328 0 NA NA NA NA NA 735 1790 901 NA NA NA NA NA 851 2077 946 NA NA NA NA
1465894800.0 10023.0 NA 107 257 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 663 1102 794 NA NA NA NA NA 822 1389 830 NA NA NA NA
1465894800.0 10024.0 NA 113 263 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 763 1700 850 NA NA NA NA NA 931 1887 1004 NA NA NA NA
1465894800.0 10024.1 NA 112 160 0 NA NA NA NA NA 190 220 0 NA NA NA NA NA 771 811 712 NA NA NA NA NA 1334 1098 720 NA NA NA NA
1465894800.0 10024.2 NA 113 264 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 778 1738 794 NA NA NA NA NA 1016 1951 932 NA NA NA NA
1465894800.0 10024.3 NA 112 160 0 NA NA NA NA NA 190 215 0 NA NA NA NA NA 765 785 640 NA NA NA NA NA 1138 1015 754 NA NA NA NA
