Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1464944400.0 1102.0 NA 90 232 136 89 NA 159 273 179 115 NA 4464 5418 3256 216 NA 4695 5724 3521 219
1464944400.0 11021.0 100 217 NA NA NA 136 263 NA NA NA 6393 5097 NA NA NA 6584 5298 NA NA NA
1464944400.0 11024.0 110 219 NA NA NA 157 265 NA NA NA 24845 5287 NA NA NA 25055 5380 NA NA NA
1464944400.0 11025.0 110 231 NA NA NA 157 267 NA NA NA 17767 5083 NA NA NA 17865 5151 NA NA NA
1464944400.0 11026.0 116 223 NA NA NA 166 267 NA NA NA 42869 5080 NA NA NA 43145 5314 NA NA NA
1464944400.0 111.0 59 89 232 NA NA 104 154 264 NA NA 3608 481 706 NA NA 3618 587 825 NA NA
1464944400.0 112.0 72 101 231 NA NA 106 155 264 NA NA 5576 640 744 NA NA 5679 731 963 NA NA
1464944400.0 113.0 60 103 233 NA NA 107 155 265 NA NA 7050 659 794 NA NA 7059 755 1015 NA NA
1464944400.0 114.0 72 103 233 NA NA 106 155 265 NA NA 6669 658 806 NA NA 6677 808 980 NA NA
1464944400.0 115.0 67 103 234 NA NA 109 154 267 NA NA 7539 668 878 NA NA 7550 764 1097 NA NA
1464944400.0 116.0 61 103 225 NA NA 108 155 265 NA NA 7528 653 861 NA NA 7633 805 979 NA NA
1464944400.0 117.0 63 100 221 NA NA 107 154 267 NA NA 10819 730 1046 NA NA 10865 837 1297 NA NA
1464944400.0 118.0 62 92 226 NA NA 108 154 267 NA NA 10278 716 1088 NA NA 10422 873 1384 NA NA
1464944400.0 119.0 71 88 223 NA NA 103 155 264 NA NA 5177 648 760 NA NA 5185 745 1504 NA NA
1464944400.0 120.0 63 88 224 NA NA 86 155 264 NA NA 931 604 646 NA NA 1049 1013 875 NA NA
1464944400.0 121.0 63 94 226 NA NA 109 155 268 NA NA 10816 733 1147 NA NA 10972 942 1448 NA NA
1464944400.0 122.0 58 101 220 NA NA 98 155 264 NA NA 1272 337 597 NA NA 1283 489 720 NA NA
1464944400.0 123.1 207 NA NA NA NA 254 NA NA NA NA 923 NA NA NA NA 1225 NA NA NA NA
1464944400.0 123.2 205 NA NA NA NA 257 NA NA NA NA 1177 NA NA NA NA 1613 NA NA NA NA
1464944400.0 123.3 197 NA NA NA NA 236 NA NA NA NA 661 NA NA NA NA 815 NA NA NA NA
1464944400.0 124.1 199 NA NA NA NA 245 NA NA NA NA 674 NA NA NA NA 874 NA NA NA NA
1464944400.0 124.2 203 NA NA NA NA 253 NA NA NA NA 884 NA NA NA NA 1143 NA NA NA NA
1464944400.0 124.4 202 NA NA NA NA 245 NA NA NA NA 665 NA NA NA NA 1066 NA NA NA NA
1464944400.0 124.5 203 NA NA NA NA 245 NA NA NA NA 696 NA NA NA NA 888 NA NA NA NA
1464944400.0 124.6 196 NA NA NA NA 236 NA NA NA NA 687 NA NA NA NA 994 NA NA NA NA
1464944400.0 125.0 71 101 224 NA NA 113 154 264 NA NA 5619 644 761 NA NA 5631 742 1037 NA NA
1464944400.0 126.0 53 91 230 NA NA 93 155 264 NA NA 2450 592 658 NA NA 2556 682 873 NA NA
1464944400.0 127.0 55 94 220 NA NA 93 154 264 NA NA 2245 589 662 NA NA 2255 643 784 NA NA
1464944400.0 128.0 54 86 220 NA NA 92 155 264 NA NA 884 618 659 NA NA 1765 681 1331 NA NA
1464944400.0 129.0 53 87 219 NA NA 86 154 264 NA NA 975 610 643 NA NA 1268 1514 1348 NA NA
1464944400.0 130.0 54 86 219 NA NA 93 154 264 NA NA 1207 592 674 NA NA 1311 684 1689 NA NA
1464944400.0 1301.0 65 168 202 NA NA 113 211 245 NA NA 1945 753 645 NA NA 2089 879 950 NA NA
1464944400.0 1302.0 68 172 197 NA NA 115 212 250 NA NA 11778 1058 1033 NA NA 12023 1219 1202 NA NA
1464944400.0 1303.0 69 164 198 NA NA 114 211 254 NA NA 18644 875 1510 NA NA 18744 1037 1699 NA NA
1464944400.0 131.0 55 99 222 NA NA 96 155 264 NA NA 3064 603 675 NA NA 3181 658 801 NA NA
1464944400.0 132.0 56 88 223 NA NA 103 154 264 NA NA 4976 649 816 NA NA 5172 1405 1171 NA NA
1464944400.0 1325.1 NA 191 157 0 NA NA 234 193 0 NA NA 1087 717 597 NA NA 1263 867 606 NA
1464944400.0 1325.2 NA 193 272 0 NA NA 234 328 0 NA NA 1099 1757 2452 NA NA 1334 2062 2490 NA
1464944400.0 1325.3 NA 191 153 0 NA NA 235 190 0 NA NA 1088 625 562 NA NA 1258 906 568 NA
1464944400.0 133.0 61 90 229 NA NA 107 155 269 NA NA 13529 742 1346 NA NA 13621 907 1636 NA NA
1464944400.0 134.701 NA 55 273 0 NA NA 96 316 0 NA NA 237 8479 860 NA NA 339 8713 894 NA
1464944400.0 134.702 NA 55 263 0 NA NA 93 302 0 NA NA 244 11636 888 NA NA 336 11984 926 NA
1464944400.0 134.703 NA 51 257 0 NA NA 91 317 0 NA NA 252 11697 957 NA NA 295 11941 1000 NA
1464944400.0 134.704 NA 51 255 0 NA NA 89 307 0 NA NA 251 11331 898 NA NA 276 11681 1031 NA
1464944400.0 134.705 NA 56 258 0 NA NA 94 315 0 NA NA 256 12256 891 NA NA 378 12651 928 NA
1464944400.0 134.706 NA 58 255 0 NA NA 94 316 0 NA NA 256 12586 907 NA NA 283 12961 1034 NA
1464944400.0 134.707 NA 57 259 0 NA NA 94 304 0 NA NA 251 11255 896 NA NA 337 11601 935 NA
1464944400.0 134.708 NA 47 256 0 NA NA 92 305 0 NA NA 254 10626 912 NA NA 390 11064 942 NA
1464944400.0 134.709 NA 49 257 0 NA NA 95 316 0 NA NA 236 11572 871 NA NA 270 11899 915 NA
1464944400.0 134.802 NA 52 259 0 NA NA 93 310 0 NA NA 311 15340 895 NA NA 328 15598 1033 NA
1464944400.0 134.803 NA 42 255 0 NA NA 92 308 0 NA NA 290 13138 879 NA NA 331 13554 1010 NA
1464944400.0 134.804 NA 42 262 0 NA NA 94 315 0 NA NA 305 15017 874 NA NA 323 15258 1010 NA
1464944400.0 134.805 NA 57 262 0 NA NA 96 321 0 NA NA 309 14675 900 NA NA 330 14897 935 NA
1464944400.0 134.806 NA 51 263 0 NA NA 93 317 0 NA NA 322 16457 929 NA NA 472 16836 1066 NA
1464944400.0 134.807 NA 112 271 0 NA NA 148 332 0 NA NA 973 14868 967 NA NA 1081 15331 1132 NA
1464944400.0 134.808 NA 115 272 0 NA NA 147 332 0 NA NA 1002 15328 948 NA NA 1047 15570 1080 NA
1464944400.0 134.809 NA 50 252 0 NA NA 92 305 0 NA NA 310 13607 884 NA NA 430 13950 1012 NA
1464944400.0 134.81 NA 52 262 0 NA NA 94 309 0 NA NA 293 13905 901 NA NA 316 14143 933 NA
1464944400.0 134.811 NA 51 259 0 NA NA 94 313 0 NA NA 313 14802 869 NA NA 404 15161 1002 NA
1464944400.0 134.901 NA 170 260 0 NA NA 232 314 0 NA NA 3577 8653 963 NA NA 3726 8971 1100 NA
1464944400.0 134.902 NA 171 277 0 NA NA 232 317 0 NA NA 4305 11297 999 NA NA 4585 11584 1036 NA
1464944400.0 134.903 NA 179 263 0 NA NA 231 313 0 NA NA 3886 10458 1038 NA NA 4086 10785 1072 NA
1464944400.0 134.904 NA 180 267 0 NA NA 233 319 0 NA NA 5164 12712 995 NA NA 5338 12982 1028 NA
1464944400.0 134.905 NA 174 271 0 NA NA 233 315 0 NA NA 3652 10248 984 NA NA 3832 10569 1015 NA
1464944400.0 134.906 NA 180 269 0 NA NA 232 318 0 NA NA 4656 12500 1018 NA NA 4818 12950 1157 NA
1464944400.0 134.907 NA 226 285 0 NA NA 268 331 0 NA NA 4524 10962 995 NA NA 4707 11283 1129 NA
1464944400.0 134.908 NA 219 285 0 NA NA 268 338 0 NA NA 4752 11326 1038 NA NA 4991 11676 1076 NA
1464944400.0 134.909 NA 181 265 0 NA NA 232 313 0 NA NA 3947 11039 1015 NA NA 4097 11469 1162 NA
1464944400.0 134.91 NA 182 266 0 NA NA 232 317 0 NA NA 3253 9684 983 NA NA 3433 10134 1016 NA
1464944400.0 134.911 NA 170 262 0 NA NA 232 314 0 NA NA 3887 10393 1033 NA NA 4070 10755 1162 NA
1464944400.0 134.912 NA 180 260 0 NA NA 225 311 0 NA NA 2593 7674 978 NA NA 2794 7920 1119 NA
1464944400.0 134.99601 NA 56 253 0 NA NA 94 309 0 NA NA 366 16416 922 NA NA 411 16746 1005 NA
1464944400.0 134.99602 NA 56 249 0 NA NA 93 304 0 NA NA 275 8981 884 NA NA 297 9252 1023 NA
1464944400.0 134.99603 NA 51 251 0 NA NA 93 305 0 NA NA 300 13016 906 NA NA 389 13250 1041 NA
1464944400.0 134.99901 NA 51 253 0 NA NA 94 302 0 NA NA 247 9169 877 NA NA 275 9458 904 NA
1464944400.0 135.1 265 0 123 NA NA 314 0 170 NA NA 1393 695 374 NA NA 1710 809 565 NA NA
1464944400.0 135.11 271 0 122 NA NA 325 0 170 NA NA 2509 650 516 NA NA 2704 769 581 NA NA
1464944400.0 135.12 269 0 129 NA NA 313 0 169 NA NA 1202 582 350 NA NA 1419 599 545 NA NA
1464944400.0 135.13 220 0 NA NA NA 259 0 NA NA NA 1079 560 NA NA NA 1381 684 NA NA NA
1464944400.0 135.2 250 0 115 NA NA 293 0 169 NA NA 959 483 305 NA NA 1335 490 526 NA NA
1464944400.0 135.3 249 0 120 NA NA 293 0 169 NA NA 951 499 314 NA NA 1173 614 446 NA NA
1464944400.0 135.4 259 0 117 NA NA 312 0 168 NA NA 1198 573 332 NA NA 1456 581 525 NA NA
1464944400.0 135.5 261 0 129 NA NA 311 0 168 NA NA 1120 532 325 NA NA 1368 542 400 NA NA
1464944400.0 135.6 267 0 120 NA NA 313 0 170 NA NA 1373 592 373 NA NA 1599 611 560 NA NA
1464944400.0 135.7 260 0 118 NA NA 311 0 169 NA NA 1089 538 328 NA NA 1388 543 521 NA NA
1464944400.0 135.8 98 NA NA NA NA 140 NA NA NA NA 363 NA NA NA NA 525 NA NA NA NA
1464944400.0 135.9 259 0 119 NA NA 311 0 167 NA NA 909 497 299 NA NA 1203 504 547 NA NA
1464944400.0 1356.0 69 193 297 0 127 116 221 334 0 174 8469 1039 1648 2665 366 8660 1267 1885 2732 504
1464944400.0 1360.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 603 NA NA NA NA
1464944400.0 1361.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 143 NA NA NA NA
1464944400.0 1362.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 45 NA NA NA NA
1464944400.0 1363.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 145 NA NA NA NA
1464944400.0 13992501.0 NA 225 351 0 NA NA 287 417 0 NA NA 5428 7699 2812 NA NA 8461 10198 2945 NA
1464944400.0 13992502.0 NA 214 331 0 NA NA 282 413 0 NA NA 5152 7101 2717 NA NA 7657 10429 2757 NA
1464944400.0 145.0 NA 240 291 0 NA NA 327 499 0 NA NA 6117 6846 425 NA NA 6402 7179 594 NA
1464944400.0 18.0 NA 93 229 0 NA NA 159 268 0 NA NA 3286 1235 723 NA NA 3405 1417 843 NA
1464944400.0 2.0 62 88 157 NA NA 106 152 198 NA NA 10028 680 751 NA NA 10060 880 971 NA NA
1464944400.0 204.0 60 100 235 0 NA 109 164 293 0 NA 9280 1150 1974 974 NA 9347 1901 2657 1100 NA
1464944400.0 25.0 NA 93 243 0 72 NA 159 288 0 102 NA 4427 5469 1151 106 NA 4678 5620 1278 121
1464944400.0 250199.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1464944400.0 250200.0 NA 396 321 0 NA NA 496 450 0 NA NA 22913 5801 2624 NA NA 25369 6150 2764 NA
1464944400.0 250200.1 68 221 207 NA NA 118 274 260 NA NA 8433 2998 3286 NA NA 8523 3413 3539 NA NA
1464944400.0 250202.0 NA 236 309 0 NA NA 298 363 0 NA NA 27479 6491 2617 NA NA 29743 6806 2648 NA
1464944400.0 250203.0 NA 233 298 0 NA NA 297 362 0 NA NA 23444 5840 2781 NA NA 25910 6058 2813 NA
1464944400.0 250204.0 NA 237 298 0 NA NA 298 360 0 NA NA 23954 5368 2707 NA NA 25975 5626 2737 NA
1464944400.0 250205.0 NA 246 311 0 NA NA 300 363 0 NA NA 21101 5215 2643 NA NA 23616 5460 2792 NA
1464944400.0 250206.0 NA 231 314 0 NA NA 303 366 0 NA NA 22583 6843 2776 NA NA 24778 7127 2915 NA
1464944400.0 250207.0 NA 221 296 0 NA NA 296 357 0 NA NA 19129 4791 2552 NA NA 21724 4975 2689 NA
1464944400.0 250399.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1464944400.0 250400.0 272 0 120 NA NA 327 0 170 NA NA 1955 544 479 NA NA 2202 549 670 NA NA
1464944400.0 250402.0 271 0 120 NA NA 331 0 170 NA NA 2437 577 644 NA NA 2784 691 825 NA NA
1464944400.0 250403.0 262 0 121 NA NA 324 0 170 NA NA 1853 547 456 NA NA 2351 557 597 NA NA
1464944400.0 250405.0 263 0 128 NA NA 327 0 169 NA NA 2111 550 537 NA NA 2463 667 668 NA NA
1464944400.0 250406.0 261 0 119 NA NA 323 0 170 NA NA 1384 523 405 NA NA 1775 640 587 NA NA
1464944400.0 250407.0 252 0 120 NA NA 305 0 171 NA NA 1497 465 429 NA NA 1837 583 676 NA NA
1464944400.0 250408.0 269 0 131 NA NA 329 0 170 NA NA 2250 577 552 NA NA 2627 583 628 NA NA
1464944400.0 250409.0 281 0 119 NA NA 341 0 170 NA NA 3887 628 954 NA NA 4269 741 1086 NA NA
1464944400.0 25200.0 NA 215 341 0 NA NA 281 419 0 NA NA 5372 7130 2762 NA NA 8173 9576 2801 NA
1464944400.0 25202.0 NA 219 336 0 NA NA 282 417 0 NA NA 5382 6951 2721 NA NA 8638 9821 2759 NA
1464944400.0 25203.0 NA 222 351 0 NA NA 290 423 0 NA NA 5595 7156 2751 NA NA 9641 10576 2784 NA
1464944400.0 25204.0 NA 214 340 0 NA NA 281 416 0 NA NA 5318 6601 2695 NA NA 8628 9345 2733 NA
1464944400.0 25205.0 NA 230 349 0 NA NA 280 414 0 NA NA 5564 6660 2670 NA NA 8689 9031 2810 NA
1464944400.0 25206.0 NA 221 360 0 NA NA 288 417 0 NA NA 5675 8069 2752 NA NA 8729 10575 2799 NA
1464944400.0 25207.0 NA 218 346 0 NA NA 274 406 0 NA NA 4623 5662 2673 NA NA 7497 7869 2824 NA
1464944400.0 25208.0 NA 224 354 0 NA NA 295 428 0 NA NA 6639 9861 2751 NA NA 11852 14884 2792 NA
1464944400.0 25209.0 NA 219 348 0 NA NA 288 423 0 NA NA 5607 7430 2730 NA NA 9760 10819 2880 NA
1464944400.0 25210.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 444 NA NA NA NA
1464944400.0 25211.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 37 NA NA NA NA
1464944400.0 25212.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 175 NA NA NA NA
1464944400.0 25213.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 154 NA NA NA NA
1464944400.0 25400.0 292 0 121 NA NA 374 0 170 NA NA 7142 680 553 NA NA 10590 688 785 NA NA
1464944400.0 25402.0 292 0 132 NA NA 373 0 170 NA NA 7597 708 620 NA NA 11480 823 801 NA NA
1464944400.0 25403.0 295 0 126 NA NA 370 0 170 NA NA 6657 667 523 NA NA 7027 673 630 NA NA
1464944400.0 25405.0 303 0 118 NA NA 371 0 169 NA NA 6308 661 483 NA NA 8619 773 555 NA NA
1464944400.0 25406.0 291 0 119 NA NA 372 0 170 NA NA 3558 631 370 NA NA 5889 641 558 NA NA
1464944400.0 25407.0 289 0 120 NA NA 362 0 171 NA NA 6248 630 489 NA NA 9830 637 641 NA NA
1464944400.0 25408.0 301 0 124 NA NA 382 0 170 NA NA 9890 718 857 NA NA 10598 830 1037 NA NA
1464944400.0 25409.0 290 0 121 NA NA 374 0 170 NA NA 7330 691 609 NA NA 11210 800 680 NA NA
1464944400.0 280.0 64 91 229 0 NA 184 154 267 0 NA 6995 647 784 777 NA 7015 751 1061 893 NA
1464944400.0 3.0 59 94 163 NA NA 107 151 203 NA NA 16842 523 2998 NA NA 16927 692 3141 NA NA
1464944400.0 300.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1464944400.0 301.0 87 188 272 0 NA 137 264 350 0 NA 7392 1559 1891 405 NA 7517 1759 2157 439 NA
1464944400.0 302.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1464944400.0 34.0 59 88 224 0 NA 106 154 265 0 NA 9200 699 952 888 NA 9358 909 1211 1016 NA
1464944400.0 36.0 NA 89 232 0 NA NA 159 272 0 NA NA 4152 14452 1061 NA NA 4423 14668 1090 NA
1464944400.0 37.0 NA 89 238 0 NA NA 159 273 0 NA NA 4349 5316 1089 NA NA 4553 5447 1115 NA
1464944400.0 39.0 NA 96 228 0 NA NA 159 276 0 NA NA 4419 9044 1115 NA NA 4609 9380 1241 NA
1464944400.0 4.36 NA 75 244 0 NA NA 103 297 0 NA NA 164 5146 753 NA NA 277 5390 776 NA
1464944400.0 4.41 NA 50 252 0 NA NA 87 297 0 NA NA 225 9552 824 NA NA 242 9916 957 NA
1464944400.0 4.42 NA 51 249 0 NA NA 88 304 0 NA NA 241 12237 850 NA NA 284 12517 996 NA
1464944400.0 4.44 NA 53 252 0 NA NA 88 295 0 NA NA 214 8360 818 NA NA 355 8735 978 NA
1464944400.0 4.45 NA 52 248 0 NA NA 87 303 0 NA NA 242 13214 847 NA NA 283 13409 875 NA
1464944400.0 4.51 NA 49 250 0 NA NA 89 303 0 NA NA 227 10944 868 NA NA 259 11148 1009 NA
1464944400.0 4.52 NA 40 248 0 NA NA 86 306 0 NA NA 259 13902 912 NA NA 349 14238 1055 NA
1464944400.0 4.53 NA 52 246 0 NA NA 87 305 0 NA NA 244 12894 870 NA NA 265 13261 909 NA
1464944400.0 4.54 NA 48 251 0 NA NA 86 307 0 NA NA 239 13426 853 NA NA 347 13803 985 NA
1464944400.0 4.55 NA 43 246 0 NA NA 86 303 0 NA NA 260 16828 856 NA NA 372 17198 887 NA
1464944400.0 4.58 NA 60 244 0 NA NA 97 299 0 NA NA 188 8474 875 NA NA 221 8800 1018 NA
1464944400.0 4.6 NA 247 0 NA NA NA 323 0 NA NA NA 2839 583 NA NA NA 3079 781 NA NA
1464944400.0 4.61 NA 42 254 0 NA NA 86 305 0 NA NA 245 13342 849 NA NA 262 13720 879 NA
1464944400.0 4.62 NA 49 253 0 NA NA 87 304 0 NA NA 231 12869 827 NA NA 343 13210 972 NA
1464944400.0 4.63 NA 51 248 0 NA NA 86 303 0 NA NA 257 15167 883 NA NA 375 15370 1094 NA
1464944400.0 4.64 NA 47 249 0 NA NA 87 305 0 NA NA 252 13810 861 NA NA 339 13980 891 NA
1464944400.0 4.65 NA 52 254 0 NA NA 85 311 0 NA NA 267 21237 838 NA NA 421 21549 872 NA
1464944400.0 4.67 NA 64 260 0 NA NA 101 313 0 NA NA 228 16587 872 NA NA 258 16863 903 NA
1464944400.0 4.68 NA 59 246 0 NA NA 96 304 0 NA NA 237 15943 867 NA NA 254 16330 1021 NA
1464944400.0 4.71 NA 53 246 0 NA NA 88 299 0 NA NA 234 9172 823 NA NA 348 9358 958 NA
1464944400.0 4.72 NA 50 243 0 NA NA 86 303 0 NA NA 246 11584 897 NA NA 394 11924 937 NA
1464944400.0 4.73 NA 44 259 0 NA NA 89 308 0 NA NA 242 13768 844 NA NA 369 14164 881 NA
1464944400.0 4.74 NA 52 254 0 NA NA 88 301 0 NA NA 242 11465 828 NA NA 288 11895 982 NA
1464944400.0 4.75 NA 40 245 0 NA NA 89 304 0 NA NA 250 13679 837 NA NA 361 14125 874 NA
1464944400.0 4006.0 53 97 0 NA NA 93 164 0 NA NA 2524 1069 0 NA NA 2533 1970 0 NA NA
1464944400.0 4007.0 58 0 NA NA NA 99 0 NA NA NA 1049 0 NA NA NA 1056 0 NA NA NA
1464944400.0 4008.0 58 0 NA NA NA 98 0 NA NA NA 1476 0 NA NA NA 1484 0 NA NA NA
1464944400.0 5.1 207 0 NA NA NA 256 0 NA NA NA 1051 520 NA NA NA 1500 531 NA NA NA
1464944400.0 5.2 194 0 NA NA NA 236 0 NA NA NA 701 413 NA NA NA 838 418 NA NA NA
1464944400.0 5.3 195 0 NA NA NA 236 0 NA NA NA 716 420 NA NA NA 980 551 NA NA NA
1464944400.0 5.4 205 0 NA NA NA 254 0 NA NA NA 867 496 NA NA NA 1101 603 NA NA NA
1464944400.0 5.5 206 0 NA NA NA 253 0 NA NA NA 850 491 NA NA NA 1087 510 NA NA NA
1464944400.0 5.6 206 0 NA NA NA 255 0 NA NA NA 988 526 NA NA NA 1179 628 NA NA NA
1464944400.0 5.7 204 0 NA NA NA 251 0 NA NA NA 814 470 NA NA NA 1102 530 NA NA NA
1464944400.0 500199.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1464944400.0 500200.0 NA 154 281 0 NA NA 227 350 0 NA NA 7086 4423 980 NA NA 8885 4706 1017 NA
1464944400.0 500200.1 69 124 200 NA NA 117 173 251 NA NA 8163 994 2191 NA NA 8255 1360 2461 NA NA
1464944400.0 500202.0 NA 121 282 0 NA NA 179 332 0 NA NA 7617 4495 1007 NA NA 8027 4669 1040 NA
1464944400.0 500203.0 NA 119 275 0 NA NA 179 333 0 NA NA 7237 4318 1003 NA NA 9223 4694 1034 NA
1464944400.0 500204.0 NA 133 270 0 NA NA 183 328 0 NA NA 7390 3615 969 NA NA 7948 3809 1006 NA
1464944400.0 500205.0 NA 118 280 0 NA NA 179 331 0 NA NA 6862 3925 979 NA NA 8700 4121 1007 NA
1464944400.0 500206.0 NA 120 286 0 NA NA 185 327 0 NA NA 7157 4368 1022 NA NA 9331 4698 1161 NA
1464944400.0 500207.0 NA 112 269 0 NA NA 175 324 0 NA NA 6067 3275 939 NA NA 8245 3633 1078 NA
1464944400.0 50200.0 NA 112 301 0 NA NA 170 369 0 NA NA 2547 4236 999 NA NA 4296 5483 1143 NA
1464944400.0 50202.0 NA 113 291 0 NA NA 169 365 0 NA NA 2412 5095 1032 NA NA 5132 7679 1169 NA
1464944400.0 50203.0 NA 113 294 0 NA NA 172 365 0 NA NA 2428 4583 1038 NA NA 5277 7105 1181 NA
1464944400.0 50204.0 NA 113 299 0 NA NA 171 369 0 NA NA 2475 4987 1043 NA NA 4102 6403 1075 NA
1464944400.0 50205.0 NA 109 291 0 NA NA 169 360 0 NA NA 2360 4340 1014 NA NA 5318 7015 1147 NA
1464944400.0 50206.0 NA 119 293 0 NA NA 169 366 0 NA NA 2332 4786 1074 NA NA 5207 7273 1112 NA
1464944400.0 50207.0 NA 107 295 0 NA NA 167 360 0 NA NA 2363 4121 943 NA NA 5311 6826 1079 NA
1464944400.0 50208.0 NA 115 295 0 NA NA 171 369 0 NA NA 2388 5883 1046 NA NA 5201 8307 1084 NA
1464944400.0 503.0 41 0 NA NA NA 65 0 NA NA NA 166 18 NA NA NA 178 24 NA NA NA
1464944400.0 504.0 38 0 NA NA NA 66 0 NA NA NA 87 17 NA NA NA 197 125 NA NA NA
1464944400.0 505.0 39 0 NA NA NA 66 0 NA NA NA 90 15 NA NA NA 94 18 NA NA NA
1464944400.0 506.0 37 0 NA NA NA 66 0 NA NA NA 81 17 NA NA NA 199 124 NA NA NA
1464944400.0 507.0 44 0 NA NA NA 65 0 NA NA NA 171 16 NA NA NA 175 19 NA NA NA
1464944400.0 508.0 38 0 NA NA NA 66 0 NA NA NA 71 17 NA NA NA 79 125 NA NA NA
1464944400.0 509.0 41 0 NA NA NA 65 0 NA NA NA 59 15 NA NA NA 62 18 NA NA NA
1464944400.0 510.0 47 0 NA NA NA 65 0 NA NA NA 329 19 NA NA NA 345 129 NA NA NA
1464944400.0 512.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 6383 NA NA NA NA
1464944400.0 513.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 2841 NA NA NA NA
1464944400.0 514.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 142 NA NA NA NA
1464944400.0 515.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 2163 NA NA NA NA
