Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1465765200.0 1.0 58 84 156 NA NA NA NA NA 106 152 194 NA NA NA NA NA 3511 629 517 NA NA NA NA NA 3538 856 645 NA NA NA NA NA
1465765200.0 10.0 NA 104 232 0 NA NA NA NA NA 159 274 0 NA NA NA NA NA 4299 4060 1098 NA NA NA NA NA 4482 4217 1149 NA NA NA NA
1465765200.0 1000.0 NA 237 141 0 58 NA NA NA NA 302 185 0 83 NA NA NA NA 3901 726 867 164 NA NA NA NA 4200 791 903 175 NA NA NA
1465765200.0 1001.0 NA 212 192 0 0 0 0 0 NA 262 223 0 0 0 0 0 NA 3319 503 7 90 836 44 874 NA 3472 523 9 213 850 168 888
1465765200.0 1002.0 NA 235 73 NA NA NA NA NA NA 295 103 NA NA NA NA NA NA 4045 225 NA NA NA NA NA NA 4285 341 NA NA NA NA NA
1465765200.0 10021.0 NA 107 260 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 730 1832 821 NA NA NA NA NA 877 2075 959 NA NA NA NA
1465765200.0 10023.0 NA 108 260 0 NA NA NA NA NA 190 328 0 NA NA NA NA NA 656 1167 798 NA NA NA NA NA 1279 1537 836 NA NA NA NA
1465765200.0 10024.0 NA 121 265 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 737 1628 907 NA NA NA NA NA 1009 1902 1076 NA NA NA NA
1465765200.0 10024.1 NA 121 166 0 NA NA NA NA NA 190 220 0 NA NA NA NA NA 767 785 717 NA NA NA NA NA 892 998 826 NA NA NA NA
1465765200.0 10024.2 NA 121 260 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 752 1700 898 NA NA NA NA NA 1372 2075 936 NA NA NA NA
1465765200.0 10024.3 NA 113 168 0 NA NA NA NA NA 190 216 0 NA NA NA NA NA 777 774 663 NA NA NA NA NA 899 897 670 NA NA NA NA
1465765200.0 10024.4 NA 112 259 0 NA NA NA NA NA 190 328 0 NA NA NA NA NA 765 1526 892 NA NA NA NA NA 1050 1929 1029 NA NA NA NA
1465765200.0 10024.5 NA 124 155 0 NA NA NA NA NA 190 216 0 NA NA NA NA NA 771 692 670 NA NA NA NA NA 1013 1117 708 NA NA NA NA
1465765200.0 10025.0 NA 108 257 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 710 1261 771 NA NA NA NA NA 842 1593 914 NA NA NA NA
1465765200.0 10026.0 NA 113 261 0 NA NA NA NA NA 190 329 0 NA NA NA NA NA 801 1998 880 NA NA NA NA NA 971 2352 1020 NA NA NA NA
1465765200.0 1003.0 NA 202 0 NA NA NA NA NA NA 265 0 NA NA NA NA NA NA 6018 610 NA NA NA NA NA NA 6431 641 NA NA NA NA NA
1465765200.0 1004.0 NA 199 149 0 0 0 0 NA NA 253 183 0 0 0 0 NA NA 935 289 9 84 954 906 NA NA 1112 315 112 94 1065 923 NA
1465765200.0 101.0 91 NA NA NA NA NA NA NA 144 NA NA NA NA NA NA NA 2301 NA NA NA NA NA NA NA 2551 NA NA NA NA NA NA NA
1465765200.0 102.0 93 NA NA NA NA NA NA NA 145 NA NA NA NA NA NA NA 1724 NA NA NA NA NA NA NA 2048 NA NA NA NA NA NA NA
1465765200.0 10224.0 NA 146 323 0 NA NA NA NA NA 206 405 0 NA NA NA NA NA 4144 7391 1034 NA NA NA NA NA 8453 11263 1173 NA NA NA NA
1465765200.0 10225.0 NA 148 323 0 NA NA NA NA NA 217 409 0 NA NA NA NA NA 4659 6890 1008 NA NA NA NA NA 12964 14054 1045 NA NA NA NA
1465765200.0 103.0 43 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 772 138 282 NA NA NA NA NA 782 214 471 NA NA NA NA NA
1465765200.0 105.0 58 87 33 NA NA NA NA NA 106 154 55 NA NA NA NA NA 3578 655 5 NA NA NA NA NA 3701 754 113 NA NA NA NA NA
