Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1466287200.0 1.0 49 70 115 NA NA NA NA 94 143 166 NA NA NA NA 2964 601 494 NA NA NA NA 3021 630 513 NA NA NA NA
1466287200.0 1000.0 NA 167 99 0 33 NA NA NA 229 152 0 67 NA NA NA 4272 1134 1087 220 NA NA NA 4504 1461 1144 274 NA NA
1466287200.0 1001.0 NA 157 100 0 0 0 0 NA 216 141 0 0 0 0 NA 3208 341 104 99 269 78 NA 3294 376 118 113 332 93
1466287200.0 1002.0 NA 178 54 NA NA NA NA NA 245 93 NA NA NA NA NA 3670 277 NA NA NA NA NA 3821 304 NA NA NA NA
1466287200.0 1003.0 NA 151 0 NA NA NA NA NA 215 0 NA NA NA NA NA 5912 1101 NA NA NA NA NA 6029 1144 NA NA NA NA
1466287200.0 1004.0 NA 159 95 0 0 0 NA NA 221 122 0 0 0 NA NA 662 172 78 82 202 NA NA 687 183 81 88 208 NA
1466287200.0 101.0 78 NA NA NA NA NA NA 133 NA NA NA NA NA NA 1341 NA NA NA NA NA NA 1363 NA NA NA NA NA NA
1466287200.0 102.0 79 NA NA NA NA NA NA 134 NA NA NA NA NA NA 989 NA NA NA NA NA NA 1021 NA NA NA NA NA NA
1466287200.0 103.0 45 74 164 NA NA NA NA 88 143 222 NA NA NA NA 1110 381 533 NA NA NA NA 1120 389 545 NA NA NA NA
1466287200.0 105.0 49 73 22 NA NA NA NA 94 143 52 NA NA NA NA 2538 426 3 NA NA NA NA 2565 434 7 NA NA NA NA
1466287200.0 106.0 35 0 0 NA NA NA NA 73 0 0 NA NA NA NA 481 103 256 NA NA NA NA 558 123 371 NA NA NA NA
1466287200.0 108.0 55 84 166 NA NA NA NA 98 143 222 NA NA NA NA 8666 769 1255 NA NA NA NA 9062 803 1423 NA NA NA NA
1466287200.0 109.0 53 76 164 NA NA NA NA 99 143 222 NA NA NA NA 9285 748 1142 NA NA NA NA 9589 800 1193 NA NA NA NA
1466287200.0 110.0 42 73 166 NA NA NA NA 81 143 222 NA NA NA NA 918 439 439 NA NA NA NA 928 448 454 NA NA NA NA
1466287200.0 1102.0 NA 70 166 96 54 NA NA NA 138 221 148 99 NA NA NA 2369 3320 2064 194 NA NA NA 2414 3371 2180 212 NA NA
1466287200.0 112.0 51 76 160 NA NA NA NA 96 143 217 NA NA NA NA 4856 643 820 NA NA NA NA 4932 675 854 NA NA NA NA
1466287200.0 113.0 51 74 161 NA NA NA NA 96 143 222 NA NA NA NA 5957 815 1067 NA NA NA NA 6108 855 1146 NA NA NA NA
1466287200.0 114.0 51 74 161 NA NA NA NA 96 143 216 NA NA NA NA 5582 766 1066 NA NA NA NA 5748 809 1157 NA NA NA NA
1466287200.0 115.0 52 76 161 NA NA NA NA 97 143 217 NA NA NA NA 6469 780 981 NA NA NA NA 6757 849 1038 NA NA NA NA
1466287200.0 116.0 52 82 165 NA NA NA NA 97 143 222 NA NA NA NA 6556 852 1186 NA NA NA NA 6995 945 1232 NA NA NA NA
1466287200.0 117.0 52 76 165 NA NA NA NA 98 143 222 NA NA NA NA 8872 781 1108 NA NA NA NA 9202 853 1171 NA NA NA NA
1466287200.0 118.0 52 74 164 NA NA NA NA 97 143 222 NA NA NA NA 6511 834 1118 NA NA NA NA 6612 955 1206 NA NA NA NA
1466287200.0 119.0 52 80 167 NA NA NA NA 96 143 222 NA NA NA NA 5782 755 1099 NA NA NA NA 6031 790 1144 NA NA NA NA
1466287200.0 120.0 42 71 161 NA NA NA NA 85 143 222 NA NA NA NA 851 560 483 NA NA NA NA 862 569 495 NA NA NA NA
1466287200.0 121.0 52 87 167 NA NA NA NA 96 142 221 NA NA NA NA 6078 502 792 NA NA NA NA 6227 529 827 NA NA NA NA
1466287200.0 122.0 48 79 164 NA NA NA NA 94 143 222 NA NA NA NA 1693 433 455 NA NA NA NA 1709 441 466 NA NA NA NA
1466287200.0 123.1 149 NA NA NA NA NA NA 203 NA NA NA NA NA NA 649 NA NA NA NA NA NA 742 NA NA NA NA NA NA
1466287200.0 123.2 150 NA NA NA NA NA NA 204 NA NA NA NA NA NA 791 NA NA NA NA NA NA 869 NA NA NA NA NA NA
