Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1466024400.0 203.0 NA 166 188 0 NA NA 231 249 0 NA NA 933 1447 829 NA NA 2281 2414 952 NA
1466024400.0 204.0 53 166 193 0 NA 89 227 255 0 NA 3984 1170 1794 1123 NA 4091 1861 2414 1186 NA
1466024400.0 205.0 NA 164 188 0 NA NA 228 248 0 NA NA 888 1416 789 NA NA 1854 2150 1049 NA
1466024400.0 21.0 NA 154 182 0 NA NA 214 219 0 NA NA 1745 2514 991 NA NA 1807 2637 1019 NA
1466024400.0 22.0 NA 153 168 0 NA NA 212 220 0 NA NA 1846 2572 899 NA NA 2657 3058 939 NA
1466024400.0 23.0 NA 154 172 0 NA NA 216 222 0 NA NA 1935 2605 931 NA NA 2844 3134 1037 NA
1466024400.0 24.0 NA 157 172 0 NA NA 216 225 0 NA NA 3347 4164 753 NA NA 3520 4282 779 NA
1466024400.0 25.0 NA 157 175 0 58 NA 216 227 0 90 NA 3581 4967 1184 305 NA 3904 5086 1241 375
1466024400.0 25200.0 NA 169 203 0 78 NA 232 266 0 116 NA 1182 1935 1022 237 NA 1412 2345 1430 275
1466024400.0 25202.0 NA 171 198 0 75 NA 237 266 0 116 NA 1512 2444 824 156 NA 2672 3544 853 184
1466024400.0 25203.0 61 168 196 0 77 98 232 266 0 116 4756 1421 2130 1141 201 5267 2554 3272 1211 250
1466024400.0 25204.0 61 171 198 0 75 99 232 263 0 116 5635 1407 2196 1128 225 6185 1752 2521 1194 307
1466024400.0 25205.0 NA 172 198 0 82 NA 233 266 0 116 NA 1335 2157 1059 203 NA 1922 4072 1081 345
1466024400.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 613 NA NA NA NA 1510 NA NA NA NA
1466024400.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 427 NA NA NA NA 594 NA NA NA NA
1466024400.0 26.0 NA 154 172 0 NA NA 215 223 0 NA NA 1959 2386 925 NA NA 2902 3009 991 NA
1466024400.0 27.0 NA 155 175 0 NA NA 214 223 0 NA NA 2056 2584 1009 NA NA 2189 2703 1065 NA
1466024400.0 28.0 NA 162 177 0 NA NA 215 224 0 NA NA 2540 3515 1000 NA NA 2673 3690 1048 NA
1466024400.0 280.0 77 161 179 0 NA 161 205 224 0 NA 4879 583 726 1002 NA 5128 663 798 1037 NA
1466024400.0 29.0 NA 156 173 0 52 NA 216 223 0 80 NA 2149 2944 1015 116 NA 2223 3014 1053 180
1466024400.0 3.0 57 146 129 NA NA 93 186 169 NA NA 16753 647 802 NA NA 16990 721 857 NA NA
1466024400.0 30.0 NA 157 177 0 NA NA 216 224 0 NA NA 2318 3009 1081 NA NA 2448 3112 1120 NA
1466024400.0 300.0 NA 70 152 142 0 NA 116 199 193 0 NA 1930 656 523 853 NA 2472 821 622 1098
1466024400.0 301.0 NA 69 153 144 0 NA 116 199 193 0 NA 3838 790 627 1173 NA 4006 972 691 1232
1466024400.0 302.0 NA 71 153 141 0 NA 115 199 194 0 NA 2015 673 530 910 NA 2472 830 634 1194
1466024400.0 31.0 NA 165 173 0 NA NA 215 223 0 NA NA 2095 2396 1043 NA NA 2237 2688 1092 NA
1466024400.0 32.0 NA 156 172 0 NA NA 217 224 0 NA NA 2299 2897 974 NA NA 2431 2969 1021 NA
1466024400.0 33.0 NA 164 172 0 NA NA 215 222 0 NA NA 1946 2448 1023 NA NA 2109 2689 1064 NA
1466024400.0 34.0 52 154 172 0 NA 89 204 222 0 NA 3834 577 730 967 NA 3904 672 782 1045 NA
1466024400.0 35.0 NA 155 172 0 NA NA 215 224 0 NA NA 2816 3599 1150 NA NA 3166 3695 1211 NA
1466024400.0 36.0 NA 159 174 0 NA NA 218 227 0 NA NA 5129 5460 1141 NA NA 5629 5578 1215 NA
1466024400.0 37.0 NA 158 174 0 NA NA 219 227 0 NA NA 3600 5029 1179 NA NA 3931 5146 1237 NA
1466024400.0 38.0 NA 170 178 0 NA NA 216 227 0 NA NA 2696 3777 1092 NA NA 2952 4057 1139 NA
1466024400.0 39.0 NA 160 176 0 NA NA 220 231 0 NA NA 4051 5806 1154 NA NA 4378 5932 1215 NA
1466024400.0 4.17 NA 102 171 0 88 NA 151 219 0 137 NA 514 2868 502 847 NA 1172 3367 662 1148
1466024400.0 4.22 NA 106 49 49 0 NA 159 73 87 0 NA 954 77 104 244 NA 1036 137 162 268
1466024400.0 4.23 NA 166 0 NA NA NA 221 0 NA NA NA 2294 387 NA NA NA 2616 430 NA NA
1466024400.0 4.24 NA 164 0 NA NA NA 212 0 NA NA NA 1802 332 NA NA NA 1907 366 NA NA
1466024400.0 4.25 NA 163 0 NA NA NA 210 0 NA NA NA 1673 287 NA NA NA 1782 315 NA NA
1466024400.0 4.26 NA 163 0 NA NA NA 211 0 NA NA NA 3041 512 NA NA NA 3356 554 NA NA
1466024400.0 4.27 NA 162 0 NA NA NA 212 0 NA NA NA 3070 463 NA NA NA 3305 513 NA NA
1466024400.0 4.28 NA 171 0 NA NA NA 227 0 NA NA NA 1636 772 NA NA NA 1943 836 NA NA
1466024400.0 4.29 NA 104 174 0 92 NA 151 223 0 138 NA 790 4028 759 1147 NA 964 4260 836 1390
1466024400.0 4.34 NA 177 0 NA NA NA 231 0 NA NA NA 3124 575 NA NA NA 3458 630 NA NA
1466024400.0 4.35 NA 166 0 NA NA NA 214 0 NA NA NA 4631 538 NA NA NA 4871 601 NA NA
1466024400.0 4.36 NA 162 0 NA NA NA 211 0 NA NA NA 2323 288 NA NA NA 2426 326 NA NA
1466024400.0 4.37 NA 165 0 NA NA NA 214 0 NA NA NA 4052 364 NA NA NA 4542 399 NA NA
1466024400.0 4.4 NA 104 184 0 NA NA 154 239 0 NA NA 861 5708 767 NA NA 1198 5972 844 NA
1466024400.0 4.41 NA 103 183 0 NA NA 153 239 0 NA NA 1590 7415 773 NA NA 1933 7660 859 NA
1466024400.0 4.42 NA 105 187 0 NA NA 154 238 0 NA NA 1502 7556 654 NA NA 1571 7661 697 NA
1466024400.0 4.43 NA 105 181 0 NA NA 151 239 0 NA NA 939 4842 663 NA NA 1103 4940 727 NA
1466024400.0 4.44 NA 103 180 0 NA NA 153 239 0 NA NA 1462 6253 488 NA NA 1583 6477 522 NA
1466024400.0 4.45 NA 106 187 0 NA NA 154 238 0 NA NA 1662 7785 639 NA NA 1757 7896 706 NA
1466024400.0 4.51 NA 109 190 0 NA NA 153 238 0 NA NA 994 7089 610 NA NA 1084 7200 633 NA
1466024400.0 4.52 NA 108 192 0 NA NA 154 238 0 NA NA 2001 9248 639 NA NA 2131 9392 690 NA
1466024400.0 4.53 NA 108 187 0 NA NA 155 238 0 NA NA 1921 8070 646 NA NA 1998 8202 691 NA
1466024400.0 4.54 NA 117 195 0 NA NA 153 242 0 NA NA 1758 8487 635 NA NA 1823 8639 664 NA
1466024400.0 4.55 NA 110 191 0 NA NA 156 238 0 NA NA 2427 9529 620 NA NA 2660 9759 646 NA
1466024400.0 4.58 NA 169 0 NA NA NA 237 0 NA NA NA 4485 512 NA NA NA 5450 574 NA NA
1466024400.0 4.6 NA 161 0 NA NA NA 211 0 NA NA NA 1963 301 NA NA NA 2314 345 NA NA
1466024400.0 4.61 NA 108 192 0 NA NA 153 243 0 NA NA 1160 8349 637 NA NA 1241 8475 671 NA
1466024400.0 4.62 NA 110 189 0 NA NA 153 238 0 NA NA 1702 8336 655 NA NA 1812 8467 691 NA
1466024400.0 4.63 NA 105 187 0 NA NA 155 239 0 NA NA 2650 10999 769 NA NA 2823 11375 828 NA
1466024400.0 4.64 NA 107 193 0 NA NA 153 238 0 NA NA 1942 8996 620 NA NA 2154 9177 662 NA
1466024400.0 4.65 NA 110 202 0 NA NA 157 256 0 NA NA 2782 12243 629 NA NA 3089 12405 667 NA
1466024400.0 4.68 NA 173 0 NA NA NA 237 0 NA NA NA 10550 584 NA NA NA 10962 643 NA NA
1466024400.0 4.71 NA 103 184 0 68 NA 152 239 0 113 NA 867 7275 736 578 NA 1121 7697 806 640
1466024400.0 4.72 NA 106 184 0 78 NA 152 238 0 108 NA 1544 7420 644 536 NA 1765 7539 669 666
1466024400.0 4.73 NA 116 188 0 71 NA 155 244 0 112 NA 1984 8651 611 619 NA 2064 8747 635 661
1466024400.0 4.74 NA 110 186 0 70 NA 154 238 0 112 NA 1490 7414 623 554 NA 1542 7543 666 660
1466024400.0 4.75 NA 110 192 0 71 NA 154 238 0 108 NA 2002 8072 624 563 NA 2275 8265 656 631
1466024400.0 4.76 NA 175 0 NA NA NA 235 0 NA NA NA 10014 599 NA NA NA 10625 682 NA NA
1466024400.0 4.78 NA 176 0 NA NA NA 235 0 NA NA NA 9316 470 NA NA NA 9439 519 NA NA
1466024400.0 400.0 239 0 NA NA NA 302 0 NA NA NA 1758 166 NA NA NA 1919 187 NA NA NA
1466024400.0 4000.0 NA 165 186 NA NA NA 218 227 NA NA NA 3111 4552 NA NA NA 3269 4917 NA NA
1466024400.0 4001.0 NA 165 193 NA NA NA 233 254 NA NA NA 1026 1808 NA NA NA 1834 2575 NA NA
1466024400.0 4002.0 NA 155 171 NA NA NA 217 223 NA NA NA 1969 2557 NA NA NA 2945 3149 NA NA
1466024400.0 4003.0 NA 155 176 NA NA NA 216 223 NA NA NA 2370 3040 NA NA NA 2506 3116 NA NA
1466024400.0 4006.0 47 167 192 NA NA 82 225 251 NA NA 1450 1042 1599 NA NA 1505 1685 2242 NA NA
1466024400.0 4007.0 47 0 0 NA NA 79 0 0 NA NA 562 439 335 NA NA 603 523 412 NA NA
1466024400.0 4008.0 51 166 189 NA NA 88 225 251 NA NA 1063 540 657 NA NA 1197 855 1045 NA NA
1466024400.0 401.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1466024400.0 43.0 NA 165 174 0 NA NA 215 224 0 NA NA 2404 3769 1081 NA NA 2565 4140 1107 NA
1466024400.0 44.0 NA 156 172 0 NA NA 217 225 0 NA NA 3133 3692 1148 NA NA 3474 3813 1195 NA
1466024400.0 45.0 NA 162 174 0 NA NA 216 224 0 NA NA 2388 3188 1024 NA NA 2513 3448 1061 NA
1466024400.0 5.1 215 0 NA NA NA 275 0 NA NA NA 1004 151 NA NA NA 1130 180 NA NA NA
1466024400.0 5.2 200 0 NA NA NA 260 0 NA NA NA 769 119 NA NA NA 839 133 NA NA NA
1466024400.0 5.3 203 0 NA NA NA 260 0 NA NA NA 802 147 NA NA NA 921 164 NA NA NA
1466024400.0 5.4 212 0 NA NA NA 273 0 NA NA NA 858 133 NA NA NA 955 148 NA NA NA
1466024400.0 5.5 211 0 NA NA NA 272 0 NA NA NA 878 163 NA NA NA 1031 181 NA NA NA
1466024400.0 5.6 213 0 NA NA NA 274 0 NA NA NA 983 143 NA NA NA 1091 190 NA NA NA
1466024400.0 5.7 212 0 NA NA NA 271 0 NA NA NA 946 138 NA NA NA 1044 158 NA NA NA
1466024400.0 50000.0 NA 105 191 NA NA NA 155 244 NA NA NA 1367 10143 NA NA NA 1800 10488 NA NA
1466024400.0 501.0 23 0 NA NA NA 50 0 NA NA NA 23 16 NA NA NA 70 41 NA NA NA
1466024400.0 50101.0 NA 261 NA NA NA NA 345 NA NA NA NA 974 NA NA NA NA 1076 NA NA NA
1466024400.0 50102.0 NA 288 NA NA NA NA 371 NA NA NA NA 1327 NA NA NA NA 1488 NA NA NA
1466024400.0 502.0 26 0 NA NA NA 49 0 NA NA NA 26 15 NA NA NA 43 53 NA NA NA
1466024400.0 50200.0 NA 169 203 0 76 NA 234 266 0 116 NA 1351 2407 770 154 NA 1708 2683 808 184
1466024400.0 50202.0 NA 173 201 0 77 NA 236 266 0 116 NA 1292 2563 1087 229 NA 1483 2810 1134 253
1466024400.0 50203.0 61 174 214 0 79 97 234 273 0 119 3866 1173 2193 942 211 4012 1453 2429 998 286
1466024400.0 50204.0 61 168 201 0 76 99 233 267 0 116 5549 1530 2755 1100 226 6142 2908 3034 1170 336
1466024400.0 50205.0 NA 165 197 0 77 NA 233 267 0 116 NA 1281 2384 1132 222 NA 1834 3343 1205 275
1466024400.0 503.0 25 0 NA NA NA 52 0 NA NA NA 103 17 NA NA NA 235 57 NA NA NA
1466024400.0 504.0 25 0 NA NA NA 52 0 NA NA NA 49 16 NA NA NA 136 42 NA NA NA
1466024400.0 505.0 26 0 NA NA NA 51 0 NA NA NA 45 15 NA NA NA 64 28 NA NA NA
1466024400.0 506.0 24 0 NA NA NA 52 0 NA NA NA 48 15 NA NA NA 99 45 NA NA NA
1466024400.0 507.0 24 0 NA NA NA 52 0 NA NA NA 98 17 NA NA NA 128 43 NA NA NA
1466024400.0 508.0 24 0 NA NA NA 52 0 NA NA NA 45 17 NA NA NA 83 41 NA NA NA
1466024400.0 509.0 29 0 NA NA NA 50 0 NA NA NA 35 15 NA NA NA 51 29 NA NA NA
1466024400.0 510.0 24 0 NA NA NA 52 0 NA NA NA 170 16 NA NA NA 229 41 NA NA NA
1466024400.0 511.0 29 0 NA NA NA 56 0 NA NA NA 671 17 NA NA NA 789 44 NA NA NA
1466024400.0 512.0 19 26 0 NA NA 110 55 0 NA NA 11 35 13 NA NA 3731 59 33 NA NA
1466024400.0 513.0 28 0 NA NA NA 67 0 NA NA NA 43 17 NA NA NA 75 45 NA NA NA
1466024400.0 514.0 25 0 NA NA NA 52 0 NA NA NA 50 17 NA NA NA 85 44 NA NA NA
1466024400.0 515.0 19 26 0 NA NA 110 55 0 NA NA 13 36 11 NA NA 6729 204 46 NA NA
1466024400.0 516.0 28 0 NA NA NA 66 0 NA NA NA 44 19 NA NA NA 92 56 NA NA NA
