Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1465077600.0 1311.0 NA 155 187 0 54 NA 213 236 0 75 NA 966 1532 1521 138 NA 1316 1793 1553 197
1465077600.0 1313.0 NA 162 184 0 NA NA 220 234 0 NA NA 1304 2125 1299 NA NA 1536 2248 1332 NA
1465077600.0 1314.0 NA 158 181 0 NA NA 216 229 0 NA NA 974 1139 1267 NA NA 1159 1229 1310 NA
1465077600.0 1315.0 NA 155 180 0 NA NA 212 226 0 NA NA 997 1032 1367 NA NA 1194 1223 1430 NA
1465077600.0 1316.0 NA 155 181 0 NA NA 214 227 0 NA NA 919 1115 1282 NA NA 1067 1225 1295 NA
1465077600.0 1317.0 NA 156 178 0 NA NA 213 226 0 NA NA 975 1069 1228 NA NA 1199 1227 1265 NA
1465077600.0 1318.0 NA 155 177 0 NA NA 213 226 0 NA NA 918 1062 1432 NA NA 1628 1248 1470 NA
1465077600.0 1319.0 NA 154 178 0 NA NA 212 226 0 NA NA 946 1035 1398 NA NA 1114 1149 1455 NA
1465077600.0 132.0 54 157 182 NA NA 89 207 225 NA NA 6019 1200 1277 NA NA 6157 1289 1379 NA NA
1465077600.0 1320.0 NA 159 178 0 NA NA 213 226 0 NA NA 952 1070 1241 NA NA 1152 1212 1265 NA
1465077600.0 1322.0 NA 158 181 0 NA NA 247 231 0 NA NA 4389 1414 1351 NA NA 4609 1574 1383 NA
1465077600.0 1324.0 NA 158 181 0 NA NA 217 230 0 NA NA 1185 1278 1263 NA NA 1705 1443 1299 NA
1465077600.0 1325.0 NA 158 182 0 58 NA 219 232 0 81 NA 1319 1435 1462 455 NA 1486 1568 1478 543
1465077600.0 1326.0 NA 161 192 0 NA NA 216 228 0 NA NA 972 1131 1275 NA NA 1082 1229 1304 NA
1465077600.0 1327.0 NA 157 182 0 NA NA 217 230 0 NA NA 960 1201 1260 NA NA 1079 1286 1273 NA
1465077600.0 1328.0 NA 156 180 0 NA NA 215 230 0 NA NA 1008 1200 1327 NA NA 1152 1336 1395 NA
1465077600.0 1329.0 NA 159 179 0 51 NA 218 230 0 79 NA 1051 1170 1483 157 NA 1158 1288 1506 203
1465077600.0 133.0 55 157 176 NA NA 92 207 226 NA NA 6321 584 788 NA NA 6394 630 835 NA NA
1465077600.0 1330.0 NA 157 180 0 NA NA 216 229 0 NA NA 1011 1268 1307 NA NA 1163 1470 1346 NA
1465077600.0 1331.0 NA 156 180 0 NA NA 215 228 0 NA NA 976 1103 1285 NA NA 1143 1208 1303 NA
1465077600.0 1332.0 61 162 181 0 NA 98 210 232 0 NA 4281 622 766 1044 NA 4411 786 881 1080 NA
1465077600.0 1333.0 NA 156 183 0 NA NA 216 228 0 NA NA 947 1163 1312 NA NA 1077 1255 1359 NA
1465077600.0 1334.0 61 159 185 0 NA 99 208 230 0 NA 4473 589 690 888 NA 4698 715 795 915 NA
1465077600.0 1336.0 NA 162 182 0 NA NA 218 231 0 NA NA 1343 1677 1387 NA NA 1554 1833 1433 NA
1465077600.0 1338.0 NA 159 181 0 NA NA 217 232 0 NA NA 1046 1359 1305 NA NA 1203 1496 1322 NA
1465077600.0 1339.0 NA 164 184 0 NA NA 220 233 0 NA NA 1257 1824 1506 NA NA 1386 2011 1533 NA
1465077600.0 134.0 NA 171 29 0 NA NA 224 59 0 NA NA 4493 88 79 NA NA 4617 109 135 NA
1465077600.0 1340.0 58 156 180 0 NA 95 204 228 0 NA 1798 713 880 1254 NA 2006 837 1020 1270 NA
1465077600.0 1341.0 NA 159 183 0 NA NA 218 234 0 NA NA 1457 1695 1480 NA NA 1608 1853 1511 NA
1465077600.0 1343.0 61 159 181 0 NA 97 206 230 0 NA 3598 667 894 970 NA 3840 1379 1051 1017 NA
1465077600.0 1344.0 64 167 185 0 NA 102 208 230 0 NA 12944 638 791 987 NA 13197 786 883 1016 NA
1465077600.0 1345.0 62 160 183 0 NA 99 208 230 0 NA 5569 559 693 883 NA 5833 649 812 936 NA
1465077600.0 1348.0 62 158 182 0 NA 98 208 230 0 NA 3789 681 823 945 NA 3919 797 912 976 NA
1465077600.0 135.1 0 NA NA NA NA 0 NA NA NA NA 471 NA NA NA NA 581 NA NA NA NA
1465077600.0 135.2 0 NA NA NA NA 0 NA NA NA NA 491 NA NA NA NA 617 NA NA NA NA
1465077600.0 135.3 0 NA NA NA NA 0 NA NA NA NA 453 NA NA NA NA 564 NA NA NA NA
1465077600.0 135.4 0 NA NA NA NA 0 NA NA NA NA 503 NA NA NA NA 611 NA NA NA NA
1465077600.0 135.5 0 NA NA NA NA 0 NA NA NA NA 505 NA NA NA NA 634 NA NA NA NA
1465077600.0 135.6 0 NA NA NA NA 0 NA NA NA NA 502 NA NA NA NA 667 NA NA NA NA
1465077600.0 135.7 0 NA NA NA NA 0 NA NA NA NA 455 NA NA NA NA 586 NA NA NA NA
1465077600.0 135.8 133 NA NA NA NA 173 NA NA NA NA 477 NA NA NA NA 565 NA NA NA NA
1465077600.0 1351.0 60 156 190 0 NA 96 203 227 0 NA 1267 783 807 1440 NA 1395 1032 889 1457 NA
1465077600.0 1352.0 61 165 181 0 NA 97 206 229 0 NA 4573 1091 1109 1436 NA 5381 1259 1188 1455 NA
1465077600.0 1353.0 66 167 185 0 NA 111 211 233 0 NA 14320 614 721 867 NA 15229 736 864 922 NA
1465077600.0 1354.0 62 164 192 0 NA 100 209 231 0 NA 6818 582 664 880 NA 6939 700 740 898 NA
1465077600.0 1355.0 64 160 184 0 NA 101 210 233 0 NA 10625 1192 1634 1379 NA 11692 1332 1777 1417 NA
1465077600.0 14.0 NA 164 177 0 NA NA 215 222 0 NA NA 2211 3076 1081 NA NA 2311 3344 1119 NA
1465077600.0 140.0 NA 164 143 0 NA NA 218 193 0 NA NA 1337 941 1430 NA NA 1650 1068 1549 NA
1465077600.0 140.51 NA 52 161 0 NA NA 90 202 0 NA NA 3133 2648 813 NA NA 3321 2757 836 NA
1465077600.0 140.52 NA 173 150 0 NA NA 211 192 0 NA NA 3167 1484 872 NA NA 3618 1582 950 NA
1465077600.0 140.53 NA 167 0 NA NA NA 228 0 NA NA NA 6055 1054 NA NA NA 6275 1118 NA NA
1465077600.0 144.6 NA 163 NA NA NA NA 211 NA NA NA NA 3301 NA NA NA NA 3494 NA NA NA
1465077600.0 15.0 NA 157 172 0 NA NA 210 218 0 NA NA 2757 3231 1286 NA NA 2925 3414 1306 NA
1465077600.0 16.0 NA 159 172 0 NA NA 215 221 0 NA NA 3369 3956 1317 NA NA 3488 4509 1341 NA
1465077600.0 17.0 NA 152 176 0 NA NA 210 219 0 NA NA 2779 3513 1313 NA NA 2980 3612 1401 NA
1465077600.0 18.0 NA 151 172 0 NA NA 210 218 0 NA NA 2503 3041 1335 NA NA 2634 3122 1369 NA
1465077600.0 19.0 NA 154 170 0 NA NA 210 219 0 NA NA 2754 3197 1243 NA NA 2913 3392 1272 NA
1465077600.0 2.0 54 147 125 NA NA 91 186 170 NA NA 5790 587 685 NA NA 5875 677 749 NA NA
1465077600.0 20.0 NA 153 171 0 NA NA 213 219 0 NA NA 2788 3779 1366 NA NA 2908 3989 1447 NA
1465077600.0 200.0 NA 168 196 0 NA NA 231 253 0 NA NA 1886 2939 1487 NA NA 2592 3662 1513 NA
1465077600.0 201.0 NA 173 195 0 NA NA 231 253 0 NA NA 1783 2761 1343 NA NA 2438 3540 1385 NA
1465077600.0 202.0 NA 172 195 0 NA NA 232 253 0 NA NA 2023 3124 1328 NA NA 2719 3777 1353 NA
1465077600.0 203.0 NA 166 190 0 NA NA 230 249 0 NA NA 1778 2574 1456 NA NA 2496 3242 1507 NA
1465077600.0 204.0 61 169 199 0 NA 89 227 254 0 NA 3380 894 1467 887 NA 3533 1502 2051 939 NA
1465077600.0 205.0 NA 166 188 0 NA NA 227 247 0 NA NA 1675 2495 1414 NA NA 2381 3152 1466 NA
1465077600.0 21.0 NA 159 173 0 NA NA 214 219 0 NA NA 3121 4079 1468 NA NA 3312 4189 1523 NA
1465077600.0 22.0 NA 153 173 0 NA NA 211 220 0 NA NA 2053 3094 1017 NA NA 2139 3150 1050 NA
1465077600.0 23.0 NA 156 173 0 NA NA 215 222 0 NA NA 2041 3033 1074 NA NA 2129 3113 1123 NA
1465077600.0 24.0 NA 161 177 0 NA NA 215 225 0 NA NA 2682 3596 943 NA NA 2790 3662 1000 NA
1465077600.0 25.0 NA 159 179 0 60 NA 218 227 0 90 NA 2790 4047 979 251 NA 3012 4131 1048 292
1465077600.0 25200.0 NA 174 200 0 77 NA 232 264 0 116 NA 1912 2902 1349 356 NA 2272 3271 1384 405
1465077600.0 25202.0 NA 174 203 0 76 NA 237 265 0 116 NA 1345 2320 1074 218 NA 2469 3452 1098 257
1465077600.0 25203.0 61 174 200 0 75 98 231 265 0 116 4421 1289 1926 991 206 4608 3268 3136 1051 236
1465077600.0 25204.0 62 171 209 0 75 98 233 263 0 116 7069 1952 2835 1379 338 7289 3258 3062 1429 389
1465077600.0 25205.0 NA 181 199 0 83 NA 233 266 0 116 NA 1261 2143 1067 211 NA 1700 2851 1129 246
1465077600.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 479 NA NA NA NA 663 NA NA NA NA
1465077600.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 469 NA NA NA NA 612 NA NA NA NA
1465077600.0 26.0 NA 155 175 0 NA NA 215 223 0 NA NA 2210 2721 1050 NA NA 2342 2788 1082 NA
1465077600.0 27.0 NA 154 174 0 NA NA 213 223 0 NA NA 2124 2683 1038 NA NA 2270 2781 1060 NA
1465077600.0 28.0 NA 159 178 0 NA NA 215 225 0 NA NA 2420 3396 1002 NA NA 2721 3458 1053 NA
1465077600.0 280.0 78 158 177 0 NA 161 205 224 0 NA 4855 560 716 966 NA 5168 659 776 988 NA
1465077600.0 29.0 NA 156 175 0 50 NA 216 223 0 80 NA 2115 2818 1036 115 NA 2168 3128 1064 184
1465077600.0 3.0 57 149 128 NA NA 94 187 170 NA NA 15111 619 729 NA NA 15282 713 796 NA NA
1465077600.0 30.0 NA 155 173 0 NA NA 217 223 0 NA NA 2363 3217 1014 NA NA 2524 3274 1058 NA
1465077600.0 300.0 NA 70 156 144 0 NA 115 199 193 0 NA 3432 1255 906 1407 NA 3681 1391 989 1452
1465077600.0 301.0 NA 69 156 143 0 NA 115 199 194 0 NA 5133 1251 854 1431 NA 5579 1342 929 1453
1465077600.0 302.0 NA 70 153 153 0 NA 114 199 193 0 NA 3697 1264 892 1431 NA 3892 1369 1009 1480
1465077600.0 31.0 NA 162 184 0 NA NA 215 223 0 NA NA 3359 4130 1484 NA NA 3520 4313 1541 NA
1465077600.0 32.0 NA 156 173 0 NA NA 217 224 0 NA NA 2286 2877 972 NA NA 2412 3089 1002 NA
1465077600.0 33.0 NA 154 171 0 NA NA 213 222 0 NA NA 3082 4238 1404 NA NA 3361 4545 1431 NA
1465077600.0 34.0 53 154 177 0 NA 89 204 222 0 NA 3777 668 741 952 NA 3901 724 781 989 NA
1465077600.0 35.0 NA 160 176 0 NA NA 214 224 0 NA NA 3985 5120 1417 NA NA 4168 5913 1444 NA
1465077600.0 36.0 NA 162 180 0 NA NA 218 227 0 NA NA 4083 4597 930 NA NA 4344 4672 950 NA
1465077600.0 37.0 NA 161 176 0 NA NA 218 227 0 NA NA 2781 4051 987 NA NA 3007 4136 1036 NA
1465077600.0 38.0 NA 158 176 0 NA NA 216 227 0 NA NA 2390 3359 932 NA NA 2584 3478 978 NA
1465077600.0 39.0 NA 162 180 0 NA NA 220 231 0 NA NA 3154 4573 876 NA NA 3368 4626 894 NA
1465077600.0 4.17 NA 105 175 0 91 NA 150 220 0 137 NA 618 3127 630 910 NA 1199 3285 663 982
1465077600.0 4.22 NA 107 45 49 0 NA 159 73 87 0 NA 1461 120 153 289 NA 1592 190 176 336
1465077600.0 4.23 NA 168 0 NA NA NA 220 0 NA NA NA 4115 819 NA NA NA 4269 874 NA NA
1465077600.0 4.24 NA 164 0 NA NA NA 212 0 NA NA NA 4015 731 NA NA NA 4108 750 NA NA
1465077600.0 4.25 NA 163 0 NA NA NA 209 0 NA NA NA 3861 704 NA NA NA 3981 766 NA NA
1465077600.0 4.26 NA 175 0 NA NA NA 210 0 NA NA NA 5204 798 NA NA NA 5445 837 NA NA
1465077600.0 4.27 NA 173 0 NA NA NA 211 0 NA NA NA 5381 714 NA NA NA 5594 752 NA NA
1465077600.0 4.28 NA 171 0 NA NA NA 227 0 NA NA NA 2987 1141 NA NA NA 3380 1293 NA NA
1465077600.0 4.29 NA 101 175 0 94 NA 150 223 0 138 NA 1086 5947 938 2374 NA 1270 6151 976 2634
1465077600.0 4.34 NA 179 0 NA NA NA 230 0 NA NA NA 3466 808 NA NA NA 3700 867 NA NA
1465077600.0 4.35 NA 164 0 NA NA NA 214 0 NA NA NA 7429 755 NA NA NA 7724 806 NA NA
1465077600.0 4.36 NA 166 0 NA NA NA 210 0 NA NA NA 3086 449 NA NA NA 3212 479 NA NA
1465077600.0 4.37 NA 174 0 NA NA NA 214 0 NA NA NA 3940 466 NA NA NA 4202 530 NA NA
1465077600.0 4.4 NA 102 184 0 NA NA 153 239 0 NA NA 1319 8587 976 NA NA 1461 8784 1015 NA
1465077600.0 4.41 NA 102 183 0 NA NA 153 239 0 NA NA 2314 11449 984 NA NA 2417 11739 1026 NA
1465077600.0 4.42 NA 104 187 0 NA NA 155 239 0 NA NA 2642 13923 998 NA NA 2727 14237 1067 NA
1465077600.0 4.43 NA 108 181 0 NA NA 151 240 0 NA NA 1015 4658 655 NA NA 1508 4902 695 NA
1465077600.0 4.44 NA 105 187 0 NA NA 151 239 0 NA NA 1166 5298 623 NA NA 1668 5406 652 NA
1465077600.0 4.45 NA 111 187 0 NA NA 155 239 0 NA NA 2930 14276 970 NA NA 3239 14530 1025 NA
1465077600.0 4.51 NA 103 188 0 NA NA 153 240 0 NA NA 1747 12914 988 NA NA 1970 13200 1026 NA
1465077600.0 4.52 NA 114 190 0 NA NA 155 239 0 NA NA 3475 15439 865 NA NA 3565 15544 889 NA
1465077600.0 4.53 NA 110 187 0 NA NA 156 239 0 NA NA 3498 14726 919 NA NA 3607 14952 956 NA
1465077600.0 4.54 NA 105 190 0 NA NA 153 243 0 NA NA 3155 15324 928 NA NA 3270 15846 985 NA
1465077600.0 4.55 NA 107 192 0 NA NA 156 239 0 NA NA 4305 15845 871 NA NA 4495 15957 896 NA
1465077600.0 4.58 NA 171 0 NA NA NA 236 0 NA NA NA 5196 547 NA NA NA 5581 602 NA NA
1465077600.0 4.6 NA 163 0 NA NA NA 211 0 NA NA NA 3328 466 NA NA NA 3603 567 NA NA
1465077600.0 4.61 NA 106 191 0 NA NA 154 244 0 NA NA 2056 15245 983 NA NA 2198 15479 1028 NA
1465077600.0 4.62 NA 103 186 0 NA NA 155 239 0 NA NA 3040 15024 995 NA NA 3144 15250 1082 NA
1465077600.0 4.63 NA 109 190 0 NA NA 155 239 0 NA NA 2084 8286 557 NA NA 2279 8935 581 NA
1465077600.0 4.64 NA 104 188 0 NA NA 156 239 0 NA NA 3390 16360 958 NA NA 3545 16740 1008 NA
1465077600.0 4.65 NA 108 197 0 NA NA 158 257 0 NA NA 4941 22227 945 NA NA 5104 22432 975 NA
1465077600.0 4.68 NA 176 0 NA NA NA 236 0 NA NA NA 15649 724 NA NA NA 15995 759 NA NA
1465077600.0 4.71 NA 105 185 0 72 NA 151 239 0 113 NA 1304 10799 946 846 NA 1427 11035 1075 935
1465077600.0 4.72 NA 106 187 0 69 NA 153 239 0 109 NA 2662 13408 951 961 NA 2783 13646 991 1029
1465077600.0 4.73 NA 104 190 0 79 NA 156 245 0 113 NA 1912 8500 596 597 NA 2070 8730 646 638
1465077600.0 4.74 NA 103 185 0 71 NA 154 239 0 109 NA 2695 13436 952 948 NA 2818 13701 1017 1047
1465077600.0 4.75 NA 109 186 0 78 NA 155 239 0 109 NA 3487 14628 964 1058 NA 3599 14904 1020 1137
1465077600.0 4.76 NA 175 0 NA NA NA 234 0 NA NA NA 14792 804 NA NA NA 15161 852 NA NA
1465077600.0 4.78 NA 179 0 NA NA NA 236 0 NA NA NA 16905 790 NA NA NA 17190 852 NA NA
1465077600.0 400.0 239 0 NA NA NA 302 0 NA NA NA 2640 218 NA NA NA 2827 250 NA NA NA
1465077600.0 4000.0 NA 158 186 NA NA NA 218 227 NA NA NA 2778 4105 NA NA NA 2849 4275 NA NA
1465077600.0 4001.0 NA 170 195 NA NA NA 232 253 NA NA NA 2113 2910 NA NA NA 2808 3695 NA NA
1465077600.0 4002.0 NA 158 176 NA NA NA 216 223 NA NA NA 3397 4759 NA NA NA 3524 4856 NA NA
1465077600.0 4003.0 NA 157 174 NA NA NA 216 223 NA NA NA 3765 4774 NA NA NA 4048 4851 NA NA
1465077600.0 4006.0 48 167 193 NA NA 82 225 251 NA NA 2230 1598 2449 NA NA 2261 2285 3148 NA NA
1465077600.0 4007.0 46 0 0 NA NA 78 0 0 NA NA 825 786 566 NA NA 846 906 605 NA NA
1465077600.0 4008.0 52 165 191 NA NA 88 224 251 NA NA 1882 878 1139 NA NA 1929 1161 1441 NA NA
1465077600.0 401.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1465077600.0 43.0 NA 157 175 0 NA NA 214 224 0 NA NA 2122 3383 946 NA NA 2240 3628 1001 NA
1465077600.0 44.0 NA 160 177 0 NA NA 216 225 0 NA NA 4236 5358 1397 NA NA 4397 5756 1427 NA
1465077600.0 45.0 NA 159 177 0 NA NA 216 224 0 NA NA 2354 3181 1067 NA NA 2446 3479 1101 NA
1465077600.0 5.1 216 0 NA NA NA 275 0 NA NA NA 1734 200 NA NA NA 1838 231 NA NA NA
1465077600.0 5.2 199 0 NA NA NA 260 0 NA NA NA 1352 163 NA NA NA 1442 209 NA NA NA
1465077600.0 5.3 201 0 NA NA NA 260 0 NA NA NA 1363 177 NA NA NA 1478 222 NA NA NA
1465077600.0 5.4 210 0 NA NA NA 273 0 NA NA NA 1528 196 NA NA NA 1648 240 NA NA NA
1465077600.0 5.5 212 0 NA NA NA 272 0 NA NA NA 1556 179 NA NA NA 1662 220 NA NA NA
1465077600.0 5.6 211 0 NA NA NA 274 0 NA NA NA 1771 194 NA NA NA 2044 215 NA NA NA
1465077600.0 5.7 212 0 NA NA NA 271 0 NA NA NA 1648 177 NA NA NA 1885 202 NA NA NA
1465077600.0 50000.0 NA 111 196 NA NA NA 154 244 NA NA NA 2064 14039 NA NA NA 2137 14144 NA NA
1465077600.0 501.0 30 0 NA NA NA 50 0 NA NA NA 17 13 NA NA NA 43 44 NA NA NA
1465077600.0 50101.0 NA 263 NA NA NA NA 345 NA NA NA NA 1657 NA NA NA NA 1813 NA NA NA
1465077600.0 50102.0 NA 286 NA NA NA NA 371 NA NA NA NA 2351 NA NA NA NA 2601 NA NA NA
1465077600.0 502.0 31 0 NA NA NA 50 0 NA NA NA 29 15 NA NA NA 47 32 NA NA NA
1465077600.0 50200.0 NA 169 202 0 83 NA 233 265 0 116 NA 1939 3447 1581 358 NA 2671 3745 1678 482
1465077600.0 50202.0 NA 172 203 0 75 NA 236 266 0 116 NA 1288 2662 1045 235 NA 2463 2879 1081 282
1465077600.0 50203.0 62 172 206 0 80 98 235 274 0 120 6227 2057 3628 1483 344 6388 2317 3992 1549 391
1465077600.0 50204.0 62 173 206 0 79 99 232 266 0 116 6390 1379 2513 959 233 6609 1590 2709 986 259
1465077600.0 50205.0 NA 178 200 0 75 NA 232 265 0 116 NA 1890 3146 1444 318 NA 2954 4792 1512 402
1465077600.0 503.0 25 0 NA NA NA 52 0 NA NA NA 110 15 NA NA NA 132 29 NA NA NA
1465077600.0 504.0 25 0 NA NA NA 52 0 NA NA NA 50 13 NA NA NA 81 26 NA NA NA
1465077600.0 505.0 26 0 NA NA NA 52 0 NA NA NA 52 20 NA NA NA 72 45 NA NA NA
1465077600.0 506.0 25 0 NA NA NA 52 0 NA NA NA 42 13 NA NA NA 81 54 NA NA NA
1465077600.0 507.0 26 0 NA NA NA 52 0 NA NA NA 90 15 NA NA NA 132 37 NA NA NA
1465077600.0 508.0 32 0 NA NA NA 52 0 NA NA NA 38 13 NA NA NA 55 28 NA NA NA
1465077600.0 509.0 25 0 NA NA NA 51 0 NA NA NA 40 16 NA NA NA 70 29 NA NA NA
1465077600.0 510.0 32 0 NA NA NA 52 0 NA NA NA 180 16 NA NA NA 200 34 NA NA NA
1465077600.0 511.0 37 0 NA NA NA 56 0 NA NA NA 554 14 NA NA NA 593 27 NA NA NA
