Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1465682400.0 13.0 NA 161 174 0 NA NA 220 228 0 NA NA 5373 7969 1411 NA NA 5897 8093 1456 NA
1465682400.0 130.0 46 148 167 NA NA 77 200 218 NA NA 661 532 609 NA NA 791 627 707 NA NA
1465682400.0 1301.0 58 143 125 NA NA 95 190 174 NA NA 1379 454 441 NA NA 1478 581 523 NA NA
1465682400.0 1302.0 62 148 130 NA NA 101 192 179 NA NA 6250 599 804 NA NA 7029 704 1282 NA NA
1465682400.0 1303.0 67 163 146 NA NA 103 193 179 NA NA 19261 622 671 NA NA 19600 700 742 NA NA
1465682400.0 1306.0 NA 156 176 0 NA NA 212 225 0 NA NA 488 526 829 NA NA 598 629 848 NA
1465682400.0 1307.0 52 0 0 0 0 83 0 0 0 0 585 368 256 78 410 713 498 331 102 438
1465682400.0 1308.0 NA 142 110 36 0 NA 199 155 63 0 NA 479 395 84 461 NA 650 502 116 503
1465682400.0 1309.0 NA 160 185 0 NA NA 220 234 0 NA NA 734 895 896 NA NA 891 1091 918 NA
1465682400.0 131.0 48 150 168 NA NA 83 201 219 NA NA 1317 520 590 NA NA 1377 603 700 NA NA
1465682400.0 1311.0 NA 157 189 0 53 NA 213 236 0 75 NA 542 676 1003 55 NA 787 1196 1119 200
1465682400.0 1313.0 NA 164 184 0 NA NA 220 234 0 NA NA 722 1100 882 NA NA 853 1225 905 NA
1465682400.0 1314.0 NA 155 176 0 NA NA 216 229 0 NA NA 601 672 1011 NA NA 723 761 1092 NA
1465682400.0 1315.0 NA 155 179 0 NA NA 212 226 0 NA NA 502 578 867 NA NA 626 730 932 NA
1465682400.0 1316.0 NA 157 179 0 NA NA 214 227 0 NA NA 559 639 851 NA NA 774 744 917 NA
1465682400.0 1317.0 NA 156 178 0 NA NA 213 226 0 NA NA 516 579 870 NA NA 661 673 913 NA
1465682400.0 1318.0 NA 154 178 0 NA NA 213 226 0 NA NA 506 533 871 NA NA 639 662 925 NA
1465682400.0 1319.0 NA 155 177 0 NA NA 213 226 0 NA NA 501 545 865 NA NA 636 705 891 NA
1465682400.0 132.0 53 152 172 NA NA 89 207 225 NA NA 3605 665 793 NA NA 3793 798 888 NA NA
1465682400.0 1320.0 NA 157 181 0 NA NA 213 226 0 NA NA 517 580 868 NA NA 680 648 902 NA
1465682400.0 1322.0 NA 157 180 0 NA NA 247 231 0 NA NA 2100 745 859 NA NA 2434 1020 903 NA
1465682400.0 1324.0 NA 158 184 0 NA NA 217 230 0 NA NA 624 702 889 NA NA 776 930 920 NA
1465682400.0 1325.0 NA 161 184 0 58 NA 219 233 0 81 NA 673 810 924 139 NA 855 909 953 174
1465682400.0 1326.0 NA 154 178 0 NA NA 217 229 0 NA NA 587 668 995 NA NA 892 988 1066 NA
1465682400.0 1327.0 NA 155 176 0 NA NA 217 230 0 NA NA 587 668 976 NA NA 705 763 1031 NA
1465682400.0 1328.0 NA 158 181 0 NA NA 215 230 0 NA NA 594 699 900 NA NA 719 828 925 NA
1465682400.0 1329.0 NA 158 179 0 56 NA 218 230 0 79 NA 548 659 901 71 NA 668 758 945 111
1465682400.0 133.0 56 159 179 NA NA 92 207 226 NA NA 8076 499 669 NA NA 8148 520 692 NA NA
1465682400.0 1330.0 NA 162 181 0 NA NA 216 229 0 NA NA 581 721 895 NA NA 701 850 935 NA
1465682400.0 1331.0 NA 156 182 0 NA NA 215 228 0 NA NA 554 613 869 NA NA 691 714 899 NA
1465682400.0 1332.0 60 155 178 0 NA 98 210 232 0 NA 3727 666 693 955 NA 4427 812 780 999 NA
1465682400.0 1333.0 NA 154 178 0 NA NA 216 228 0 NA NA 561 674 975 NA NA 673 982 1030 NA
1465682400.0 1334.0 60 156 179 0 NA 99 208 230 0 NA 4414 658 719 883 NA 5186 777 809 948 NA
1465682400.0 1336.0 NA 160 185 0 NA NA 218 231 0 NA NA 753 895 909 NA NA 957 1046 938 NA
1465682400.0 1338.0 NA 160 186 0 NA NA 217 232 0 NA NA 635 766 893 NA NA 762 871 953 NA
1465682400.0 1339.0 NA 162 183 0 NA NA 220 233 0 NA NA 729 989 911 NA NA 887 1106 961 NA
1465682400.0 134.0 NA 172 28 0 NA NA 224 59 0 NA NA 2667 44 44 NA NA 3033 82 74 NA
1465682400.0 1340.0 60 155 182 0 NA 95 204 228 0 NA 1186 435 458 868 NA 1442 652 816 986 NA
1465682400.0 1341.0 NA 159 184 0 NA NA 218 234 0 NA NA 737 935 901 NA NA 870 1237 973 NA
1465682400.0 1343.0 59 155 179 0 NA 97 206 230 0 NA 3206 609 686 563 NA 3296 740 762 588 NA
1465682400.0 1344.0 63 156 178 0 NA 102 208 230 0 NA 16111 810 940 1056 NA 16331 930 1008 1079 NA
1465682400.0 1345.0 62 156 182 0 NA 99 208 230 0 NA 8011 740 631 747 NA 8139 809 675 756 NA
1465682400.0 1348.0 60 156 178 0 NA 98 208 230 0 NA 3312 575 694 623 NA 3441 699 793 649 NA
1465682400.0 135.1 0 NA NA NA NA 0 NA NA NA NA 560 NA NA NA NA 659 NA NA NA NA
1465682400.0 135.2 0 NA NA NA NA 0 NA NA NA NA 570 NA NA NA NA 662 NA NA NA NA
1465682400.0 135.3 0 NA NA NA NA 0 NA NA NA NA 551 NA NA NA NA 650 NA NA NA NA
1465682400.0 135.4 0 NA NA NA NA 0 NA NA NA NA 566 NA NA NA NA 675 NA NA NA NA
1465682400.0 135.5 0 NA NA NA NA 0 NA NA NA NA 570 NA NA NA NA 670 NA NA NA NA
1465682400.0 135.6 0 NA NA NA NA 0 NA NA NA NA 579 NA NA NA NA 679 NA NA NA NA
1465682400.0 135.7 0 NA NA NA NA 0 NA NA NA NA 581 NA NA NA NA 673 NA NA NA NA
1465682400.0 135.8 128 NA NA NA NA 173 NA NA NA NA 554 NA NA NA NA 615 NA NA NA NA
1465682400.0 1351.0 59 158 178 0 NA 96 203 227 0 NA 852 401 437 865 NA 960 525 543 889 NA
1465682400.0 1352.0 59 156 178 0 NA 97 206 230 0 NA 4922 740 874 1132 NA 5020 864 963 1155 NA
1465682400.0 1353.0 65 172 192 0 NA 111 211 233 0 NA 15170 467 559 703 NA 15471 548 631 723 NA
1465682400.0 1354.0 62 161 182 0 NA 101 209 231 0 NA 9868 857 989 1264 NA 10005 971 1094 1289 NA
1465682400.0 1355.0 62 160 182 0 NA 103 211 233 0 NA 9552 886 1246 1281 NA 9757 1011 1340 1308 NA
1465682400.0 14.0 NA 157 174 0 NA NA 215 223 0 NA NA 1948 2757 931 NA NA 2254 3150 954 NA
1465682400.0 140.0 NA 164 144 0 NA NA 217 193 0 NA NA 720 495 958 NA NA 866 528 980 NA
1465682400.0 140.51 NA 55 158 0 NA NA 91 201 0 NA NA 3174 2625 736 NA NA 3641 2845 791 NA
1465682400.0 140.52 NA 162 151 0 NA NA 212 191 0 NA NA 2931 1388 790 NA NA 3326 1709 871 NA
1465682400.0 140.53 NA 165 0 NA NA NA 237 0 NA NA NA 4572 1065 NA NA NA 4792 1113 NA NA
1465682400.0 144.6 NA 161 NA NA NA NA 211 NA NA NA NA 1814 NA NA NA NA 2173 NA NA NA
1465682400.0 15.0 NA 153 172 0 NA NA 210 218 0 NA NA 1392 1720 861 NA NA 1531 1940 927 NA
1465682400.0 16.0 NA 152 169 0 NA NA 215 221 0 NA NA 2734 2603 771 NA NA 2860 2674 783 NA
1465682400.0 17.0 NA 150 167 0 NA NA 211 219 0 NA NA 1615 2040 644 NA NA 1808 2191 670 NA
1465682400.0 18.0 NA 156 169 0 NA NA 210 218 0 NA NA 1343 1651 860 NA NA 1479 1707 938 NA
1465682400.0 19.0 NA 154 173 0 NA NA 210 219 0 NA NA 1390 1702 862 NA NA 1530 1792 894 NA
1465682400.0 2.0 55 144 124 NA NA 91 186 170 NA NA 4861 516 574 NA NA 5003 601 649 NA NA
1465682400.0 20.0 NA 150 168 0 NA NA 213 219 0 NA NA 1621 2155 664 NA NA 1777 2298 696 NA
1465682400.0 200.0 NA 166 189 0 NA NA 232 254 0 NA NA 1061 1795 967 NA NA 2471 2598 1009 NA
1465682400.0 201.0 NA 167 191 0 NA NA 232 253 0 NA NA 1041 1749 964 NA NA 2063 2537 1015 NA
1465682400.0 202.0 NA 170 191 0 NA NA 233 254 0 NA NA 1154 1854 989 NA NA 2203 2533 1032 NA
1465682400.0 203.0 NA 167 190 0 NA NA 230 249 0 NA NA 937 1454 908 NA NA 1598 2126 955 NA
1465682400.0 204.0 53 166 192 0 NA 89 227 255 0 NA 4604 1462 2242 1259 NA 4650 2173 2887 1299 NA
1465682400.0 205.0 NA 165 195 0 NA NA 227 247 0 NA NA 884 1378 888 NA NA 1505 1953 932 NA
1465682400.0 21.0 NA 154 168 0 NA NA 214 219 0 NA NA 1796 2373 936 NA NA 2291 2567 985 NA
1465682400.0 22.0 NA 154 173 0 NA NA 211 220 0 NA NA 1761 2655 886 NA NA 1980 2711 918 NA
1465682400.0 23.0 NA 158 174 0 NA NA 215 222 0 NA NA 1855 2616 962 NA NA 1948 2702 1007 NA
1465682400.0 24.0 NA 156 174 0 NA NA 218 225 0 NA NA 3744 3438 801 NA NA 3865 3488 811 NA
1465682400.0 25.0 NA 158 174 0 61 NA 216 227 0 90 NA 4135 5952 1378 346 NA 4572 6098 1441 376
1465682400.0 25200.0 NA 170 197 0 73 NA 233 265 0 116 NA 1094 1820 928 202 NA 1605 3284 978 236
1465682400.0 25202.0 NA 170 197 0 73 NA 237 266 0 116 NA 1236 2150 1012 193 NA 3070 3656 1074 223
1465682400.0 25203.0 60 168 197 0 74 98 232 266 0 116 5642 1575 2404 1332 265 5776 2618 4130 1356 298
1465682400.0 25204.0 62 181 213 0 78 99 232 263 0 116 4383 1195 2008 1024 203 4791 1508 2245 1062 262
1465682400.0 25205.0 NA 167 196 0 73 NA 234 265 0 116 NA 1167 1942 919 191 NA 2000 3085 969 232
1465682400.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 568 NA NA NA NA 670 NA NA NA NA
1465682400.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 566 NA NA NA NA 714 NA NA NA NA
1465682400.0 26.0 NA 154 175 0 NA NA 215 223 0 NA NA 1896 2402 904 NA NA 2007 2658 976 NA
1465682400.0 27.0 NA 158 174 0 NA NA 214 223 0 NA NA 1877 2343 922 NA NA 2324 2822 951 NA
1465682400.0 28.0 NA 156 172 0 NA NA 215 224 0 NA NA 2350 3357 966 NA NA 2819 3484 1007 NA
1465682400.0 280.0 63 152 171 0 NA 161 205 224 0 NA 4298 643 686 919 NA 4510 756 755 968 NA
1465682400.0 29.0 NA 155 169 0 50 NA 217 223 0 80 NA 2113 2820 977 95 NA 2572 2962 1026 128
1465682400.0 3.0 57 151 135 NA NA 94 187 170 NA NA 21508 537 606 NA NA 21671 561 623 NA NA
1465682400.0 30.0 NA 157 178 0 NA NA 215 223 0 NA NA 2091 2731 953 NA NA 2446 3288 1021 NA
1465682400.0 300.0 NA 70 162 145 0 NA 115 199 193 0 NA 2129 669 508 968 NA 2307 723 584 1009
1465682400.0 301.0 NA 69 153 141 0 NA 116 199 193 0 NA 4414 975 719 1238 NA 4578 1078 783 1269
1465682400.0 302.0 NA 69 154 152 0 NA 114 199 194 0 NA 2349 659 516 997 NA 2632 748 569 1031
1465682400.0 31.0 NA 154 171 0 NA NA 215 222 0 NA NA 2694 2866 770 NA NA 2782 2949 780 NA
1465682400.0 32.0 NA 156 174 0 NA NA 217 224 0 NA NA 2079 2565 910 NA NA 2193 2880 997 NA
1465682400.0 33.0 NA 155 169 0 NA NA 214 222 0 NA NA 1918 2471 1028 NA NA 2591 2608 1062 NA
1465682400.0 34.0 52 156 175 0 NA 89 204 222 0 NA 3244 540 637 889 NA 3377 628 707 926 NA
1465682400.0 35.0 NA 158 173 0 NA NA 215 224 0 NA NA 3203 4043 1393 NA NA 3624 4137 1428 NA
1465682400.0 36.0 NA 160 174 0 NA NA 218 227 0 NA NA 5973 6679 1367 NA NA 6360 6808 1397 NA
1465682400.0 37.0 NA 158 173 0 NA NA 219 227 0 NA NA 4112 6029 1468 NA NA 4548 6139 1525 NA
1465682400.0 38.0 NA 157 172 0 NA NA 216 226 0 NA NA 2580 3614 991 NA NA 3248 3770 1058 NA
1465682400.0 39.0 NA 160 176 0 NA NA 221 231 0 NA NA 4687 6867 1366 NA NA 5181 7007 1398 NA
1465682400.0 4.17 NA 104 172 0 91 NA 150 220 0 138 NA 514 2822 563 880 NA 613 2921 598 942
1465682400.0 4.22 NA 105 42 49 0 NA 160 73 88 0 NA 930 77 103 203 NA 1025 126 159 242
1465682400.0 4.23 NA 167 0 NA NA NA 220 0 NA NA NA 2186 519 NA NA NA 2322 555 NA NA
1465682400.0 4.24 NA 164 0 NA NA NA 212 0 NA NA NA 2420 485 NA NA NA 2545 524 NA NA
1465682400.0 4.25 NA 165 0 NA NA NA 209 0 NA NA NA 2245 446 NA NA NA 2337 465 NA NA
1465682400.0 4.26 NA 165 0 NA NA NA 210 0 NA NA NA 2941 481 NA NA NA 3416 512 NA NA
1465682400.0 4.27 NA 164 0 NA NA NA 211 0 NA NA NA 2915 438 NA NA NA 3041 512 NA NA
1465682400.0 4.28 NA 170 0 NA NA NA 228 0 NA NA NA 1553 713 NA NA NA 1887 763 NA NA
1465682400.0 4.29 NA 106 175 0 90 NA 151 223 0 138 NA 816 4651 970 1194 NA 1402 4893 1054 1383
1465682400.0 4.34 NA 179 0 NA NA NA 230 0 NA NA NA 2965 728 NA NA NA 3238 762 NA NA
1465682400.0 4.35 NA 163 0 NA NA NA 214 0 NA NA NA 4525 483 NA NA NA 5012 550 NA NA
1465682400.0 4.36 NA 162 0 NA NA NA 211 0 NA NA NA 3263 466 NA NA NA 3453 512 NA NA
1465682400.0 4.37 NA 166 0 NA NA NA 213 0 NA NA NA 3878 469 NA NA NA 4279 500 NA NA
1465682400.0 4.4 NA 116 184 0 NA NA 154 239 0 NA NA 1021 6687 896 NA NA 1129 6977 981 NA
1465682400.0 4.41 NA 105 182 0 NA NA 154 239 0 NA NA 1793 8807 883 NA NA 2156 9019 960 NA
1465682400.0 4.42 NA 105 187 0 NA NA 156 239 0 NA NA 1590 7993 669 NA NA 1706 8118 718 NA
1465682400.0 4.43 NA 115 180 0 NA NA 151 240 0 NA NA 889 4229 632 NA NA 1094 4726 662 NA
1465682400.0 4.44 NA 101 181 0 NA NA 153 239 0 NA NA 1653 5871 492 NA NA 1746 5993 504 NA
1465682400.0 4.45 NA 105 185 0 NA NA 156 239 0 NA NA 1684 8041 685 NA NA 2233 8151 725 NA
1465682400.0 4.51 NA 106 187 0 NA NA 154 240 0 NA NA 1339 10069 891 NA NA 1688 10392 932 NA
1465682400.0 4.52 NA 104 188 0 NA NA 155 239 0 NA NA 1945 9569 471 NA NA 2058 9712 510 NA
1465682400.0 4.53 NA 106 186 0 NA NA 157 239 0 NA NA 1976 8548 551 NA NA 2119 8663 595 NA
1465682400.0 4.54 NA 105 190 0 NA NA 154 243 0 NA NA 1833 9033 484 NA NA 1957 9157 512 NA
1465682400.0 4.55 NA 104 186 0 NA NA 157 239 0 NA NA 2379 9669 468 NA NA 2511 9811 503 NA
1465682400.0 4.58 NA 169 0 NA NA NA 236 0 NA NA NA 4560 475 NA NA NA 4933 536 NA NA
1465682400.0 4.6 NA 162 0 NA NA NA 211 0 NA NA NA 1795 306 NA NA NA 2049 364 NA NA
1465682400.0 4.61 NA 105 191 0 NA NA 155 244 0 NA NA 1229 8692 605 NA NA 1374 8883 677 NA
1465682400.0 4.62 NA 103 186 0 NA NA 155 239 0 NA NA 1770 8747 564 NA NA 1910 8859 612 NA
1465682400.0 4.63 NA 104 185 0 NA NA 155 239 0 NA NA 2098 9511 468 NA NA 2734 9679 500 NA
1465682400.0 4.64 NA 104 188 0 NA NA 156 239 0 NA NA 1956 9320 469 NA NA 2129 9453 500 NA
1465682400.0 4.65 NA 105 194 0 NA NA 159 257 0 NA NA 2790 11477 449 NA NA 2943 11568 479 NA
1465682400.0 4.68 NA 173 0 NA NA NA 237 0 NA NA NA 8975 537 NA NA NA 9311 596 NA NA
1465682400.0 4.71 NA 105 183 0 72 NA 152 239 0 113 NA 972 8481 817 679 NA 1491 8801 860 748
1465682400.0 4.72 NA 103 185 0 69 NA 153 239 0 109 NA 1568 7651 678 491 NA 2104 7790 734 541
1465682400.0 4.73 NA 104 186 0 79 NA 157 245 0 113 NA 2015 9101 467 437 NA 2167 9248 502 465
1465682400.0 4.74 NA 104 185 0 70 NA 155 239 0 109 NA 1620 7697 658 466 NA 1746 7828 702 526
1465682400.0 4.75 NA 106 186 0 69 NA 156 239 0 109 NA 1999 8457 576 416 NA 2154 8554 616 453
1465682400.0 4.76 NA 174 0 NA NA NA 235 0 NA NA NA 11999 675 NA NA NA 12604 717 NA NA
1465682400.0 4.78 NA 176 0 NA NA NA 237 0 NA NA NA 9576 512 NA NA NA 9802 572 NA NA
1465682400.0 400.0 233 0 NA NA NA 302 0 NA NA NA 1676 114 NA NA NA 1832 131 NA NA NA
1465682400.0 4000.0 NA 158 175 NA NA NA 218 227 NA NA NA 3026 4301 NA NA NA 3529 4465 NA NA
1465682400.0 4001.0 NA 170 197 NA NA NA 232 253 NA NA NA 1077 1728 NA NA NA 1748 2415 NA NA
1465682400.0 4002.0 NA 158 173 NA NA NA 217 223 NA NA NA 1859 2538 NA NA NA 2146 2988 NA NA
1465682400.0 4003.0 NA 156 172 NA NA NA 215 223 NA NA NA 2331 2970 NA NA NA 2896 3133 NA NA
1465682400.0 4006.0 50 168 188 NA NA 82 226 251 NA NA 1104 1013 1531 NA NA 1260 1737 2362 NA NA
1465682400.0 4007.0 46 0 0 NA NA 79 0 0 NA NA 533 435 322 NA NA 572 530 374 NA NA
1465682400.0 4008.0 52 169 190 NA NA 88 224 251 NA NA 1171 480 633 NA NA 1209 736 933 NA NA
1465682400.0 401.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1465682400.0 43.0 NA 156 171 0 NA NA 215 224 0 NA NA 2315 3656 974 NA NA 3215 3840 1035 NA
1465682400.0 44.0 NA 157 171 0 NA NA 217 225 0 NA NA 3548 4313 1304 NA NA 3932 4439 1379 NA
1465682400.0 45.0 NA 158 172 0 NA NA 216 224 0 NA NA 2317 3120 1011 NA NA 2876 3317 1064 NA
1465682400.0 5.1 214 0 NA NA NA 275 0 NA NA NA 994 127 NA NA NA 1117 153 NA NA NA
1465682400.0 5.2 200 0 NA NA NA 260 0 NA NA NA 615 72 NA NA NA 691 100 NA NA NA
1465682400.0 5.3 201 0 NA NA NA 260 0 NA NA NA 590 70 NA NA NA 658 87 NA NA NA
1465682400.0 5.4 211 0 NA NA NA 273 0 NA NA NA 859 83 NA NA NA 971 110 NA NA NA
1465682400.0 5.5 210 0 NA NA NA 272 0 NA NA NA 637 77 NA NA NA 701 101 NA NA NA
1465682400.0 5.6 210 0 NA NA NA 274 0 NA NA NA 962 94 NA NA NA 1089 118 NA NA NA
1465682400.0 5.7 209 0 NA NA NA 271 0 NA NA NA 898 123 NA NA NA 1028 146 NA NA NA
1465682400.0 50000.0 NA 107 190 NA NA NA 155 244 NA NA NA 1584 11847 NA NA NA 2102 12130 NA NA
1465682400.0 501.0 24 0 NA NA NA 50 0 NA NA NA 22 16 NA NA NA 48 29 NA NA NA
1465682400.0 50101.0 NA 263 NA NA NA NA 345 NA NA NA NA 620 NA NA NA NA 708 NA NA NA
1465682400.0 50102.0 NA 284 NA NA NA NA 372 NA NA NA NA 1081 NA NA NA NA 1212 NA NA NA
1465682400.0 502.0 28 0 NA NA NA 50 0 NA NA NA 26 15 NA NA NA 61 41 NA NA NA
1465682400.0 50200.0 NA 169 204 0 74 NA 234 266 0 116 NA 1525 2794 1326 261 NA 1695 2987 1366 280
1465682400.0 50202.0 NA 174 202 0 75 NA 236 266 0 116 NA 1136 2302 932 200 NA 1556 2959 966 253
1465682400.0 50203.0 60 171 206 0 77 98 235 275 0 120 5266 1715 2977 1391 302 5394 3131 4595 1427 339
1465682400.0 50204.0 61 170 201 0 76 99 233 267 0 116 6239 1639 3106 1381 278 6353 2899 3310 1412 309
1465682400.0 50205.0 NA 168 197 0 74 NA 233 266 0 116 NA 1398 2681 1276 260 NA 2093 4563 1336 287
1465682400.0 503.0 24 0 NA NA NA 52 0 NA NA NA 126 16 NA NA NA 142 28 NA NA NA
1465682400.0 504.0 30 0 NA NA NA 52 0 NA NA NA 52 15 NA NA NA 167 43 NA NA NA
1465682400.0 505.0 25 0 NA NA NA 52 0 NA NA NA 58 15 NA NA NA 77 25 NA NA NA
1465682400.0 506.0 31 0 NA NA NA 52 0 NA NA NA 48 14 NA NA NA 164 40 NA NA NA
1465682400.0 507.0 25 0 NA NA NA 52 0 NA NA NA 115 16 NA NA NA 130 28 NA NA NA
1465682400.0 508.0 25 0 NA NA NA 52 0 NA NA NA 48 16 NA NA NA 61 24 NA NA NA
1465682400.0 509.0 27 0 NA NA NA 51 0 NA NA NA 30 15 NA NA NA 69 39 NA NA NA
1465682400.0 510.0 24 0 NA NA NA 52 0 NA NA NA 228 15 NA NA NA 243 29 NA NA NA
1465682400.0 511.0 29 0 NA NA NA 56 0 NA NA NA 784 16 NA NA NA 806 30 NA NA NA
1465682400.0 512.0 19 27 0 NA NA 110 55 0 NA NA 12 38 14 NA NA 4207 51 38 NA NA
1465682400.0 513.0 29 0 NA NA NA 67 0 NA NA NA 47 16 NA NA NA 62 30 NA NA NA
1465682400.0 514.0 25 0 NA NA NA 52 0 NA NA NA 60 15 NA NA NA 73 25 NA NA NA
1465682400.0 515.0 19 34 0 NA NA 110 55 0 NA NA 13 40 14 NA NA 4558 121 32 NA NA
1465682400.0 516.0 28 0 NA NA NA 66 0 NA NA NA 51 15 NA NA NA 70 25 NA NA NA
1465682400.0 517.0 27 0 NA NA NA 52 0 NA NA NA 46 15 NA NA NA 79 41 NA NA NA
