Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1465682400.0 1.0 79 79 132 NA NA NA NA NA 142 144 188 NA NA NA NA NA 3872 597 570 NA NA NA NA NA 1636 406 515 NA NA NA NA NA
1465682400.0 10.0 NA 92 360 0 NA NA NA NA NA 162 428 0 NA NA NA NA NA 1765 1830 304 NA NA NA NA NA 689 823 312 NA NA NA NA
1465682400.0 1000.0 NA 318 106 0 38 NA NA NA NA 395 171 0 80 NA NA NA NA 2113 396 302 127 NA NA NA NA 1138 410 309 172 NA NA NA
1465682400.0 1001.0 NA 292 189 0 0 0 0 0 NA 357 234 0 0 0 0 0 NA 2171 464 7 29 454 71 405 NA 999 415 11 32 468 76 414
1465682400.0 1002.0 NA 324 60 NA NA NA NA NA NA 397 104 NA NA NA NA NA NA 2304 146 NA NA NA NA NA NA 1029 112 NA NA NA NA NA
1465682400.0 10021.0 NA 99 161 0 NA NA NA NA NA 181 216 0 NA NA NA NA NA 596 641 163 NA NA NA NA NA 1062 471 287 NA NA NA NA
1465682400.0 10023.0 NA 102 161 0 NA NA NA NA NA 181 216 0 NA NA NA NA NA 484 394 156 NA NA NA NA NA 478 430 164 NA NA NA NA
1465682400.0 10024.0 NA 115 170 0 NA NA NA NA NA 181 229 0 NA NA NA NA NA 600 588 201 NA NA NA NA NA 984 744 225 NA NA NA NA
1465682400.0 10025.0 NA 102 162 0 NA NA NA NA NA 181 217 0 NA NA NA NA NA 547 464 177 NA NA NA NA NA 1047 452 301 NA NA NA NA
1465682400.0 10026.0 NA 108 171 0 NA NA NA NA NA 181 231 0 NA NA NA NA NA 581 649 182 NA NA NA NA NA 872 470 190 NA NA NA NA
1465682400.0 1003.0 NA 265 0 NA NA NA NA NA NA 341 0 NA NA NA NA NA NA 2787 224 NA NA NA NA NA NA 1092 232 NA NA NA NA NA
1465682400.0 1004.0 NA 341 135 0 0 0 0 NA NA 416 170 0 0 0 0 NA NA 605 99 4 21 314 211 NA NA 497 107 11 25 326 221 NA
1465682400.0 101.0 101 NA NA NA NA NA NA NA 163 NA NA NA NA NA NA NA 900 NA NA NA NA NA NA NA 907 NA NA NA NA NA NA NA
1465682400.0 102.0 100 NA NA NA NA NA NA NA 162 NA NA NA NA NA NA NA 894 NA NA NA NA NA NA NA 922 NA NA NA NA NA NA NA
1465682400.0 10224.0 NA 191 373 0 NA NA NA NA NA 267 436 0 NA NA NA NA NA 5255 6078 444 NA NA NA NA NA 4745 5138 457 NA NA NA NA
1465682400.0 10225.0 NA 189 360 0 NA NA NA NA NA 266 440 0 NA NA NA NA NA 4928 4559 518 NA NA NA NA NA 4907 4852 536 NA NA NA NA
1465682400.0 103.0 49 75 329 NA NA NA NA NA 100 152 397 NA NA NA NA NA 1555 308 664 NA NA NA NA NA 944 228 488 NA NA NA NA NA
1465682400.0 105.0 80 81 25 NA NA NA NA NA 141 152 57 NA NA NA NA NA 4036 675 6 NA NA NA NA NA 1648 467 16 NA NA NA NA NA
1465682400.0 106.0 38 0 0 NA NA NA NA NA 80 0 0 NA NA NA NA NA 628 213 572 NA NA NA NA NA 638 219 589 NA NA NA NA NA
1465682400.0 107.0 83 83 351 NA NA NA NA NA 150 152 419 NA NA NA NA NA 3126 342 566 NA NA NA NA NA 1175 236 479 NA NA NA NA NA
1465682400.0 108.0 87 84 350 NA NA NA NA NA 151 152 418 NA NA NA NA NA 7535 490 1283 NA NA NA NA NA 2451 324 918 NA NA NA NA NA
