Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1465333200.0 1.0 50 73 116 NA NA NA NA NA 96 142 173 NA NA NA NA NA 2123 461 564 NA NA NA NA NA 2476 483 645 NA NA NA NA NA
1465333200.0 10.0 NA 76 188 0 NA NA NA NA NA 148 245 0 NA NA NA NA NA 2635 2975 954 NA NA NA NA NA 2696 3033 981 NA NA NA NA
1465333200.0 1000.0 NA 196 106 0 45 NA NA NA NA 266 161 0 76 NA NA NA NA 3015 626 879 227 NA NA NA NA 3158 710 906 278 NA NA NA
1465333200.0 1001.0 NA 175 165 0 0 0 0 0 NA 235 205 0 0 0 0 0 NA 3028 707 9 94 857 90 652 NA 3132 775 16 102 863 100 657
1465333200.0 1002.0 NA 197 59 NA NA NA NA NA NA 265 97 NA NA NA NA NA NA 4164 298 NA NA NA NA NA NA 4360 312 NA NA NA NA NA
1465333200.0 10021.0 NA 85 118 0 NA NA NA NA NA 170 169 0 NA NA NA NA NA 728 959 298 NA NA NA NA NA 828 1052 327 NA NA NA NA
1465333200.0 10023.0 NA 88 120 0 NA NA NA NA NA 171 170 0 NA NA NA NA NA 696 718 329 NA NA NA NA NA 785 808 356 NA NA NA NA
1465333200.0 10024.0 NA 91 125 0 NA NA NA NA NA 171 175 0 NA NA NA NA NA 790 923 336 NA NA NA NA NA 891 1513 363 NA NA NA NA
1465333200.0 10025.0 NA 88 120 0 NA NA NA NA NA 170 170 0 NA NA NA NA NA 1156 1167 447 NA NA NA NA NA 1823 1677 468 NA NA NA NA
1465333200.0 10026.0 NA 91 126 0 NA NA NA NA NA 170 175 0 NA NA NA NA NA 1294 1498 481 NA NA NA NA NA 2043 1758 503 NA NA NA NA
1465333200.0 1003.0 NA 167 0 NA NA NA NA NA NA 230 0 NA NA NA NA NA NA 5695 804 NA NA NA NA NA NA 5958 821 NA NA NA NA NA
1465333200.0 1004.0 NA 169 129 0 0 0 0 NA NA 232 165 0 0 0 0 NA NA 1088 544 13 103 1040 977 NA NA 1152 567 30 108 1053 1020 NA
1465333200.0 101.0 77 NA NA NA NA NA NA NA 135 NA NA NA NA NA NA NA 1355 NA NA NA NA NA NA NA 1415 NA NA NA NA NA NA NA
1465333200.0 102.0 78 NA NA NA NA NA NA NA 134 NA NA NA NA NA NA NA 979 NA NA NA NA NA NA NA 1008 NA NA NA NA NA NA NA
1465333200.0 10224.0 NA 122 176 0 NA NA NA NA NA 180 258 0 NA NA NA NA NA 3109 3231 375 NA NA NA NA NA 12013 12103 388 NA NA NA NA
1465333200.0 10225.0 NA 122 177 0 NA NA NA NA NA 188 257 0 NA NA NA NA NA 3228 3079 355 NA NA NA NA NA 11948 12213 369 NA NA NA NA
1465333200.0 103.0 46 75 181 NA NA NA NA NA 90 144 243 NA NA NA NA NA 877 299 682 NA NA NA NA NA 900 315 714 NA NA NA NA NA
1465333200.0 105.0 51 72 23 NA NA NA NA NA 96 145 52 NA NA NA NA NA 2034 461 4 NA NA NA NA NA 2183 506 10 NA NA NA NA NA
1465333200.0 106.0 37 0 0 NA NA NA NA NA 76 0 0 NA NA NA NA NA 513 119 243 NA NA NA NA NA 544 164 269 NA NA NA NA NA
1465333200.0 107.0 52 72 182 NA NA NA NA NA 98 146 244 NA NA NA NA NA 4836 557 990 NA NA NA NA NA 5155 703 1047 NA NA NA NA NA
1465333200.0 108.0 54 80 184 NA NA NA NA NA 101 145 244 NA NA NA NA NA 5959 557 980 NA NA NA NA NA 6039 582 1014 NA NA NA NA NA
1465333200.0 109.0 54 78 182 NA NA NA NA NA 101 146 244 NA NA NA NA NA 7493 590 1044 NA NA NA NA NA 7680 616 1081 NA NA NA NA NA
1465333200.0 11.0 NA 75 195 0 52 NA NA NA NA 147 255 0 89 NA NA NA NA 2064 1670 1184 90 NA NA NA NA 2118 1764 1225 206 NA NA NA
1465333200.0 110.0 44 79 180 NA NA NA NA NA 88 144 243 NA NA NA NA NA 735 438 689 NA NA NA NA NA 753 482 725 NA NA NA NA NA
1465333200.0 1102.0 NA 79 185 108 66 NA NA NA NA 147 246 159 107 NA NA NA NA 2844 3801 2059 151 NA NA NA NA 2900 4190 2086 159 NA NA NA
1465333200.0 111.0 51 77 183 NA NA NA NA NA 96 145 243 NA NA NA NA NA 3344 575 1133 NA NA NA NA NA 3596 616 1211 NA NA NA NA NA
1465333200.0 112.0 53 74 182 NA NA NA NA NA 98 145 243 NA NA NA NA NA 5455 781 1281 NA NA NA NA NA 5625 804 1332 NA NA NA NA NA
1465333200.0 113.0 53 76 194 NA NA NA NA NA 99 146 244 NA NA NA NA NA 4490 549 792 NA NA NA NA NA 4762 568 831 NA NA NA NA NA
1465333200.0 114.0 53 77 183 NA NA NA NA NA 98 145 243 NA NA NA NA NA 5158 863 1176 NA NA NA NA NA 5292 897 1239 NA NA NA NA NA
1465333200.0 115.0 53 74 183 NA NA NA NA NA 100 146 244 NA NA NA NA NA 5270 555 962 NA NA NA NA NA 5309 593 1003 NA NA NA NA NA
1465333200.0 116.0 55 74 182 NA NA NA NA NA 100 146 244 NA NA NA NA NA 5067 542 974 NA NA NA NA NA 5113 566 1013 NA NA NA NA NA
1465333200.0 117.0 54 82 182 NA NA NA NA NA 100 146 244 NA NA NA NA NA 7023 599 998 NA NA NA NA NA 7599 732 1045 NA NA NA NA NA
1465333200.0 118.0 54 80 185 NA NA NA NA NA 100 146 244 NA NA NA NA NA 5401 528 999 NA NA NA NA NA 5494 554 1037 NA NA NA NA NA
1465333200.0 119.0 59 82 182 NA NA NA NA NA 97 145 243 NA NA NA NA NA 5488 821 1170 NA NA NA NA NA 5822 860 1208 NA NA NA NA NA
1465333200.0 12.0 NA 73 185 0 NA NA NA NA NA 146 244 0 NA NA NA NA NA 3855 4299 1324 NA NA NA NA NA 3909 4417 1345 NA NA NA NA
1465333200.0 120.0 45 74 179 NA NA NA NA NA 87 144 243 NA NA NA NA NA 623 429 653 NA NA NA NA NA 639 454 689 NA NA NA NA NA
1465333200.0 121.0 57 83 184 NA NA NA NA NA 100 146 244 NA NA NA NA NA 6581 608 965 NA NA NA NA NA 6786 640 998 NA NA NA NA NA
1465333200.0 122.0 50 73 186 NA NA NA NA NA 96 144 243 NA NA NA NA NA 2020 569 950 NA NA NA NA NA 2203 648 1003 NA NA NA NA NA
1465333200.0 123.1 164 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 826 NA NA NA NA NA NA NA 877 NA NA NA NA NA NA NA
1465333200.0 123.2 165 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 956 NA NA NA NA NA NA NA 1024 NA NA NA NA NA NA NA
1465333200.0 123.3 153 NA NA NA NA NA NA NA 214 NA NA NA NA NA NA NA 649 NA NA NA NA NA NA NA 679 NA NA NA NA NA NA NA
1465333200.0 124.1 162 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 656 NA NA NA NA NA NA NA 753 NA NA NA NA NA NA NA
1465333200.0 124.2 168 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 778 NA NA NA NA NA NA NA 894 NA NA NA NA NA NA NA
1465333200.0 124.4 161 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 664 NA NA NA NA NA NA NA 761 NA NA NA NA NA NA NA
1465333200.0 124.5 160 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 691 NA NA NA NA NA NA NA 845 NA NA NA NA NA NA NA
1465333200.0 124.6 151 NA NA NA NA NA NA NA 214 NA NA NA NA NA NA NA 673 NA NA NA NA NA NA NA 712 NA NA NA NA NA NA NA
1465333200.0 125.0 54 84 181 NA NA NA NA NA 100 146 244 NA NA NA NA NA 4935 540 863 NA NA NA NA NA 4998 569 897 NA NA NA NA NA
1465333200.0 126.0 44 79 182 NA NA NA NA NA 88 144 243 NA NA NA NA NA 1798 633 974 NA NA NA NA NA 1853 686 991 NA NA NA NA NA
1465333200.0 127.0 44 79 179 NA NA NA NA NA 84 144 243 NA NA NA NA NA 1584 435 699 NA NA NA NA NA 1641 453 745 NA NA NA NA NA
1465333200.0 128.0 43 72 178 NA NA NA NA NA 83 144 243 NA NA NA NA NA 592 433 675 NA NA NA NA NA 603 463 719 NA NA NA NA NA
1465333200.0 129.0 44 75 179 NA NA NA NA NA 83 144 243 NA NA NA NA NA 613 417 671 NA NA NA NA NA 644 437 698 NA NA NA NA NA
1465333200.0 13.0 NA 77 183 0 NA NA NA NA NA 146 243 0 NA NA NA NA NA 587 1914 1151 NA NA NA NA NA 627 2115 1183 NA NA NA NA
1465333200.0 130.0 44 79 180 NA NA NA NA NA 84 144 243 NA NA NA NA NA 742 434 678 NA NA NA NA NA 766 454 703 NA NA NA NA NA
1465333200.0 1301.0 61 138 146 NA NA NA NA NA 104 200 219 NA NA NA NA NA 1793 767 1090 NA NA NA NA NA 2039 850 1220 NA NA NA NA NA
1465333200.0 1302.0 65 140 159 NA NA NA NA NA 109 200 219 NA NA NA NA NA 9526 940 1158 NA NA NA NA NA 10014 1074 1317 NA NA NA NA NA
1465333200.0 1303.0 63 142 156 NA NA NA NA NA 110 199 225 NA NA NA NA NA 16722 1417 2807 NA NA NA NA NA 17572 1866 2932 NA NA NA NA NA
1465333200.0 1306.0 NA 150 220 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 979 1707 2571 NA NA NA NA NA 1152 2176 2655 NA NA NA NA
1465333200.0 1307.0 NA 138 130 42 0 NA NA NA NA 205 197 78 0 NA NA NA NA 667 826 115 974 NA NA NA NA 912 937 130 988 NA NA NA
1465333200.0 1308.0 NA 129 128 42 0 NA NA NA NA 205 197 78 0 NA NA NA NA 1159 1325 297 1442 NA NA NA NA 1315 1469 308 1471 NA NA NA
1465333200.0 1309.0 NA 152 230 0 NA NA NA NA NA 218 301 0 NA NA NA NA NA 1276 1837 2831 NA NA NA NA NA 1399 1958 2893 NA NA NA NA
1465333200.0 131.0 50 71 179 NA NA NA NA NA 85 144 243 NA NA NA NA NA 1502 447 720 NA NA NA NA NA 1529 470 751 NA NA NA NA NA
1465333200.0 1310.0 NA 159 231 0 NA NA NA NA NA 220 301 0 NA NA NA NA NA 1309 1936 2462 NA NA NA NA NA 1460 2477 2869 NA NA NA NA
1465333200.0 1311.0 NA 144 213 0 63 NA NA NA NA 211 276 0 98 NA NA NA NA 1017 1417 2887 171 NA NA NA NA 1147 1546 2952 233 NA NA NA
1465333200.0 1312.0 NA 153 228 0 NA NA NA NA NA 217 301 0 NA NA NA NA NA 901 2136 2902 NA NA NA NA NA 974 2272 2941 NA NA NA NA
1465333200.0 1313.0 NA 160 232 0 NA NA NA NA NA 221 301 0 NA NA NA NA NA 1000 3352 2855 NA NA NA NA NA 1152 4009 2924 NA NA NA NA
1465333200.0 1314.0 NA 153 223 0 NA NA NA NA NA 220 301 0 NA NA NA NA NA 915 1775 2734 NA NA NA NA NA 1002 1910 2766 NA NA NA NA
1465333200.0 1315.0 NA 151 225 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 980 1677 2702 NA NA NA NA NA 1105 1827 2736 NA NA NA NA
1465333200.0 1316.0 NA 153 220 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 806 1653 2620 NA NA NA NA NA 932 1777 2657 NA NA NA NA
1465333200.0 1317.0 NA 148 227 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 812 1589 2736 NA NA NA NA NA 870 1690 2764 NA NA NA NA
1465333200.0 1318.0 NA 151 221 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 754 1427 2872 NA NA NA NA NA 820 2560 2898 NA NA NA NA
1465333200.0 1319.0 NA 145 220 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 889 1550 2585 NA NA NA NA NA 956 1661 2615 NA NA NA NA
1465333200.0 132.0 51 73 182 NA NA NA NA NA 95 144 243 NA NA NA NA NA 4344 693 1156 NA NA NA NA NA 4520 713 1273 NA NA NA NA NA
1465333200.0 1320.0 NA 154 220 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 786 1611 2642 NA NA NA NA NA 853 1702 2668 NA NA NA NA
1465333200.0 1321.0 NA 146 224 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 973 1635 2597 NA NA NA NA NA 1088 1746 2619 NA NA NA NA
1465333200.0 1322.0 NA 150 221 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 903 1792 2519 NA NA NA NA NA 1059 2082 2573 NA NA NA NA
1465333200.0 1323.0 NA 149 217 0 NA NA NA NA NA 210 300 0 NA NA NA NA NA 939 1626 2710 NA NA NA NA NA 1384 1918 2731 NA NA NA NA
1465333200.0 1324.0 NA 158 230 0 NA NA NA NA NA 218 301 0 NA NA NA NA NA 1083 1873 2697 NA NA NA NA NA 1431 1975 2724 NA NA NA NA
1465333200.0 1325.0 NA 161 232 0 64 NA NA NA NA 219 301 0 104 NA NA NA NA 929 2200 3129 292 NA NA NA NA 1050 2538 3154 383 NA NA NA
1465333200.0 1326.0 NA 156 226 0 NA NA NA NA NA 215 300 0 NA NA NA NA NA 911 1809 2798 NA NA NA NA NA 1087 1955 2847 NA NA NA NA
1465333200.0 1327.0 NA 153 225 0 NA NA NA NA NA 216 301 0 NA NA NA NA NA 965 1809 2752 NA NA NA NA NA 1050 1956 2774 NA NA NA NA
1465333200.0 1328.0 NA 154 231 0 NA NA NA NA NA 216 301 0 NA NA NA NA NA 1163 1753 2915 NA NA NA NA NA 1321 1867 2989 NA NA NA NA
1465333200.0 1329.0 NA 162 230 0 NA NA NA NA NA 217 301 0 NA NA NA NA NA 954 1786 2963 NA NA NA NA NA 1046 1921 2989 NA NA NA NA
1465333200.0 133.0 57 83 188 NA NA NA NA NA 102 146 244 NA NA NA NA NA 9574 579 1261 NA NA NA NA NA 10037 617 1380 NA NA NA NA NA
1465333200.0 1330.0 NA 157 223 0 NA NA NA NA NA 216 301 0 NA NA NA NA NA 1034 1575 2510 NA NA NA NA NA 1173 2967 2537 NA NA NA NA
1465333200.0 1331.0 NA 158 226 0 NA NA NA NA NA 213 300 0 NA NA NA NA NA 898 1669 2622 NA NA NA NA NA 1075 1987 2651 NA NA NA NA
1465333200.0 1332.0 NA 166 229 0 NA NA NA NA NA 216 300 0 NA NA NA NA NA 901 1691 2880 NA NA NA NA NA 998 2438 2899 NA NA NA NA
1465333200.0 1333.0 NA 154 226 0 NA NA NA NA NA 213 300 0 NA NA NA NA NA 854 1571 2618 NA NA NA NA NA 944 1736 2645 NA NA NA NA
1465333200.0 1334.0 NA 155 225 0 NA NA NA NA NA 217 301 0 NA NA NA NA NA 958 1726 2556 NA NA NA NA NA 1109 1907 2583 NA NA NA NA
1465333200.0 1335.0 NA 151 225 0 NA NA NA NA NA 212 300 0 NA NA NA NA NA 872 1547 2580 NA NA NA NA NA 964 1624 2600 NA NA NA NA
1465333200.0 1336.0 NA 158 231 0 NA NA NA NA NA 221 301 0 NA NA NA NA NA 1273 3287 2439 NA NA NA NA NA 1511 3461 6996 NA NA NA NA
1465333200.0 1337.0 NA 159 235 0 NA NA NA NA NA 223 301 0 NA NA NA NA NA 1426 2753 2718 NA NA NA NA NA 1538 2866 2755 NA NA NA NA
1465333200.0 1338.0 NA 153 229 0 NA NA NA NA NA 221 301 0 NA NA NA NA NA 974 1931 2764 NA NA NA NA NA 1259 2049 2787 NA NA NA NA
1465333200.0 1339.0 NA 156 231 0 NA NA NA NA NA 221 301 0 NA NA NA NA NA 1288 2619 2790 NA NA NA NA NA 1374 2724 2815 NA NA NA NA
1465333200.0 134.0 NA 197 39 0 NA NA NA NA NA 265 69 0 NA NA NA NA NA 4740 30 18 NA NA NA NA NA 4928 42 22 NA NA NA NA
1465333200.0 134.701 NA 38 219 0 NA NA NA NA NA 83 281 0 NA NA NA NA NA 188 6018 996 NA NA NA NA NA 277 6388 1031 NA NA NA NA
1465333200.0 134.702 NA 43 212 0 NA NA NA NA NA 81 275 0 NA NA NA NA NA 185 8877 1149 NA NA NA NA NA 217 9086 1195 NA NA NA NA
1465333200.0 134.703 NA 45 225 0 NA NA NA NA NA 84 286 0 NA NA NA NA NA 182 8744 1136 NA NA NA NA NA 298 9200 1182 NA NA NA NA
1465333200.0 134.704 NA 43 211 0 NA NA NA NA NA 84 278 0 NA NA NA NA NA 226 8231 1121 NA NA NA NA NA 253 15293 1197 NA NA NA NA
1465333200.0 134.705 NA 45 219 0 NA NA NA NA NA 83 283 0 NA NA NA NA NA 304 11571 1204 NA NA NA NA NA 433 11782 1223 NA NA NA NA
1465333200.0 134.706 NA 45 218 0 NA NA NA NA NA 84 281 0 NA NA NA NA NA 185 8659 1052 NA NA NA NA NA 240 12025 1075 NA NA NA NA
1465333200.0 134.707 NA 43 213 0 NA NA NA NA NA 84 275 0 NA NA NA NA NA 182 7613 875 NA NA NA NA NA 234 8337 894 NA NA NA NA
1465333200.0 134.708 NA 35 213 0 NA NA NA NA NA 82 275 0 NA NA NA NA NA 194 7526 942 NA NA NA NA NA 275 7723 965 NA NA NA NA
1465333200.0 134.709 NA 43 221 0 NA NA NA NA NA 84 286 0 NA NA NA NA NA 191 8422 851 NA NA NA NA NA 224 13729 881 NA NA NA NA
1465333200.0 134.71 NA 40 210 0 NA NA NA NA NA 78 272 0 NA NA NA NA NA 199 5248 932 NA NA NA NA NA 252 5364 960 NA NA NA NA
1465333200.0 134.801 NA 34 212 0 NA NA NA NA NA 83 275 0 NA NA NA NA NA 205 5884 793 NA NA NA NA NA 282 6789 820 NA NA NA NA
1465333200.0 134.802 NA 41 221 0 NA NA NA NA NA 85 277 0 NA NA NA NA NA 239 10416 842 NA NA NA NA NA 289 14974 862 NA NA NA NA
1465333200.0 134.803 NA 40 217 0 NA NA NA NA NA 85 277 0 NA NA NA NA NA 364 12599 1187 NA NA NA NA NA 418 12974 1209 NA NA NA NA
1465333200.0 134.804 NA 38 226 0 NA NA NA NA NA 83 286 0 NA NA NA NA NA 387 13968 1141 NA NA NA NA NA 410 15592 1241 NA NA NA NA
1465333200.0 134.805 NA 43 222 0 NA NA NA NA NA 87 287 0 NA NA NA NA NA 221 10007 861 NA NA NA NA NA 288 10736 877 NA NA NA NA
1465333200.0 134.806 NA 41 216 0 NA NA NA NA NA 83 286 0 NA NA NA NA NA 239 11031 910 NA NA NA NA NA 316 11771 926 NA NA NA NA
1465333200.0 134.807 NA 80 234 0 NA NA NA NA NA 138 294 0 NA NA NA NA NA 1136 14224 1325 NA NA NA NA NA 1265 14823 1362 NA NA NA NA
