Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1466287200.0 133.0 55 75 184 NA NA 102 145 244 NA NA 10653 722 1379 NA NA 10936 757 1448 NA NA
1466287200.0 1330.0 NA 153 232 0 NA NA 217 302 0 NA NA 1102 2157 3418 NA NA 1176 2340 3520 NA
1466287200.0 1333.0 NA 154 225 0 NA NA 213 302 0 NA NA 1058 2066 3192 NA NA 1174 2250 3270 NA
1466287200.0 1334.0 NA 157 230 0 NA NA 217 303 0 NA NA 1110 2271 3513 NA NA 1221 2467 3640 NA
1466287200.0 1335.0 NA 151 225 0 NA NA 212 302 0 NA NA 1077 1977 3348 NA NA 1174 2252 3383 NA
1466287200.0 1336.0 NA 156 231 0 NA NA 219 302 0 NA NA 1245 3547 3368 NA NA 1313 3738 3399 NA
1466287200.0 1338.0 NA 155 227 0 NA NA 221 303 0 NA NA 1214 2399 3370 NA NA 1298 2579 3436 NA
1466287200.0 1339.0 NA 160 232 0 NA NA 221 303 0 NA NA 1369 3268 3425 NA NA 1455 3462 3534 NA
1466287200.0 134.701 NA 34 213 0 NA NA 84 281 0 NA NA 211 7519 1155 NA NA 313 7912 1192 NA
1466287200.0 134.704 NA 38 213 0 NA NA 84 278 0 NA NA 224 9606 1189 NA NA 247 9831 1246 NA
1466287200.0 134.705 NA 40 218 0 NA NA 84 284 0 NA NA 236 10604 1201 NA NA 277 10875 1238 NA
1466287200.0 134.707 NA 40 212 0 NA NA 84 275 0 NA NA 202 9719 1148 NA NA 264 10127 1166 NA
1466287200.0 134.709 NA 38 221 0 NA NA 84 286 0 NA NA 229 9961 1157 NA NA 253 10297 1200 NA
1466287200.0 134.801 NA 38 212 0 NA NA 83 275 0 NA NA 191 7072 1137 NA NA 230 7406 1170 NA
1466287200.0 134.803 NA 40 214 0 NA NA 86 278 0 NA NA 267 11451 1149 NA NA 365 11851 1180 NA
1466287200.0 134.805 NA 40 216 0 NA NA 87 287 0 NA NA 215 9292 813 NA NA 324 14748 835 NA
1466287200.0 134.806 NA 36 224 0 NA NA 84 286 0 NA NA 282 13957 1172 NA NA 306 14323 1200 NA
1466287200.0 134.807 NA 72 233 0 NA NA 140 295 0 NA NA 928 12531 1297 NA NA 1038 13037 1328 NA
1466287200.0 134.808 NA 77 234 0 NA NA 139 298 0 NA NA 634 8776 868 NA NA 942 10740 925 NA
1466287200.0 134.809 NA 38 221 0 NA NA 83 278 0 NA NA 268 11699 1174 NA NA 344 11981 1214 NA
1466287200.0 134.81 NA 38 213 0 NA NA 84 278 0 NA NA 247 11961 1167 NA NA 322 12336 1205 NA
1466287200.0 134.811 NA 39 206 0 NA NA 87 282 0 NA NA 218 9374 796 NA NA 324 14779 817 NA
1466287200.0 134.812 NA 31 209 0 NA NA 81 272 0 NA NA 215 6819 1060 NA NA 234 7184 1080 NA
1466287200.0 134.901 NA 145 223 0 NA NA 212 285 0 NA NA 3160 8113 1244 NA NA 3259 8360 1283 NA
1466287200.0 134.902 NA 152 218 0 NA NA 218 289 0 NA NA 4252 9874 1338 NA NA 4470 10101 1382 NA
1466287200.0 134.903 NA 148 224 0 NA NA 214 285 0 NA NA 3680 9240 1282 NA NA 3762 9601 1308 NA
1466287200.0 134.904 NA 151 223 0 NA NA 218 292 0 NA NA 4450 10996 1256 NA NA 4631 11234 1275 NA
1466287200.0 134.905 NA 154 219 0 NA NA 216 285 0 NA NA 3538 9092 1269 NA NA 3689 9402 1287 NA
1466287200.0 134.906 NA 152 224 0 NA NA 216 289 0 NA NA 4264 10773 1271 NA NA 4410 11027 1292 NA
1466287200.0 134.907 NA 177 237 0 NA NA 251 301 0 NA NA 4480 10113 1372 NA NA 4667 10435 1401 NA
1466287200.0 134.908 NA 183 239 0 NA NA 252 305 0 NA NA 4308 9973 1351 NA NA 4620 10282 1381 NA
1466287200.0 134.909 NA 149 224 0 NA NA 216 285 0 NA NA 2289 6746 925 NA NA 2904 8629 955 NA
1466287200.0 134.911 NA 148 226 0 NA NA 217 290 0 NA NA 2322 6511 902 NA NA 2949 8506 934 NA
1466287200.0 134.912 NA 150 221 0 NA NA 210 282 0 NA NA 2699 7162 1224 NA NA 2860 7396 1264 NA
1466287200.0 134.99601 NA 38 221 0 NA NA 82 278 0 NA NA 275 13618 1105 NA NA 373 13896 1132 NA
1466287200.0 134.99602 NA 33 210 0 NA NA 85 272 0 NA NA 243 8043 1177 NA NA 280 8337 1202 NA
1466287200.0 134.99901 NA 40 209 0 NA NA 87 272 0 NA NA 237 8220 1113 NA NA 269 8542 1132 NA
1466287200.0 1340.0 NA 153 230 0 NA NA 217 302 0 NA NA 1057 1990 3398 NA NA 1104 2093 3515 NA
1466287200.0 1341.0 NA 155 230 0 NA NA 220 303 0 NA NA 1350 2986 3421 NA NA 1461 3250 3507 NA
1466287200.0 1343.0 NA 154 227 0 NA NA 217 303 0 NA NA 1141 2319 3442 NA NA 1223 2479 3517 NA
1466287200.0 1344.0 NA 153 225 0 NA NA 218 302 0 NA NA 1136 2285 3349 NA NA 1224 2497 3401 NA
1466287200.0 1345.0 NA 166 219 0 NA NA 219 303 0 NA NA 806 1650 2400 NA NA 1273 7708 2454 NA
1466287200.0 135.1 215 0 93 NA NA 292 0 152 NA NA 1939 758 624 NA NA 2094 772 678 NA NA
1466287200.0 135.12 205 0 95 NA NA 286 0 152 NA NA 1207 537 442 NA NA 7178 593 913 NA NA
1466287200.0 135.4 211 0 92 NA NA 288 0 152 NA NA 1794 752 565 NA NA 1967 775 643 NA NA
1466287200.0 135.5 208 0 92 NA NA 285 0 152 NA NA 1649 756 571 NA NA 1826 797 662 NA NA
1466287200.0 135.6 206 0 95 NA NA 288 0 152 NA NA 1256 540 442 NA NA 7177 584 919 NA NA
1466287200.0 135.8 77 NA NA NA NA 132 NA NA NA NA 310 NA NA NA NA 648 NA NA NA NA
1466287200.0 135.9 212 0 92 NA NA 288 0 152 NA NA 1586 767 531 NA NA 1777 812 631 NA NA
1466287200.0 1351.0 NA 154 230 0 NA NA 218 302 0 NA NA 1119 2203 3405 NA NA 1194 2367 3645 NA
1466287200.0 1352.0 NA 154 229 0 NA NA 213 302 0 NA NA 1098 2124 3204 NA NA 1187 2313 3290 NA
1466287200.0 1354.0 NA 154 225 0 NA NA 219 302 0 NA NA 1151 2246 3479 NA NA 1249 2461 3547 NA
1466287200.0 1356.0 62 156 229 0 94 107 208 307 0 156 7253 1140 2219 3470 616 7391 1242 2727 3518 664
1466287200.0 1360.0 65 162 231 0 NA 124 210 303 0 NA 3923 768 1641 2505 NA 5981 836 2983 2538 NA
1466287200.0 1361.0 61 155 225 0 NA 124 206 303 0 NA 5470 1212 2011 3465 NA 8458 1327 2133 3521 NA
1466287200.0 1362.0 61 160 227 0 NA 124 205 302 0 NA 5606 1203 1992 3355 NA 9407 1328 2097 3406 NA
1466287200.0 1363.0 63 156 232 0 NA 124 207 303 0 NA 4895 814 1531 2412 NA 7732 860 3869 2443 NA
1466287200.0 139901.0 NA 155 229 0 NA NA 216 302 0 NA NA 1090 2148 3283 NA NA 1165 2292 3384 NA
1466287200.0 139902.0 NA 155 229 0 NA NA 219 303 0 NA NA 1234 2421 3293 NA NA 1342 2626 3353 NA
1466287200.0 13992501.0 NA 188 293 0 NA NA 259 378 0 NA NA 3571 4998 2364 NA NA 7352 9747 2521 NA
1466287200.0 13992502.0 NA 188 287 0 NA NA 256 382 0 NA NA 3424 4062 2608 NA NA 6758 5434 2637 NA
1466287200.0 140.1 NA 133 185 0 NA NA 197 250 0 NA NA 397 573 317 NA NA 461 635 340 NA
1466287200.0 140.2 NA 131 183 0 NA NA 197 250 0 NA NA 391 557 323 NA NA 428 607 342 NA
1466287200.0 140.4 NA 133 184 0 NA NA 197 250 0 NA NA 397 500 318 NA NA 848 943 337 NA
1466287200.0 140.53 NA 204 0 NA NA NA 276 0 NA NA NA 6302 520 NA NA NA 6506 553 NA NA
1466287200.0 145.0 NA 223 265 0 NA NA 302 338 0 NA NA 5312 5126 506 NA NA 5509 5327 528 NA
1466287200.0 15.0 NA 72 182 0 NA NA 148 245 0 NA NA 2716 1618 1140 NA NA 2802 1753 1181 NA
1466287200.0 19.0 NA 72 182 0 NA NA 148 242 0 NA NA 2701 1676 1051 NA NA 2738 1767 1075 NA
1466287200.0 200.0 NA 81 197 0 NA NA 148 265 0 NA NA 1106 2061 1208 NA NA 1885 2811 1247 NA
1466287200.0 202.0 NA 78 192 0 NA NA 148 263 0 NA NA 1087 2093 1220 NA NA 1759 2716 1254 NA
1466287200.0 204.0 52 84 195 0 NA 98 153 267 0 NA 5557 1289 2339 1185 NA 5654 2266 3186 1218 NA
1466287200.0 21.0 NA 76 182 0 NA NA 148 245 0 NA NA 2961 2674 1238 NA NA 2999 2799 1288 NA
1466287200.0 25.0 NA 77 192 0 56 NA 148 257 0 94 NA 3589 5149 1275 117 NA 3672 5318 1328 138
1466287200.0 250200.0 NA 375 257 0 NA NA 451 392 0 NA NA 13340 3455 2318 NA NA 15822 3776 2366 NA
1466287200.0 250200.1 62 191 173 NA NA 107 256 237 NA NA 7180 2933 3323 NA NA 7327 3208 3492 NA NA
1466287200.0 250202.0 NA 211 260 0 NA NA 284 334 0 NA NA 15622 4208 1421 NA NA 17663 4721 1432 NA
1466287200.0 250203.0 NA 204 257 0 NA NA 277 332 0 NA NA 14379 3854 1999 NA NA 16528 4151 2042 NA
1466287200.0 250204.0 NA 210 254 0 NA NA 285 326 0 NA NA 14416 3549 1985 NA NA 16530 3875 2031 NA
1466287200.0 250205.0 NA 210 254 0 NA NA 279 328 0 NA NA 13024 3281 2396 NA NA 14858 3452 2450 NA
1466287200.0 250206.0 NA 207 258 0 NA NA 279 332 0 NA NA 14166 4109 2011 NA NA 16045 4401 2038 NA
1466287200.0 250207.0 NA 201 252 0 NA NA 275 325 0 NA NA 12004 3343 2328 NA NA 14086 3483 2386 NA
1466287200.0 250399.0 120 NA NA NA NA 213 NA NA NA NA 1125 NA NA NA NA 3353 NA NA NA NA
1466287200.0 250400.0 221 0 94 NA NA 307 0 153 NA NA 2540 743 757 NA NA 3016 777 815 NA NA
1466287200.0 250402.0 226 0 95 NA NA 308 0 153 NA NA 2846 776 873 NA NA 3204 799 923 NA NA
1466287200.0 250403.0 219 0 94 NA NA 305 0 153 NA NA 2645 703 851 NA NA 2989 728 903 NA NA
1466287200.0 250406.0 219 0 94 NA NA 307 0 153 NA NA 2124 705 703 NA NA 2358 744 754 NA NA
1466287200.0 250409.0 227 0 97 NA NA 311 0 153 NA NA 3200 723 927 NA NA 3582 854 988 NA NA
1466287200.0 25200.0 NA 187 292 0 NA NA 260 382 0 NA NA 3386 4267 2540 NA NA 4291 7504 2568 NA
1466287200.0 25202.0 NA 191 290 0 NA NA 263 384 0 NA NA 3591 4694 2522 NA NA 5608 7845 2557 NA
1466287200.0 25203.0 NA 191 291 0 NA NA 261 378 0 NA NA 3574 4392 2509 NA NA 7845 6431 2553 NA
1466287200.0 25204.0 NA 188 292 0 NA NA 263 380 0 NA NA 3067 4518 2429 NA NA 4031 5894 2464 NA
1466287200.0 25205.0 NA 189 295 0 NA NA 261 379 0 NA NA 3468 4326 2387 NA NA 7261 8321 2529 NA
1466287200.0 25206.0 NA 192 300 0 NA NA 263 391 0 NA NA 3786 4899 2544 NA NA 7875 6736 2579 NA
1466287200.0 25207.0 NA 181 280 0 NA NA 255 371 0 NA NA 3201 3404 2497 NA NA 7397 7110 2541 NA
1466287200.0 25208.0 NA 205 303 0 NA NA 277 395 0 NA NA 4459 6571 2439 NA NA 8073 10601 2493 NA
1466287200.0 25209.0 NA 198 302 0 NA NA 276 393 0 NA NA 4434 5577 2337 NA NA 8825 7133 2449 NA
1466287200.0 25211.0 62 195 295 0 NA 124 265 385 0 NA 3853 3408 4765 1407 NA 6516 6855 7571 1419 NA
1466287200.0 25212.0 61 190 289 0 NA 124 263 378 0 NA 3400 3159 4235 1707 NA 6290 7698 6965 1719 NA
1466287200.0 25213.0 63 192 290 0 NA 124 263 376 0 NA 4726 3228 4340 2166 NA 7656 6439 5640 2208 NA
1466287200.0 25400.0 251 0 95 NA NA 340 0 153 NA NA 5742 774 798 NA NA 6624 793 870 NA NA
1466287200.0 25402.0 247 0 94 NA NA 342 0 153 NA NA 6566 786 903 NA NA 11206 801 978 NA NA
1466287200.0 25403.0 249 0 93 NA NA 342 0 153 NA NA 5483 782 765 NA NA 9771 802 819 NA NA
1466287200.0 25405.0 246 0 93 NA NA 339 0 153 NA NA 3645 515 505 NA NA 9445 555 537 NA NA
1466287200.0 25406.0 250 0 96 NA NA 343 0 153 NA NA 4574 792 683 NA NA 8394 811 760 NA NA
1466287200.0 25408.0 252 0 94 NA NA 348 0 153 NA NA 7329 759 959 NA NA 12127 772 1009 NA NA
1466287200.0 25409.0 246 0 93 NA NA 338 0 153 NA NA 5658 805 750 NA NA 10127 828 794 NA NA
1466287200.0 280.0 89 74 181 0 NA 170 145 244 0 NA 7966 811 1204 1162 NA 8132 900 1296 1217 NA
1466287200.0 3.0 54 70 120 NA NA 102 143 176 NA NA 14108 550 1363 NA NA 14369 581 1421 NA NA
1466287200.0 300.0 65 168 238 0 NA 119 244 308 0 NA 4003 1477 1740 471 NA 4134 1647 2054 508 NA
1466287200.0 301.0 67 169 235 0 NA 120 243 306 0 NA 5512 1643 1961 501 NA 5751 1866 2219 527 NA
1466287200.0 34.0 53 73 179 0 NA 98 145 244 0 NA 5531 708 1183 1045 NA 5657 745 1278 1497 NA
1466287200.0 36.0 NA 76 186 0 NA NA 148 249 0 NA NA 2010 9779 867 NA NA 2239 11081 882 NA
1466287200.0 37.0 NA 76 185 0 NA NA 148 246 0 NA NA 3440 5284 1319 NA NA 3498 5541 1365 NA
1466287200.0 38.0 NA 75 184 0 NA NA 148 245 0 NA NA 3449 4200 1187 NA NA 3599 4464 1216 NA
1466287200.0 39.0 NA 78 190 0 NA NA 147 248 0 NA NA 2531 6292 979 NA NA 2643 14635 2979 NA
1466287200.0 4.22 NA 116 50 54 0 NA 198 90 104 0 NA 884 99 115 195 NA 999 166 324 241
1466287200.0 4.37 NA 51 206 0 NA NA 94 267 0 NA NA 177 5873 1196 NA NA 227 6188 1217 NA
1466287200.0 4.41 NA 35 204 0 NA NA 77 266 0 NA NA 197 8633 1108 NA NA 284 8945 1142 NA
1466287200.0 4.44 NA 36 202 0 NA NA 78 263 0 NA NA 202 7423 1114 NA NA 239 7691 1135 NA
1466287200.0 4.51 NA 38 209 0 NA NA 78 274 0 NA NA 201 9329 1159 NA NA 243 9581 1216 NA
1466287200.0 4.53 NA 35 210 0 NA NA 78 273 0 NA NA 210 11026 1135 NA NA 252 11255 1170 NA
1466287200.0 4.55 NA 34 206 0 NA NA 77 271 0 NA NA 183 10493 808 NA NA 311 14956 825 NA
1466287200.0 4.62 NA 39 206 0 NA NA 77 271 0 NA NA 173 8197 860 NA NA 237 13454 876 NA
1466287200.0 4.63 NA 35 208 0 NA NA 77 271 0 NA NA 174 8732 848 NA NA 303 9373 900 NA
1466287200.0 4.65 NA 34 216 0 NA NA 77 281 0 NA NA 251 17935 1171 NA NA 352 18294 1189 NA
1466287200.0 4.67 NA 50 215 0 NA NA 92 280 0 NA NA 252 14123 1189 NA NA 336 14511 1228 NA
1466287200.0 4.68 NA 44 205 0 NA NA 86 270 0 NA NA 210 13138 1140 NA NA 251 13363 1233 NA
1466287200.0 4.71 NA 33 205 0 NA NA 78 271 0 NA NA 208 7933 1074 NA NA 248 8240 1101 NA
1466287200.0 4.75 NA 33 212 0 NA NA 77 271 0 NA NA 212 11718 1099 NA NA 261 11950 1120 NA
1466287200.0 4.76 NA 56 213 0 NA NA 91 276 0 NA NA 202 11205 1153 NA NA 262 11526 1213 NA
1466287200.0 4.78 NA 43 210 0 NA NA 85 275 0 NA NA 218 13843 1097 NA NA 246 14131 1126 NA
1466287200.0 4003.0 NA 75 181 NA NA NA 148 243 NA NA NA 3127 3127 NA NA NA 3233 3358 NA NA
1466287200.0 4007.0 36 0 0 NA NA 77 0 0 NA NA 455 111 238 NA NA 538 148 308 NA NA
1466287200.0 5.2 151 0 NA NA NA 215 0 NA NA NA 713 410 NA NA NA 746 421 NA NA NA
1466287200.0 5.3 153 0 NA NA NA 215 0 NA NA NA 752 413 NA NA NA 963 512 NA NA NA
1466287200.0 5.5 169 0 NA NA NA 229 0 NA NA NA 761 402 NA NA NA 934 425 NA NA NA
1466287200.0 5.6 166 0 NA NA NA 229 0 NA NA NA 854 400 NA NA NA 1046 448 NA NA NA
1466287200.0 500200.0 NA 136 225 0 NA NA 203 311 0 NA NA 4673 2672 937 NA NA 5138 12737 2935 NA
1466287200.0 500200.1 61 97 158 NA NA 107 153 226 NA NA 7641 1190 2599 NA NA 7876 1622 2729 NA NA
1466287200.0 500202.0 NA 107 231 0 NA NA 160 298 0 NA NA 7405 4255 1243 NA NA 10225 4821 1278 NA
1466287200.0 500203.0 NA 106 230 0 NA NA 160 296 0 NA NA 6739 3617 1270 NA NA 8965 3911 1296 NA
1466287200.0 500207.0 NA 100 226 0 NA NA 154 294 0 NA NA 5853 3238 1150 NA NA 7295 3441 1193 NA
1466287200.0 50203.0 NA 96 242 0 NA NA 154 325 0 NA NA 2151 4193 1237 NA NA 3864 4932 1283 NA
1466287200.0 50204.0 NA 99 250 0 NA NA 154 330 0 NA NA 2268 4680 1219 NA NA 4708 6833 1256 NA
1466287200.0 50205.0 NA 96 252 0 NA NA 154 331 0 NA NA 2205 4202 1256 NA NA 3796 5742 1292 NA
1466287200.0 50206.0 NA 94 248 0 NA NA 153 321 0 NA NA 1703 3266 937 NA NA 2873 12804 2956 NA
1466287200.0 50207.0 NA 95 245 0 NA NA 154 328 0 NA NA 2176 3948 1227 NA NA 4082 5657 1256 NA
1466287200.0 50208.0 NA 102 252 0 NA NA 153 336 0 NA NA 1830 4974 957 NA NA 1994 14148 2961 NA
1466287200.0 503.0 27 0 NA NA NA 62 0 NA NA NA 103 15 NA NA NA 120 22 NA NA NA
1466287200.0 504.0 26 0 NA NA NA 63 0 NA NA NA 51 10 NA NA NA 59 15 NA NA NA
1466287200.0 505.0 25 0 NA NA NA 62 0 NA NA NA 50 12 NA NA NA 59 17 NA NA NA
1466287200.0 506.0 25 0 NA NA NA 62 0 NA NA NA 50 13 NA NA NA 59 22 NA NA NA
1466287200.0 507.0 27 0 NA NA NA 62 0 NA NA NA 96 16 NA NA NA 112 25 NA NA NA
1466287200.0 508.0 33 0 NA NA NA 62 0 NA NA NA 50 10 NA NA NA 64 19 NA NA NA
1466287200.0 509.0 26 0 NA NA NA 61 0 NA NA NA 39 11 NA NA NA 51 16 NA NA NA
1466287200.0 510.0 25 0 NA NA NA 62 0 NA NA NA 162 15 NA NA NA 178 37 NA NA NA
1466287200.0 512.0 14 35 0 NA NA 116 65 0 NA NA 14 66 21 NA NA 3951 82 32 NA NA
1466287200.0 514.0 14 32 0 NA NA 116 65 0 NA NA 10 55 16 NA NA 575 64 22 NA NA
1466287200.0 517.0 14 27 0 NA NA 116 65 0 NA NA 9 54 16 NA NA 2782 127 27 NA NA
1466287200.0 518.0 14 35 0 NA NA 116 65 0 NA NA 13 73 22 NA NA 4314 82 35 NA NA
1466287200.0 520.0 14 27 0 NA NA 116 65 0 NA NA 10 58 14 NA NA 2771 74 60 NA NA
1466287200.0 522.0 14 27 0 NA NA 116 65 0 NA NA 14 79 20 NA NA 4074 92 30 NA NA
1466287200.0 523.0 14 28 0 NA NA 116 67 0 NA NA 10 99 15 NA NA 1991 109 22 NA NA
1466287200.0 524.0 14 27 0 NA NA 116 65 0 NA NA 11 60 16 NA NA 2564 153 48 NA NA
1466287200.0 525.0 14 27 0 NA NA 116 64 0 NA NA 14 68 21 NA NA 2732 79 48 NA NA
1466287200.0 527.0 14 27 0 NA NA 116 65 0 NA NA 10 59 14 NA NA 2670 69 78 NA NA
1466287200.0 528.0 14 34 0 NA NA 116 64 0 NA NA 16 69 20 NA NA 3118 80 29 NA NA
1466287200.0 530.0 14 26 0 NA NA 116 65 0 NA NA 10 58 16 NA NA 2989 81 30 NA NA
1466287200.0 531.0 59 0 NA NA NA 173 0 NA NA NA 41 11 NA NA NA 49 16 NA NA NA
1466287200.0 534.0 29 0 NA NA NA 172 0 NA NA NA 169 15 NA NA NA 238 22 NA NA NA
1466287200.0 541.0 34 0 NA NA NA 64 0 NA NA NA 85 15 NA NA NA 106 21 NA NA NA
1466287200.0 545.0 27 0 NA NA NA 64 0 NA NA NA 77 12 NA NA NA 86 25 NA NA NA
1466287200.0 551.0 14 27 0 NA NA 116 65 0 NA NA 10 54 16 NA NA 2286 62 23 NA NA
1466287200.0 552.0 14 27 0 NA NA 116 64 0 NA NA 10 59 14 NA NA 2718 80 72 NA NA
1466287200.0 555.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 1154 NA NA NA NA
1466287200.0 556.0 14 34 0 NA NA 116 65 0 NA NA 11 63 16 NA NA 705 106 23 NA NA
1466287200.0 560.0 33 0 NA NA NA 62 0 NA NA NA 55 14 NA NA NA 105 20 NA NA NA
1466287200.0 561.0 25 0 NA NA NA 62 0 NA NA NA 52 12 NA NA NA 68 18 NA NA NA
1466287200.0 562.0 14 35 0 NA NA 116 65 0 NA NA 12 55 14 NA NA 591 103 21 NA NA
1466287200.0 6.0 NA 75 178 0 NA NA 148 242 0 NA NA 2652 1502 1113 NA NA 2718 1660 1142 NA
1466287200.0 7.0 35 0 0 0 0 74 0 0 0 0 401 94 156 25 195 471 141 270 54 207
1466287200.0 7.1 35 0 0 0 0 74 0 0 0 0 426 91 174 24 187 450 129 229 37 208
