Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1464987600.0 1.0 52 73 127 NA NA NA NA NA 165 232 292 NA NA NA NA NA 4937 553 2344 NA NA NA NA NA 5126 628 2551 NA NA NA NA NA
1464987600.0 10.0 NA 83 194 0 NA NA NA NA NA 238 396 0 NA NA NA NA NA 3097 3066 802 NA NA NA NA NA 3148 3232 833 NA NA NA NA
1464987600.0 1000.0 NA 211 112 0 45 NA NA NA NA 413 244 0 138 NA NA NA NA 5221 587 645 176 NA NA NA NA 5383 682 664 243 NA NA NA
1464987600.0 1001.0 NA 181 166 0 0 0 0 0 NA 372 300 0 0 0 0 0 NA 2652 663 7 71 667 62 606 NA 2730 749 61 84 710 72 638
1464987600.0 1002.0 NA 210 59 NA NA NA NA NA NA 410 142 NA NA NA NA NA NA 3869 208 NA NA NA NA NA NA 4211 231 NA NA NA NA NA
1464987600.0 10021.0 NA 98 NA NA NA NA NA NA NA 287 NA NA NA NA NA NA NA 911 NA NA NA NA NA NA NA 1058 NA NA NA NA NA NA
1464987600.0 10023.0 NA 98 NA NA NA NA NA NA NA 286 NA NA NA NA NA NA NA 871 NA NA NA NA NA NA NA 982 NA NA NA NA NA NA
1464987600.0 10024.0 NA 103 NA NA NA NA NA NA NA 288 NA NA NA NA NA NA NA 1021 NA NA NA NA NA NA NA 1202 NA NA NA NA NA NA
1464987600.0 10024.1 NA 103 146 0 NA NA NA NA NA 288 328 0 NA NA NA NA NA 971 899 325 NA NA NA NA NA 1087 933 331 NA NA NA NA
1464987600.0 10024.2 NA 103 NA NA NA NA NA NA NA 287 NA NA NA NA NA NA NA 992 NA NA NA NA NA NA NA 1124 NA NA NA NA NA NA
1464987600.0 10024.3 NA 103 141 0 NA NA NA NA NA 288 323 0 NA NA NA NA NA 1018 825 301 NA NA NA NA NA 1145 863 307 NA NA NA NA
1464987600.0 10024.4 NA 103 NA NA NA NA NA NA NA 288 NA NA NA NA NA NA NA 977 NA NA NA NA NA NA NA 1119 NA NA NA NA NA NA
1464987600.0 10024.5 NA 102 139 0 NA NA NA NA NA 286 323 0 NA NA NA NA NA 1037 813 275 NA NA NA NA NA 1161 859 282 NA NA NA NA
1464987600.0 10025.0 NA 99 NA NA NA NA NA NA NA 288 NA NA NA NA NA NA NA 958 NA NA NA NA NA NA NA 1076 NA NA NA NA NA NA
1464987600.0 10026.0 NA 102 NA NA NA NA NA NA NA 288 NA NA NA NA NA NA NA 1010 NA NA NA NA NA NA NA 1139 NA NA NA NA NA NA
1464987600.0 1003.0 NA 176 0 NA NA NA NA NA NA 376 0 NA NA NA NA NA NA 4345 513 NA NA NA NA NA NA 4614 561 NA NA NA NA NA
1464987600.0 1004.0 NA 175 131 0 0 0 0 NA NA 361 249 0 0 0 0 NA NA 703 274 6 50 349 329 NA NA 723 289 26 53 352 332 NA
1464987600.0 101.0 83 NA NA NA NA NA NA NA 234 NA NA NA NA NA NA NA 2001 NA NA NA NA NA NA NA 2072 NA NA NA NA NA NA NA
1464987600.0 102.0 83 NA NA NA NA NA NA NA 233 NA NA NA NA NA NA NA 1378 NA NA NA NA NA NA NA 1446 NA NA NA NA NA NA NA
1464987600.0 10224.0 NA 138 NA NA NA NA NA NA NA 293 NA NA NA NA NA NA NA 3263 NA NA NA NA NA NA NA 12893 NA NA NA NA NA NA
1464987600.0 10225.0 NA 134 NA NA NA NA NA NA NA 293 NA NA NA NA NA NA NA 3479 NA NA NA NA NA NA NA 12337 NA NA NA NA NA NA
1464987600.0 103.0 36 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 642 112 265 NA NA NA NA NA 669 153 291 NA NA NA NA NA
1464987600.0 105.0 52 83 24 NA NA NA NA NA 165 235 120 NA NA NA NA NA 3502 305 2 NA NA NA NA NA 3547 318 5 NA NA NA NA NA
1464987600.0 106.0 36 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 649 115 240 NA NA NA NA NA 693 145 272 NA NA NA NA NA
