Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1466197200.0 1.0 53 77 128 NA NA NA NA NA 165 232 293 NA NA NA NA NA 2910 360 1207 NA NA NA NA NA 2974 413 1264 NA NA NA NA NA
1466197200.0 10.0 NA 82 196 0 NA NA NA NA NA 239 399 0 NA NA NA NA NA 3180 3346 842 NA NA NA NA NA 3263 3485 869 NA NA NA NA
1466197200.0 1000.0 NA 208 121 0 38 NA NA NA NA 412 269 0 139 NA NA NA NA 4490 665 703 173 NA NA NA NA 4586 767 726 230 NA NA NA
1466197200.0 1001.0 NA 182 167 0 0 0 0 0 NA 374 301 0 0 0 0 0 NA 2714 543 7 80 658 58 896 NA 2796 584 12 88 690 73 1002
1466197200.0 1002.0 NA 210 59 NA NA NA NA NA NA 412 142 NA NA NA NA NA NA 2170 132 NA NA NA NA NA NA 3374 217 NA NA NA NA NA
1466197200.0 10021.0 NA 99 227 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 387 1204 312 NA NA NA NA NA 473 2086 555 NA NA NA NA
1466197200.0 10023.0 NA 100 228 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 334 925 292 NA NA NA NA NA 731 1755 309 NA NA NA NA
1466197200.0 10024.0 NA 104 243 0 NA NA NA NA NA 265 462 0 NA NA NA NA NA 452 1283 346 NA NA NA NA NA 894 1413 441 NA NA NA NA
1466197200.0 10024.1 NA 104 146 0 NA NA NA NA NA 264 328 0 NA NA NA NA NA 841 738 480 NA NA NA NA NA 992 852 493 NA NA NA NA
1466197200.0 10024.2 NA 103 231 0 NA NA NA NA NA 265 461 0 NA NA NA NA NA 414 1174 374 NA NA NA NA NA 508 1843 731 NA NA NA NA
1466197200.0 10024.3 NA 104 143 0 NA NA NA NA NA 264 323 0 NA NA NA NA NA 847 760 550 NA NA NA NA NA 1032 1257 574 NA NA NA NA
1466197200.0 10024.4 NA 103 237 0 NA NA NA NA NA 265 460 0 NA NA NA NA NA 408 1117 398 NA NA NA NA NA 533 1897 610 NA NA NA NA
1466197200.0 10024.5 NA 104 137 0 NA NA NA NA NA 264 322 0 NA NA NA NA NA 814 653 516 NA NA NA NA NA 982 784 542 NA NA NA NA
1466197200.0 10025.0 NA 101 235 0 NA NA NA NA NA 264 461 0 NA NA NA NA NA 358 972 309 NA NA NA NA NA 833 1818 358 NA NA NA NA
1466197200.0 10026.0 NA 105 240 0 NA NA NA NA NA 264 462 0 NA NA NA NA NA 446 1266 376 NA NA NA NA NA 548 1910 597 NA NA NA NA
1466197200.0 1003.0 NA 176 0 NA NA NA NA NA NA 382 0 NA NA NA NA NA NA 2713 274 NA NA NA NA NA NA 2750 281 NA NA NA NA NA
1466197200.0 1004.0 NA 178 138 0 0 0 0 NA NA 361 250 0 0 0 0 NA NA 882 642 13 92 1018 866 NA NA 1014 664 17 97 1026 873 NA
1466197200.0 101.0 82 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 2084 NA NA NA NA NA NA NA 2266 NA NA NA NA NA NA NA
1466197200.0 102.0 83 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 1397 NA NA NA NA NA NA NA 1517 NA NA NA NA NA NA NA
1466197200.0 10224.0 NA 137 303 0 NA NA NA NA NA 291 544 0 NA NA NA NA NA 4184 6742 878 NA NA NA NA NA 9374 13890 904 NA NA NA NA
1466197200.0 10225.0 NA 144 301 0 NA NA NA NA NA 296 540 0 NA NA NA NA NA 4253 6018 743 NA NA NA NA NA 13058 24027 823 NA NA NA NA
1466197200.0 103.0 45 0 0 NA NA NA NA NA 144 0 0 NA NA NA NA NA 660 121 243 NA NA NA NA NA 681 129 348 NA NA NA NA NA
1466197200.0 105.0 51 77 18 NA NA NA NA NA 165 235 121 NA NA NA NA NA 3686 566 5 NA NA NA NA NA 3986 604 19 NA NA NA NA NA
1466197200.0 106.0 39 0 0 NA NA NA NA NA 144 0 0 NA NA NA NA NA 662 116 270 NA NA NA NA NA 746 130 298 NA NA NA NA NA
1466197200.0 107.0 53 79 192 NA NA NA NA NA 167 235 396 NA NA NA NA NA 8121 568 730 NA NA NA NA NA 8344 605 773 NA NA NA NA NA
1466197200.0 108.0 55 79 192 NA NA NA NA NA 169 235 396 NA NA NA NA NA 8308 393 611 NA NA NA NA NA 8483 490 650 NA NA NA NA NA
1466197200.0 10821.0 92 NA NA NA NA NA NA NA 204 NA NA NA NA NA NA NA 6309 NA NA NA NA NA NA NA 6426 NA NA NA NA NA NA NA
1466197200.0 10824.0 104 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 23359 NA NA NA NA NA NA NA 30148 NA NA NA NA NA NA NA
