Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1465851600.0 1.0 52 76 130 NA NA NA NA NA 163 231 283 NA NA NA NA NA 3391 387 1268 NA NA NA NA NA 3670 415 1304 NA NA NA NA NA
1465851600.0 10.0 NA 82 208 0 NA NA NA NA NA 238 397 0 NA NA NA NA NA 3720 3226 863 NA NA NA NA NA 3793 3309 874 NA NA NA NA
1465851600.0 1000.0 NA 207 111 0 45 NA NA NA NA 413 243 0 138 NA NA NA NA 3979 692 609 172 NA NA NA NA 4087 745 629 208 NA NA NA
1465851600.0 1001.0 NA 183 176 0 0 0 0 0 NA 372 300 0 0 0 0 0 NA 2804 587 8 73 641 57 963 NA 2880 639 10 76 653 80 1448
1465851600.0 1002.0 NA 212 63 NA NA NA NA NA NA 409 141 NA NA NA NA NA NA 2976 160 NA NA NA NA NA NA 3108 171 NA NA NA NA NA
1465851600.0 10021.0 NA 99 233 0 NA NA NA NA NA 283 457 0 NA NA NA NA NA 493 1732 445 NA NA NA NA NA 617 1848 461 NA NA NA NA
1465851600.0 10023.0 NA 106 227 0 NA NA NA NA NA 284 457 0 NA NA NA NA NA 441 1259 484 NA NA NA NA NA 640 1366 510 NA NA NA NA
1465851600.0 10024.0 NA 104 241 0 NA NA NA NA NA 283 458 0 NA NA NA NA NA 524 1541 505 NA NA NA NA NA 616 1657 527 NA NA NA NA
1465851600.0 10024.1 NA 103 146 0 NA NA NA NA NA 285 325 0 NA NA NA NA NA 490 547 363 NA NA NA NA NA 588 613 370 NA NA NA NA
1465851600.0 10024.2 NA 103 245 0 NA NA NA NA NA 285 457 0 NA NA NA NA NA 471 1551 576 NA NA NA NA NA 583 1635 591 NA NA NA NA
1465851600.0 10024.3 NA 113 144 0 NA NA NA NA NA 284 321 0 NA NA NA NA NA 432 454 312 NA NA NA NA NA 526 526 322 NA NA NA NA
1465851600.0 10024.4 NA 107 237 0 NA NA NA NA NA 283 456 0 NA NA NA NA NA 536 1635 461 NA NA NA NA NA 643 1763 475 NA NA NA NA
1465851600.0 10024.5 NA 103 137 0 NA NA NA NA NA 283 319 0 NA NA NA NA NA 492 473 404 NA NA NA NA NA 630 581 414 NA NA NA NA
1465851600.0 10025.0 NA 99 226 0 NA NA NA NA NA 283 457 0 NA NA NA NA NA 474 1387 461 NA NA NA NA NA 577 1567 483 NA NA NA NA
1465851600.0 10026.0 NA 104 236 0 NA NA NA NA NA 285 458 0 NA NA NA NA NA 492 1803 584 NA NA NA NA NA 600 1964 604 NA NA NA NA
1465851600.0 1003.0 NA 177 0 NA NA NA NA NA NA 374 0 NA NA NA NA NA NA 3538 350 NA NA NA NA NA NA 3776 368 NA NA NA NA NA
1465851600.0 1004.0 NA 177 132 0 0 0 0 NA NA 359 248 0 0 0 0 NA NA 656 237 7 67 552 580 NA NA 686 262 11 81 558 585 NA
