Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1465506000.0 1.0 51 74 128 NA NA NA NA NA 164 232 292 NA NA NA NA NA 2642 321 1132 NA NA NA NA NA 3051 435 1972 NA NA NA NA NA
1465506000.0 10.0 NA 89 205 0 NA NA NA NA NA 238 397 0 NA NA NA NA NA 2358 2443 657 NA NA NA NA NA 2404 2487 711 NA NA NA NA
1465506000.0 1000.0 NA 211 113 0 43 NA NA NA NA 409 244 0 138 NA NA NA NA 3626 488 554 134 NA NA NA NA 3676 569 581 188 NA NA NA
1465506000.0 1001.0 NA 182 171 0 0 0 0 0 NA 372 300 0 0 0 0 0 NA 2109 513 6 76 770 43 841 NA 2189 539 11 82 780 76 853
1465506000.0 1002.0 NA 210 60 NA NA NA NA NA NA 410 142 NA NA NA NA NA NA 2261 116 NA NA NA NA NA NA 3316 281 NA NA NA NA NA
1465506000.0 10021.0 NA 106 NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA 553 NA NA NA NA NA NA NA 658 NA NA NA NA NA NA
1465506000.0 10023.0 NA 98 NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA 341 NA NA NA NA NA NA NA 657 NA NA NA NA NA NA
1465506000.0 10024.0 NA 103 NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA 391 NA NA NA NA NA NA NA 1271 NA NA NA NA NA NA
1465506000.0 10024.1 NA 104 146 0 NA NA NA NA NA 286 326 0 NA NA NA NA NA 637 782 518 NA NA NA NA NA 707 864 551 NA NA NA NA
1465506000.0 10024.2 NA 103 NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA 383 NA NA NA NA NA NA NA 536 NA NA NA NA NA NA
1465506000.0 10024.3 NA 101 142 0 NA NA NA NA NA 284 322 0 NA NA NA NA NA 613 666 437 NA NA NA NA NA 703 723 455 NA NA NA NA
1465506000.0 10024.4 NA 112 NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA 612 NA NA NA NA NA NA NA 740 NA NA NA NA NA NA
1465506000.0 10024.5 NA 102 139 0 NA NA NA NA NA 284 321 0 NA NA NA NA NA 402 431 216 NA NA NA NA NA 754 658 296 NA NA NA NA
1465506000.0 10025.0 NA 100 NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA 348 NA NA NA NA NA NA NA 769 NA NA NA NA NA NA
1465506000.0 10026.0 NA 103 NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA 406 NA NA NA NA NA NA NA 1166 NA NA NA NA NA NA
1465506000.0 1003.0 NA 177 0 NA NA NA NA NA NA 372 0 NA NA NA NA NA NA 2874 324 NA NA NA NA NA NA 3417 873 NA NA NA NA NA
1465506000.0 1004.0 NA 186 139 0 0 0 0 NA NA 361 249 0 0 0 0 NA NA 690 456 6 68 814 760 NA NA 733 619 13 80 879 832 NA
1465506000.0 101.0 81 NA NA NA NA NA NA NA 234 NA NA NA NA NA NA NA 1949 NA NA NA NA NA NA NA 2011 NA NA NA NA NA NA NA
1465506000.0 102.0 82 NA NA NA NA NA NA NA 233 NA NA NA NA NA NA NA 1227 NA NA NA NA NA NA NA 1314 NA NA NA NA NA NA NA
1465506000.0 10224.0 NA 140 NA NA NA NA NA NA NA 292 NA NA NA NA NA NA NA 2852 NA NA NA NA NA NA NA 11733 NA NA NA NA NA NA
1465506000.0 10225.0 NA 136 NA NA NA NA NA NA NA 291 NA NA NA NA NA NA NA 2542 NA NA NA NA NA NA NA 10568 NA NA NA NA NA NA
1465506000.0 103.0 36 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 583 125 235 NA NA NA NA NA 609 135 291 NA NA NA NA NA
1465506000.0 105.0 52 77 22 NA NA NA NA NA 164 235 120 NA NA NA NA NA 3976 480 15 NA NA NA NA NA 4098 502 23 NA NA NA NA NA
1465506000.0 106.0 36 0 0 NA NA NA NA NA 143 0 0 NA NA NA NA NA 577 164 244 NA NA NA NA NA 594 205 276 NA NA NA NA NA
1465506000.0 107.0 54 77 193 NA NA NA NA NA 166 235 394 NA NA NA NA NA 5952 449 565 NA NA NA NA NA 6290 541 619 NA NA NA NA NA
1465506000.0 108.0 55 89 195 NA NA NA NA NA 168 235 394 NA NA NA NA NA 7524 421 628 NA NA NA NA NA 8262 562 673 NA NA NA NA NA
1465506000.0 10821.0 92 NA NA NA NA NA NA NA 203 NA NA NA NA NA NA NA 4590 NA NA NA NA NA NA NA 4685 NA NA NA NA NA NA NA
1465506000.0 10824.0 106 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 15686 NA NA NA NA NA NA NA 17599 NA NA NA NA NA NA NA
1465506000.0 10825.0 99 NA NA NA NA NA NA NA 220 NA NA NA NA NA NA NA 11515 NA NA NA NA NA NA NA 18057 NA NA NA NA NA NA NA
1465506000.0 10826.0 111 NA NA NA NA NA NA NA 227 NA NA NA NA NA NA NA 28321 NA NA NA NA NA NA NA 29291 NA NA NA NA NA NA NA
1465506000.0 109.0 55 79 198 NA NA NA NA NA 168 235 394 NA NA NA NA NA 7151 389 605 NA NA NA NA NA 7871 421 762 NA NA NA NA NA
1465506000.0 11.0 NA 78 204 0 52 NA NA NA NA 237 405 0 160 NA NA NA NA 1875 1103 714 41 NA NA NA NA 2040 1178 765 52 NA NA NA
1465506000.0 110.0 44 85 189 NA NA NA NA NA 156 234 394 NA NA NA NA NA 866 490 581 NA NA NA NA NA 894 589 618 NA NA NA NA NA
1465506000.0 1102.0 NA 89 202 124 68 NA NA NA NA 237 402 272 158 NA NA NA NA 2268 2838 2574 195 NA NA NA NA 2326 2962 2695 253 NA NA NA
1465506000.0 11021.0 92 209 90 NA NA NA NA NA 203 346 222 NA NA NA NA NA 3337 2707 1166 NA NA NA NA NA 3711 2826 1292 NA NA NA NA NA
1465506000.0 11024.0 106 212 93 NA NA NA NA NA 222 348 224 NA NA NA NA NA 15705 2569 1258 NA NA NA NA NA 17014 2749 1464 NA NA NA NA NA
1465506000.0 11025.0 104 212 91 NA NA NA NA NA 220 348 223 NA NA NA NA NA 11698 2505 1206 NA NA NA NA NA 13201 2720 1324 NA NA NA NA NA
1465506000.0 11026.0 112 212 96 NA NA NA NA NA 228 350 225 NA NA NA NA NA 22273 2069 870 NA NA NA NA NA 24346 2271 1035 NA NA NA NA NA
1465506000.0 111.0 51 77 190 NA NA NA NA NA 166 235 394 NA NA NA NA NA 2813 277 409 NA NA NA NA NA 3322 400 680 NA NA NA NA NA
1465506000.0 112.0 52 85 192 NA NA NA NA NA 166 235 394 NA NA NA NA NA 6044 407 480 NA NA NA NA NA 6454 422 506 NA NA NA NA NA
1465506000.0 113.0 55 79 194 NA NA NA NA NA 168 235 394 NA NA NA NA NA 6816 417 545 NA NA NA NA NA 7759 497 572 NA NA NA NA NA
1465506000.0 114.0 55 83 198 NA NA NA NA NA 168 235 394 NA NA NA NA NA 6172 381 475 NA NA NA NA NA 6747 392 494 NA NA NA NA NA
1465506000.0 115.0 56 79 199 NA NA NA NA NA 168 235 394 NA NA NA NA NA 6489 436 536 NA NA NA NA NA 7125 500 554 NA NA NA NA NA
1465506000.0 116.0 56 84 194 NA NA NA NA NA 168 235 394 NA NA NA NA NA 7046 422 546 NA NA NA NA NA 8180 651 636 NA NA NA NA NA
1465506000.0 117.0 56 83 194 NA NA NA NA NA 168 235 394 NA NA NA NA NA 8259 427 607 NA NA NA NA NA 9449 559 842 NA NA NA NA NA
1465506000.0 118.0 55 80 193 NA NA NA NA NA 169 235 394 NA NA NA NA NA 7917 405 656 NA NA NA NA NA 8724 573 789 NA NA NA NA NA
1465506000.0 119.0 53 81 200 NA NA NA NA NA 165 235 394 NA NA NA NA NA 5821 417 507 NA NA NA NA NA 6061 446 531 NA NA NA NA NA
1465506000.0 12.0 NA 85 200 0 NA NA NA NA NA 237 396 0 NA NA NA NA NA 1991 2188 651 NA NA NA NA NA 2046 2289 678 NA NA NA NA
1465506000.0 120.0 45 76 185 NA NA NA NA NA 156 235 394 NA NA NA NA NA 714 530 547 NA NA NA NA NA 731 580 786 NA NA NA NA NA
1465506000.0 121.0 55 79 200 NA NA NA NA NA 168 235 396 NA NA NA NA NA 7808 441 644 NA NA NA NA NA 9080 649 673 NA NA NA NA NA
1465506000.0 122.0 48 79 186 NA NA NA NA NA 164 234 394 NA NA NA NA NA 1227 355 537 NA NA NA NA NA 1252 425 577 NA NA NA NA NA
